Name,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments
PartitionValuesRequest.java,1328,0,8,8,0,8,8,134,21,28,28,1,5
SkewedInfo.java,0,0,3,31,0,3,31,146,76,119,68,0,1
WMCreateTriggerResponse.java,283,0,2,2,0,2,2,224,224,7,7,0,0
FieldSchema.java,0,0,2,26,0,2,26,146,76,83,133,0,0
FireEventRequest.java,106,0,14,32,0,14,32,121,21,28,38,1,9
ConfigValSecurityException.java,0,0,2,16,0,2,16,146,76,83,189,0,0
WMFullResourcePlan.java,1033,0,11,11,0,11,11,162,41,17,17,0,10
AllocateTableWriteIdsResponse.java,443,0,8,8,0,8,8,115,41,9,9,25,7
ISchema.java,1266,0,2,2,0,2,2,216,216,18,18,70,0
WMCreatePoolRequest.java,398,0,1,1,0,1,1,224,224,0,0,0,0
StringColumnStatsData.java,9,0,3,15,0,3,15,194,76,42,129,0,0
PartitionValuesResponse.java,443,0,8,8,0,8,8,134,21,28,28,0,6
GrantRevokeRoleResponse.java,0,0,2,12,0,2,12,146,76,83,109,0,0
SerdeType.java,45,0,1,1,0,1,1,216,216,0,0,13,0
WMCreatePoolResponse.java,283,0,1,1,0,1,1,224,224,0,0,0,0
LockComponent.java,0,0,3,15,0,3,15,175,76,112,105,2,0
DropPartitionsResult.java,0,0,9,31,0,9,31,157,76,41,50,0,6
PrincipalType.java,0,0,1,8,0,1,8,216,216,0,342,0,0
WMPoolTrigger.java,490,0,1,1,0,1,1,224,224,0,0,0,0
UnknownPartitionException.java,0,0,2,15,0,2,15,146,76,83,165,0,0
AddPartitionsRequest.java,106,0,9,32,0,9,32,157,76,41,49,1,5
WMAlterTriggerRequest.java,398,0,2,2,0,2,2,224,224,7,7,0,0
BinaryColumnStatsData.java,9,0,3,15,0,3,15,194,76,42,129,0,0
CompactionResponse.java,0,0,2,3,0,2,3,146,76,83,164,0,0
GetTableResult.java,0,0,2,3,0,2,3,146,76,83,174,0,0
TxnState.java,0,0,1,6,0,1,6,216,216,0,249,0,0
MapSchemaVersionToSerdeRequest.java,504,0,1,1,0,1,1,216,216,0,0,26,0
AddUniqueConstraintRequest.java,443,0,9,9,0,9,9,157,76,41,41,0,6
InvalidPartitionException.java,0,0,2,15,0,2,15,146,76,83,165,0,0
GrantRevokePrivilegeResponse.java,0,0,2,12,0,2,12,146,76,83,108,0,0
GetTablesRequest.java,106,0,17,19,0,17,19,180,21,33,29,1,9
WMCreateTriggerRequest.java,398,0,2,2,0,2,2,224,224,7,7,0,0
WMDropPoolResponse.java,283,0,1,1,0,1,1,224,224,0,0,0,0
WMNullableResourcePlan.java,918,0,2,2,0,2,2,224,224,69,69,43,1
Role.java,0,0,2,17,0,2,17,146,76,83,154,0,0
GetFileMetadataResult.java,0,0,14,25,0,14,25,121,21,28,40,0,10
ColumnStatisticsObj.java,0,0,2,13,0,2,13,146,76,83,151,0,0
CheckConstraintsResponse.java,443,0,2,2,0,2,2,156,95,16,16,25,1
LockType.java,0,0,1,6,0,1,6,216,216,0,249,0,0
AlreadyExistsException.java,0,0,2,17,0,2,17,146,76,83,208,0,0
MetadataPpdResult.java,0,0,2,8,0,2,8,146,76,83,113,0,0
NoSuchTxnException.java,0,0,2,12,0,2,12,146,76,83,121,0,0
GetFileMetadataByExprResult.java,0,0,14,25,0,14,25,121,21,28,40,0,10
CommitTxnRequest.java,110,0,3,13,0,3,13,111,41,120,124,1,0
PartitionWithoutSD.java,0,0,5,16,0,5,16,194,76,60,86,0,3
TableMeta.java,106,0,3,6,0,3,6,146,76,119,174,1,0
SQLForeignKey.java,107,0,3,4,0,3,4,146,76,119,236,1,0
CurrentNotificationEventId.java,0,0,2,12,0,2,12,146,76,83,92,0,0
WMCreateOrDropTriggerToPoolMappingResponse.java,283,0,1,1,0,1,1,224,224,0,0,0,0
Table.java,0,867,36,174,0,36,174,190,6,17,20,66,6
NotificationEventRequest.java,0,0,2,12,0,2,12,146,76,83,92,0,0
WMGetAllResourcePlanRequest.java,283,0,2,2,0,2,2,224,224,16,16,0,0
TableStatsRequest.java,110,0,9,31,0,9,31,157,76,41,50,1,5
GetOpenTxnsInfoResponse.java,0,0,10,30,0,10,30,134,21,36,51,0,6
LockState.java,0,0,1,6,0,1,6,216,216,0,249,0,0
GetOpenTxnsResponse.java,110,0,13,34,0,13,34,128,21,27,45,0,6
GetCatalogRequest.java,395,0,1,1,0,1,1,216,216,0,0,25,0
CheckLockRequest.java,0,0,2,13,0,2,13,146,76,83,110,0,0
DecimalColumnStatsData.java,9,0,3,15,0,3,15,194,76,42,93,0,0
GetTableRequest.java,106,0,3,4,0,3,4,146,76,119,168,1,0
SchemaType.java,45,0,1,1,0,1,1,216,216,0,0,13,0
CompactionRequest.java,0,0,14,25,0,14,25,121,21,28,63,0,10
TableStatsResult.java,0,0,9,31,0,9,31,157,76,41,50,0,6
SetPartitionsStatsRequest.java,0,0,6,19,0,6,19,173,76,47,73,0,4
ForeignKeysResponse.java,0,0,6,7,0,6,7,173,76,47,118,0,4
AbortTxnsRequest.java,0,0,11,13,0,11,13,121,21,33,57,0,7
NotificationEventsCountResponse.java,387,0,2,2,0,2,2,58,41,56,56,0,0
Date.java,0,0,2,12,0,2,12,146,76,83,84,0,0
CompactionType.java,0,0,1,6,0,1,6,216,216,0,249,0,0
WMResourcePlan.java,720,0,4,4,0,4,4,224,224,11,11,0,0
WMCreateOrDropTriggerToPoolMappingRequest.java,708,0,1,1,0,1,1,224,224,0,0,0,0
NoSuchLockException.java,0,0,2,12,0,2,12,146,76,83,121,0,0
PrivilegeBag.java,0,0,2,22,0,2,22,146,76,83,118,0,0
DefaultConstraintsRequest.java,591,0,2,2,0,2,2,156,95,26,26,27,0
PartitionsByExprResult.java,0,0,9,32,0,9,32,157,76,41,53,0,6
TxnInfo.java,0,0,2,14,0,2,14,146,76,83,102,0,0
WMAlterTriggerResponse.java,283,0,2,2,0,2,2,224,224,7,7,0,0
WMGetActiveResourcePlanResponse.java,398,0,1,1,0,1,1,224,224,0,0,0,0
CreationMetadata.java,851,0,9,9,0,9,9,150,41,12,12,29,7
UnlockRequest.java,0,0,2,12,0,2,12,146,76,83,121,0,0
WMNullablePool.java,901,0,1,1,0,1,1,224,224,0,0,31,0
ISchemaName.java,603,0,2,2,0,2,2,216,216,18,18,27,0
CheckConstraintsRequest.java,591,0,2,2,0,2,2,156,95,16,16,27,0
SQLUniqueConstraint.java,1207,0,4,4,0,4,4,194,76,110,110,1,0
WMDropTriggerRequest.java,499,0,2,2,0,2,2,224,224,7,7,0,0
GetFileMetadataByExprRequest.java,0,0,14,27,0,14,27,121,21,28,37,0,10
WMPool.java,802,0,2,2,0,2,2,224,224,30,30,0,0
ShowCompactResponse.java,0,0,14,36,0,14,36,121,21,28,43,0,10
WMAlterPoolResponse.java,283,0,1,1,0,1,1,224,224,0,0,0,0
HiveObjectPrivilege.java,0,0,2,15,0,2,15,146,76,83,177,0,0
ColumnStatisticsDesc.java,106,0,3,14,0,3,14,146,76,119,151,1,0
WMAlterPoolRequest.java,504,0,2,2,0,2,2,224,224,51,51,0,1
ForeignKeysRequest.java,107,0,3,5,0,3,5,146,76,119,177,1,0
UnknownTableException.java,0,0,2,18,0,2,18,146,76,83,196,0,0
GetTablesResult.java,0,0,17,19,0,17,19,180,21,33,29,0,10
LongColumnStatsData.java,9,0,3,16,0,3,16,194,76,42,120,0,0
PrimaryKeysRequest.java,110,0,3,4,0,3,4,146,76,119,236,1,0
PartitionEventType.java,0,0,1,8,0,1,8,216,216,0,319,0,0
PutFileMetadataResult.java,0,0,2,8,0,2,8,146,76,83,113,0,0
DataOperationType.java,0,0,1,2,0,1,2,216,216,0,440,0,0
GetRuntimeStatsRequest.java,482,0,2,2,1,2,2,108,108,5,5,27,0
StorageDescriptor.java,0,0,4,47,0,4,47,99,4,79,75,0,1
WMDropMappingRequest.java,398,0,1,1,0,1,1,224,224,0,0,0,0
NotificationEventResponse.java,0,0,14,30,0,14,30,121,21,28,41,0,10
ShowCompactRequest.java,0,0,2,12,0,2,12,146,76,83,121,0,0
FindSchemasByColsRqst.java,605,0,1,1,0,1,1,216,216,0,0,27,0
GrantRevokePrivilegeRequest.java,0,0,2,12,0,2,12,146,76,83,108,0,0
GetRoleGrantsForPrincipalResponse.java,0,0,2,16,0,2,16,146,76,83,87,0,0
ShowLocksResponse.java,0,0,14,35,0,14,35,121,21,28,44,0,10
OpenTxnRequest.java,261,0,3,14,0,3,14,111,41,120,114,2,0
MetaException.java,0,0,2,19,0,2,19,146,76,83,185,0,0
SchemaVersionDescriptor.java,502,0,1,1,0,1,1,216,216,0,0,27,0
WMDropTriggerResponse.java,283,0,2,2,0,2,2,224,224,7,7,0,0
AllocateTableWriteIdsRequest.java,915,0,8,8,0,8,8,115,41,9,9,33,6
Version.java,0,0,2,18,0,2,18,146,76,83,196,0,0
InsertEventRequestData.java,103,0,17,35,0,17,35,125,21,23,34,0,10
RuntimeStat.java,600,0,1,1,0,1,1,108,108,0,0,28,0
ResourceUri.java,0,0,2,12,0,2,12,146,76,83,122,0,0
AddPrimaryKeyRequest.java,0,0,9,10,0,9,10,157,76,41,76,0,6
WMGetTriggersForResourePlanResponse.java,447,0,14,14,0,14,14,162,41,14,14,0,11
CacheFileMetadataResult.java,0,0,2,4,0,2,4,146,76,83,225,0,0
InvalidInputException.java,0,0,2,13,0,2,13,146,76,83,151,0,0
HeartbeatTxnRangeRequest.java,0,0,2,12,0,2,12,146,76,83,118,0,0
RequestPartsSpec.java,0,0,9,26,0,9,26,157,76,41,60,0,6
PartitionSpec.java,106,0,3,17,0,3,17,146,76,119,136,1,0
CacheFileMetadataRequest.java,0,0,2,4,0,2,4,146,76,83,225,0,0
ColumnStatisticsData.java,0,0,2,10,0,2,10,146,76,83,201,0,0
GetSerdeRequest.java,395,0,1,1,0,1,1,216,216,0,0,25,0
NotificationEventsCountRequest.java,598,0,3,3,0,3,3,111,41,106,106,1,0
AbortTxnRequest.java,110,0,3,13,0,3,13,111,41,120,124,1,0
ClientCapabilities.java,0,0,17,19,0,17,19,180,21,33,29,0,10
UnknownDBException.java,0,0,2,18,0,2,18,146,76,83,196,0,0
CmRecycleResponse.java,283,0,3,3,0,3,3,111,41,69,69,0,0
WMAlterResourcePlanResponse.java,398,0,2,2,0,2,2,224,224,16,16,0,0
LockLevel.java,0,0,1,6,0,1,6,216,216,0,249,0,0
GetFileMetadataRequest.java,0,0,14,25,0,14,25,121,21,28,40,0,10
DropPartitionsExpr.java,0,0,2,12,0,2,12,146,76,83,122,0,0
NotNullConstraintsRequest.java,591,0,4,4,0,4,4,194,76,110,110,1,0
WMValidateResourcePlanResponse.java,597,0,14,14,0,14,14,162,41,14,14,1,10
SchemaValidation.java,45,0,1,1,0,1,1,216,216,0,0,13,0
PartitionSpecWithSharedSD.java,0,0,5,16,0,5,16,194,76,60,86,0,3
FireEventRequestData.java,0,0,2,7,0,2,7,146,76,83,166,0,0
ThriftHiveMetastore.java,57301,0,39,142,0,39,142,168,21,16,25,2685,3
UniqueConstraintsResponse.java,443,0,7,7,0,7,7,173,76,55,55,0,4
DropPartitionsRequest.java,106,0,3,13,0,3,13,146,76,119,125,1,0
FileMetadataExprType.java,0,0,1,9,0,1,9,216,216,0,81,0,0
SQLPrimaryKey.java,107,0,3,4,0,3,4,146,76,119,236,1,0
TestStatsSetupConst.java,4,0,2,4,0,2,4,216,216,124,187,0,1
TestMarkPartition.java,11,0,5,11,0,5,11,162,108,24,247,36,3
TestMetaStoreListenersError.java,13,0,6,8,0,6,8,162,108,36,263,1,2
TestRetryingHMSHandler.java,0,41,10,16,0,10,16,125,67,25,122,45,6
TestMetaStoreConnectionUrlHook.java,0,13,4,6,0,4,6,216,216,45,444,0,2
TestHiveMetastoreCli.java,5,0,2,3,0,2,3,216,216,86,508,0,1
TestSetUGIOnOnlyServer.java,7,0,3,7,0,3,7,123,30,140,373,1,1
DummyJdoConnectionUrlHook.java,0,0,1,2,0,1,2,216,216,0,2087,0,0
TestObjectStoreSchemaMethods.java,602,0,2,2,0,2,2,216,216,18,18,25,1
TestMetaStoreEventListenerWithOldConf.java,129,0,4,4,0,4,4,145,108,22,22,24,5
DummyMetaStoreInitListener.java,0,5,1,3,0,1,3,216,216,0,908,0,0
TestHiveMetaStoreGetMetaConf.java,0,23,4,6,0,4,6,175,108,49,131,2,1
TestSetUGIOnBothClientServer.java,3,0,2,4,0,2,4,216,216,30,746,1,1
TestMetaStoreEventListener.java,13,0,13,39,0,13,39,132,1,20,66,1,8
TestEmbeddedHiveMetaStore.java,0,1,6,10,0,6,10,103,30,62,303,1,1
TestRemoteHiveMetaStore.java,6,0,7,21,0,7,21,105,30,46,136,1,1
TestMarkPartitionRemote.java,3,0,5,12,0,5,12,145,108,46,224,1,4
TestRemoteHiveMetaStoreIpAddress.java,0,14,9,17,0,9,17,125,67,28,137,48,5
TestRemoteUGIHiveMetaStoreIpAddress.java,3,0,2,5,0,2,5,216,216,30,538,1,1
TestHiveMetaStore.java,0,245,17,99,0,17,99,137,21,23,35,34,4
TestMetaStoreMaterializationsCacheCleaner.java,328,0,4,4,0,4,4,254,216,22,22,81,1
TestHiveMetaStoreTxns.java,0,3,6,17,0,6,17,152,89,57,90,1,1
TestSetUGIOnOnlyClient.java,7,0,3,7,0,3,7,123,30,140,373,1,1
TestMetaStoreEventListenerOnlyOnCommit.java,17,0,10,13,0,10,13,125,67,25,155,39,6
DummyEndFunctionListener.java,0,0,1,2,0,1,2,216,216,0,1855,0,0
TestRetriesInRetryingHMSHandler.java,2,0,4,5,0,4,5,162,108,65,110,0,2
TestStats.java,729,0,2,2,0,2,2,220,216,38,38,19,1
TestMetaStoreEndFunctionListener.java,4,0,9,16,0,9,16,125,67,28,131,5,6
TestLockRequestBuilder.java,3,0,2,3,0,2,3,216,216,154,722,0,1
TestHiveAlterHandler.java,13,0,4,5,0,4,5,294,216,49,111,1,2
TestFilterHooks.java,0,23,11,17,0,11,17,125,67,22,77,2,6
DummyRawStoreControlledCommit.java,316,0,44,85,1,44,85,166,21,14,22,8,12
HiveMetaStoreClientPreCatalog.java,3417,0,10,10,1,10,10,167,41,6,6,404,7
TestDeadline.java,3,0,2,3,0,2,3,216,216,124,542,0,1
MockPartitionExpressionForMetastore.java,0,0,2,7,0,2,7,216,216,89,198,0,0
DummyRawStoreForJdoConnection.java,285,0,46,91,1,46,91,166,21,13,25,8,13
TestMetaStoreInitListener.java,0,13,9,12,0,9,12,125,67,27,175,45,5
MetaStoreTestUtils.java,252,0,8,8,0,8,8,101,6,27,27,70,0
TestCatalogOldClient.java,44,0,1,1,0,1,1,216,216,0,0,20,0
VerifyingObjectStore.java,2,0,5,15,0,5,15,142,89,83,119,0,1
AlternateFailurePreListener.java,0,0,1,3,0,1,3,216,216,0,856,0,0
TestRawStoreProxy.java,3,0,2,3,0,2,3,216,216,124,311,0,1
TestMetaStoreSchemaFactory.java,72,0,4,4,0,4,4,206,30,89,89,1,1
FakeDerby.java,0,20,1,2,0,1,2,216,216,0,481,1,0
TestObjectStore.java,250,0,31,44,1,31,44,210,67,19,24,6,5
TestCatalogNonDefaultSvr.java,70,0,1,1,0,1,1,216,216,0,0,21,0
TestHiveMetaStorePartitionSpecs.java,0,26,6,13,0,6,13,159,108,38,108,2,5
TestMetaStoreSchemaInfo.java,6,0,3,4,0,3,4,123,30,134,197,0,1
InjectableBehaviourObjectStore.java,104,0,5,5,0,5,5,147,41,78,78,0,1
TestObjectStoreInitRetry.java,8,0,3,4,0,3,4,216,216,39,186,2,2
DummyPreListener.java,0,0,1,4,0,1,4,216,216,0,691,0,0
TestAdminUser.java,4,0,3,5,0,3,5,216,216,15,360,33,1
TestHiveMetaStoreTimeout.java,0,1,6,8,0,6,8,127,76,71,161,0,2
TestPartitionNameWhitelistValidation.java,2,0,2,6,0,2,6,216,216,30,364,1,1
TestOldSchema.java,232,0,8,8,0,8,8,240,216,41,41,0,4
IpAddressListener.java,0,1,1,6,0,1,6,216,216,0,416,0,0
TestCatalogNonDefaultClient.java,74,0,1,1,0,1,1,216,216,0,0,23,0
TestHiveMetaStoreWithEnvironmentContext.java,0,28,8,15,0,8,15,125,67,32,133,1,5
DummyListener.java,0,18,2,11,0,2,11,162,108,90,249,0,1
TestNonCatCallsWithCatalog.java,1126,0,1,1,0,1,1,216,216,0,0,56,0
TestHiveMetaStoreSchemaMethods.java,1248,0,2,2,0,2,2,216,216,18,18,34,1
TestAggregateStatsCache.java,6,0,3,8,0,3,8,216,216,98,156,0,2
TestFMSketchSerialization.java,101,0,4,4,0,4,4,245,216,68,68,0,1
TestSparseEncodeHash.java,59,0,3,3,0,3,3,222,216,108,108,0,1
TestHyperLogLog.java,230,0,3,3,0,3,3,222,216,108,108,0,1
TestHyperLogLogSparse.java,84,0,3,3,0,3,3,222,216,108,108,0,1
TestHLLSerialization.java,270,0,3,3,0,3,3,222,216,108,108,0,1
TestHyperLogLogDense.java,85,0,3,3,0,3,3,222,216,108,108,0,1
TestHLLNoBias.java,117,0,3,3,0,3,3,222,216,108,108,0,1
TestDataSourceProviderFactory.java,173,0,6,6,0,6,6,233,110,35,35,1,1
ITestOracle.java,83,0,1,1,0,1,1,216,216,0,0,16,0
ITestMysql.java,82,0,1,1,0,1,1,216,216,0,0,16,0
ITestSqlServer.java,84,0,1,1,0,1,1,216,216,0,0,17,0
ITestPostgres.java,82,0,1,1,0,1,1,216,216,0,0,16,0
DbInstallBase.java,280,0,1,1,0,1,1,216,216,0,0,25,0
TestForeignKey.java,535,0,1,1,0,1,1,216,216,0,0,39,0
MetaStoreFactoryForTests.java,111,0,4,4,0,4,4,163,110,23,23,41,3
TestUniqueConstraint.java,353,0,1,1,0,1,1,216,216,0,0,32,0
TestDefaultConstraint.java,360,0,1,1,0,1,1,216,216,0,0,32,0
TestExchangePartitions.java,1333,0,7,7,0,7,7,163,110,8,8,137,2
TestGetTableMeta.java,326,0,5,5,0,5,5,206,110,16,16,41,2
TestCatalogs.java,217,0,1,1,0,1,1,216,216,0,0,21,0
TestCheckConstraint.java,360,0,1,1,0,1,1,216,216,0,0,32,0
TestListPartitions.java,1462,0,6,6,0,6,6,109,1,12,12,130,2
TestDatabases.java,630,0,8,8,0,8,8,110,4,11,11,138,2
TestNotNullConstraint.java,352,0,1,1,0,1,1,216,216,0,0,32,0
TestAlterPartitions.java,1113,0,5,5,0,5,5,163,110,15,15,71,4
TestFunctions.java,937,0,4,4,0,4,4,163,110,20,20,157,1
TestTablesGetExists.java,510,0,4,4,0,4,4,163,110,20,20,88,1
TestAppendPartitions.java,590,0,6,6,0,6,6,163,110,13,13,42,1
TestGetPartitions.java,604,0,4,4,0,4,4,163,110,20,20,62,1
TestRuntimeStats.java,152,0,2,2,1,2,2,108,108,5,5,18,1
TestAddPartitionsFromPartSpec.java,1052,0,4,4,0,4,4,163,110,19,19,62,1
TestDropPartitions.java,655,0,5,5,0,5,5,163,110,15,15,52,1
MetaStoreClientTest.java,95,0,1,1,0,1,1,110,110,0,0,32,0
TestPrimaryKey.java,465,0,1,1,0,1,1,216,216,0,0,40,0
TestTablesList.java,316,0,4,4,0,4,4,163,110,20,20,43,1
TestTablesCreateDropAlterTruncate.java,1365,0,7,7,0,7,7,159,19,10,10,158,2
TestAddPartitions.java,1534,0,4,4,0,4,4,163,110,20,20,77,1
TestHdfsUtils.java,0,0,4,5,0,4,5,294,216,60,108,1,1
TestMetaStoreUtils.java,233,0,5,7,0,5,7,83,4,80,196,37,1
MiniHMS.java,76,0,2,2,0,2,2,110,110,21,21,31,0
EmbeddedMetaStoreForTests.java,33,0,2,2,0,2,2,110,110,21,21,21,1
RemoteMetaStoreForTests.java,43,0,3,3,0,3,3,110,110,32,32,21,4
AbstractMetaStoreService.java,173,0,5,5,0,5,5,122,41,18,18,95,2
ClusterMetaStoreForTests.java,32,0,1,1,0,1,1,110,110,0,0,21,0
TestSchemaToolForMetastore.java,481,0,4,4,0,4,4,216,216,17,17,62,3
TestMetastoreSchemaTool.java,70,0,2,2,0,2,2,216,216,3,3,16,1
MetastoreUnitTest.java,25,0,1,1,0,1,1,216,216,0,0,20,0
MetastoreTest.java,24,0,1,1,0,1,1,216,216,0,0,19,0
MetastoreCheckinTest.java,25,0,1,1,0,1,1,216,216,0,0,20,0
TestCatalogCaching.java,142,0,1,1,0,1,1,216,216,0,0,28,0
TestCachedStore.java,1075,0,21,21,0,21,21,158,19,18,18,15,8
TestTxnUtils.java,25,0,5,10,0,5,10,146,13,39,77,0,1
TestTxnHandlerNegative.java,4,0,3,8,0,3,8,216,216,90,167,0,2
TestMetastoreConf.java,433,0,6,6,0,6,6,224,216,39,39,0,2
TestMetrics.java,164,0,4,6,0,4,6,110,4,56,336,0,1
DecimalColumnStatsMergerTest.java,235,0,2,2,0,2,2,10,10,6,6,27,0
TestJSONMessageDeserializer.java,109,0,3,3,0,3,3,112,7,60,60,0,1
TestCookieSigner.java,0,0,1,2,0,1,2,373,373,0,1009,1,0
TestJdbcJarDownloadServlet.java,46,0,1,1,0,1,1,7,7,0,0,17,0
TestLdapAuthenticationProviderImpl.java,0,0,1,6,0,1,6,373,373,0,208,1,0
TestPlainSaslHelper.java,0,0,1,7,0,1,7,373,373,0,289,1,0
TestHiveSQLException.java,0,0,1,6,0,1,6,373,373,0,259,1,0
TestCLIServiceConnectionLimits.java,337,0,1,1,0,1,1,373,373,0,0,0,0
TestRetryingThriftCLIServiceClient.java,0,0,2,8,0,2,8,240,108,249,123,1,0
CLIServiceTest.java,0,0,1,27,0,1,27,373,373,0,68,1,0
TestCLIServiceRestore.java,53,0,2,2,0,2,2,190,7,92,92,1,0
TestHS2HttpServerPamConfiguration.java,128,0,1,1,0,1,1,192,192,0,0,19,0
TestServerOptionsProcessor.java,0,0,1,3,0,1,3,373,373,0,874,1,0
TestHS2HttpServer.java,1,0,6,12,0,6,12,158,19,61,67,1,0
TestHS2HttpServerPam.java,182,0,2,2,0,2,2,282,192,31,31,18,1
LdapAuthenticationTestCase.java,0,0,1,3,0,1,3,373,373,0,228,1,0
TestCustomQueryFilter.java,0,0,1,2,0,1,2,373,373,0,483,1,0
TestUserSearchFilter.java,0,0,1,2,0,1,2,373,373,0,483,1,0
TestChainFilter.java,0,0,1,2,0,1,2,373,373,0,483,1,0
User.java,0,0,1,2,0,1,2,373,373,0,458,1,0
TestUserFilter.java,0,0,1,2,0,1,2,373,373,0,483,1,0
TestLdapUtils.java,0,0,1,2,0,1,2,373,373,0,483,1,0
Credentials.java,0,0,1,2,0,1,2,373,373,0,483,1,0
TestQueryFactory.java,0,0,1,3,0,1,3,373,373,0,242,1,0
TestQuery.java,0,0,1,2,0,1,2,373,373,0,483,1,0
TestGroupFilter.java,0,0,1,3,0,1,3,373,373,0,242,1,0
LdapTestUtils.java,0,0,1,2,0,1,2,373,373,0,483,1,0
TestLdapSearch.java,0,0,1,3,0,1,3,373,373,0,242,1,0
TestSearchResultHandler.java,0,0,1,2,0,1,2,373,373,0,483,1,0
TestSessionManagerMetrics.java,11,0,5,10,0,5,10,107,13,28,88,1,0
TestSessionGlobalInitFile.java,0,0,1,10,0,1,10,373,373,0,141,1,0
TestSessionCleanup.java,0,0,1,3,0,1,3,373,373,0,302,1,0
TestPluggableHiveSessionImpl.java,2,0,1,8,0,1,8,373,373,0,116,0,0
TestSessionHooks.java,0,0,2,7,0,2,7,240,108,249,268,1,0
TestQueryLifeTimeHooksWithSQLOperation.java,115,0,2,2,0,2,2,224,76,259,259,1,0
TestSQLOperationMetrics.java,0,0,1,3,0,1,3,373,373,0,173,1,0
ThriftCLIServiceTest.java,0,0,2,16,0,2,16,240,108,120,104,1,0
ThriftCliServiceTestWithCookie.java,12,0,5,9,0,5,9,191,67,62,126,1,0
ServiceOperations.java,0,0,1,6,0,1,6,373,373,0,354,1,0
BreakableService.java,0,0,1,5,0,1,5,373,373,0,443,1,0
AbstractService.java,0,0,1,7,0,1,7,373,373,0,295,1,0
CookieSigner.java,0,0,2,8,0,2,8,200,26,125,144,1,0
ServiceException.java,0,0,1,2,0,1,2,373,373,0,1774,1,0
ServiceStateChangeListener.java,0,0,1,2,0,1,2,373,373,0,1774,1,0
ServiceUtils.java,0,0,1,4,0,1,4,373,373,0,384,1,0
FilterService.java,0,0,1,2,0,1,2,373,373,0,1774,1,0
Service.java,0,0,1,2,0,1,2,373,373,0,1774,1,0
CompositeService.java,0,0,1,6,0,1,6,373,373,0,354,1,0
HttpConstants.java,30,0,1,1,0,1,1,373,373,0,0,15,0
LlapServlet.java,0,2,2,5,0,2,5,373,373,96,183,1,1
JdbcJarDownloadServlet.java,91,0,1,1,0,1,1,7,7,0,0,17,0
HS2LeadershipStatus.java,145,0,4,4,0,4,4,373,373,13,13,32,1
HS2Peers.java,97,0,3,3,0,3,3,373,373,20,20,26,1
QueryProfileServlet.java,2,0,3,5,0,3,5,186,76,130,178,1,0
AuthenticationProviderFactory.java,0,0,1,5,0,1,5,373,373,0,443,1,0
KerberosSaslHelper.java,0,1,2,10,0,2,10,220,67,122,197,1,0
CustomAuthenticationProviderImpl.java,0,0,1,5,0,1,5,373,373,0,443,1,0
AnonymousAuthenticationProviderImpl.java,0,0,1,3,0,1,3,373,373,0,886,1,0
HttpAuthUtils.java,1,0,3,16,0,3,16,149,8,66,93,1,0
PasswdAuthenticationProvider.java,0,0,1,3,0,1,3,373,373,0,886,1,0
SaslQOP.java,0,0,1,3,0,1,3,373,373,0,812,1,0
PamAuthenticationProviderImpl.java,0,0,1,8,0,1,8,373,373,0,203,1,0
HiveAuthConstants.java,43,0,2,2,0,2,2,240,108,249,249,1,0
LdapAuthenticationProviderImpl.java,0,0,1,21,0,1,21,373,373,0,88,1,0
HiveAuthFactory.java,0,17,4,38,0,4,38,142,21,83,47,1,0
TSubjectAssumingTransport.java,0,0,1,6,0,1,6,373,373,0,282,1,0
HttpAuthenticationException.java,0,0,1,3,0,1,3,373,373,0,702,1,0
PlainSaslHelper.java,0,0,1,10,0,1,10,373,373,0,197,1,0
PlainSaslServer.java,0,0,1,7,0,1,7,373,373,0,295,1,0
PatternOrIdentifier.java,0,0,1,2,0,1,2,373,373,0,1774,1,0
OperationState.java,9,0,2,11,0,2,11,373,373,81,177,1,0
CLIService.java,15,0,5,54,0,5,54,160,15,28,33,1,1
FetchType.java,0,0,1,2,0,1,2,373,373,0,1241,1,0
TypeDescriptor.java,2,0,3,11,0,3,11,249,82,126,177,1,0
TypeQualifiers.java,0,0,1,8,0,1,8,373,373,0,226,1,0
SessionHandle.java,0,0,1,7,0,1,7,373,373,0,295,1,0
RowBasedSet.java,0,0,1,6,0,1,6,373,373,0,295,1,0
GetInfoType.java,1,0,2,6,0,2,6,298,224,86,355,1,0
TableSchema.java,0,0,1,8,0,1,8,373,373,0,253,1,0
Handle.java,0,0,1,5,0,1,5,373,373,0,443,1,0
JobProgressUpdate.java,0,0,4,6,0,4,6,230,89,89,75,1,0
CLIServiceClient.java,0,0,1,8,0,1,8,373,373,0,253,1,0
OperationType.java,0,0,1,7,0,1,7,373,373,0,295,1,0
EmbeddedCLIServiceClient.java,11,0,5,14,0,5,14,160,15,28,136,1,1
RowSetFactory.java,0,0,1,6,0,1,6,373,373,0,295,1,0
HiveSQLException.java,0,0,1,9,0,1,9,373,373,0,222,1,0
FetchOrientation.java,0,0,1,5,0,1,5,373,373,0,443,1,0
