Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments,Bugs
File,DataReader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,12.428571428571429,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,56.0,9.0,12.0,11.0,0.0,35.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0714285714285714,30.0,2.92,0.0,0.0,0.0,0.0,0.0,4.4625,37.0,0.0,4.75,65.0,0.0,935.2625,73948.0,0.0,0.6625,6.0,18,0,3,6,0,3,6,146,84,88,54,7,0,0.0
File,DataReaderProperties.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,2.0,1.0,0.0,12.0,11.0,8.0,12.0,0.0,2.0,0.0,10.0,102.0,22.0,63.0,29.0,20.0,17.0,34.0,48.0,28.0,20.0,1.0,1.0,1.0,1.0,60.66666666666666,0.27,12.0,12.0,12.0,12.0,1.0,4.733333333333333,9.0,1.0,3.4,11.0,1.0,1.0,1.0,0.0,0.0,0.0,124,0,3,3,0,3,3,140,84,18,18,17,2,1.0
File,DataWritableReadSupport.java,26.0,2.0,15.0,9.0,3.0,3.0,3.0,2.0,1.0,31.0,0.0,1.0,6.0,2.0,8.0,2.0,1.0,8.0,0.0,6.0,0.0,2.0,270.0,29.0,152.0,70.0,85.0,89.0,83.0,109.0,67.0,65.0,5.0,5.0,6.0,2.0,75.0,0.59,23.0,23.0,24.0,12.0,2.0,4.125,6.0,2.0,9.875,23.0,1.0,3.25,7.0,0.0,1.625,4.0,19,0,1,21,0,1,21,74,74,0,38,1,0,0.0
File,DataWritableWriter.java,8.0,0.0,7.0,1.0,2.0,1.0,2.0,1.0,1.9047619047619049,8.904761904761905,0.0952380952380952,21.0,0.0,1.0,45.0,45.0,30.0,45.0,1.0,4.0,0.0,40.0,550.0,85.0,418.0,187.0,183.0,48.0,219.0,305.0,173.0,164.0,18.0,5.0,20.0,1.0952380952380951,8.095238095238095,0.11,77.0,64.0,79.0,61.0,0.0,4.258064516129032,25.0,0.0,4.564516129032258,25.0,0.0,1.5806451612903225,18.0,0.0,0.3387096774193548,3.0,5,0,1,14,0,1,14,20,20,0,62,4,0,0.0
File,Database.java,13.0,1.0,12.0,1.0,3.0,3.0,4.0,2.0,1.446808510638298,7.638297872340425,0.0425531914893617,6.0,3.0,12.0,68.0,67.0,16.0,70.0,1.0,2.0,0.0,67.0,1095.0,119.0,933.0,183.0,589.0,64.0,427.0,649.0,165.0,524.0,23.0,23.0,51.0,1.7872340425531914,35.91489361702128,0.07,244.0,214.0,279.0,116.0,0.0,3.180836707152497,69.0,0.0,3.446693657219973,41.0,0.0,61.23211875843455,24576.0,0.0,0.3846153846153846,5.0,0,0,2,26,0,2,26,4,3,0,106,0,0,0.0
File,DatabaseConnection.java,11.0,1.0,10.0,1.0,2.0,2.0,3.0,1.0,1.0,7.833333333333333,0.0,5.0,0.0,4.0,24.0,24.0,13.0,24.0,10.0,0.0,0.0,14.0,347.0,50.0,264.0,81.0,145.0,33.0,119.0,181.0,82.0,111.0,14.0,14.0,15.0,1.1666666666666667,42.66666666666666,0.13,54.0,54.0,62.0,31.0,0.0,4.933333333333334,24.0,1.0,4.333333333333333,34.0,1.0,40.3,1157.0,0.0,0.7333333333333333,3.0,1,0,2,14,0,2,14,112,70,88,88,0,1,1.0
File,Date.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,1.3584905660377358,10.29245283018868,0.1886792452830188,6.0,3.0,6.0,36.0,35.0,5.0,38.0,1.0,2.0,0.0,35.0,387.0,64.0,297.0,104.0,144.0,29.0,139.0,207.0,91.0,124.0,5.0,5.0,7.0,2.037735849056604,25.443396226415093,0.1,61.0,61.0,63.0,48.0,0.0,3.931486880466472,47.0,0.0,4.190962099125365,26.0,0.0,4.027696793002916,258.0,0.0,0.5451895043731778,5.0,0,0,2,10,0,2,10,4,3,0,27,0,0,0.0
File,DateColSubtractDateColumn.java,23.0,2.0,18.0,3.0,3.0,3.0,5.0,1.0,1.0,17.0,0.0,1.0,0.0,1.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,6.0,185.0,24.0,126.0,37.0,83.0,35.0,77.0,98.0,39.0,61.0,15.0,15.0,23.0,2.0,67.0,0.28,20.0,20.0,28.0,6.0,0.0,4.75,16.0,1.0,4.5,9.0,1.0,7.75,28.0,0.0,0.75,3.0,185,0,2,2,0,2,2,44,44,48,48,4,0,0.0
File,DateColSubtractDateScalar.java,16.0,1.0,15.0,1.0,3.0,3.0,3.0,1.0,1.0,17.0,0.0,1.0,0.0,1.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,6.0,147.0,19.0,105.0,36.0,64.0,24.0,64.0,81.0,36.0,46.0,11.0,11.0,11.0,2.0,67.0,0.23,16.0,16.0,16.0,6.0,0.0,4.75,15.0,1.0,4.75,10.0,1.0,5.75,20.0,0.0,0.75,3.0,147,0,2,2,0,2,2,44,44,48,48,2,0,0.0
File,DateColumnStatistics.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,39.0,4.0,7.0,6.0,0.0,28.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,4,0,1,4,84,84,0,275,0,0,0.0
File,DateColumnStatsData.java,10.0,0.0,9.0,1.0,3.0,2.0,3.0,2.0,2.2,10.6,0.0,6.0,3.0,11.0,51.0,50.0,11.0,53.0,1.0,2.0,0.0,50.0,708.0,92.0,587.0,142.0,358.0,41.0,282.0,416.0,125.0,310.0,14.0,14.0,26.0,1.4,14.8,0.07,142.0,127.0,156.0,81.0,0.0,4.553191489361702,11.0,1.0,3.425531914893617,17.0,1.0,6.468085106382978,60.0,0.0,0.5531914893617021,3.0,106,0,3,11,0,3,11,39,3,19,28,0,0,0.0
File,DateScalarSubtractDateColumn.java,17.0,1.0,15.0,2.0,3.0,3.0,3.0,1.0,1.0,17.0,0.0,1.0,0.0,1.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,6.0,150.0,20.0,102.0,33.0,64.0,29.0,61.0,78.0,33.0,46.0,11.0,11.0,11.0,2.0,67.0,0.28,16.0,16.0,16.0,6.0,0.0,4.75,15.0,1.0,4.75,10.0,1.0,5.75,20.0,0.0,0.75,3.0,150,0,2,2,0,2,2,44,44,48,48,2,0,0.0
File,DateTimeMath.java,9.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,6.666666666666667,0.0,2.0,0.0,0.0,32.0,32.0,5.0,32.0,0.0,0.0,0.0,32.0,381.0,74.0,263.0,79.0,151.0,44.0,132.0,194.0,71.0,147.0,3.0,3.0,3.0,1.0,31.33333333333333,0.17,60.0,60.0,86.0,32.0,0.0,4.068181818181818,11.0,1.0,3.863636363636364,9.0,1.0,3.1818181818181817,24.0,0.0,0.8181818181818182,1.0,167,0,2,4,0,2,4,44,44,48,125,11,0,0.0
File,DateUtils.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,1.0,4.0,0.0,2.0,2.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,57.0,7.0,29.0,13.0,15.0,21.0,13.0,19.0,12.0,10.0,3.0,3.0,4.0,1.0,0.0,0.72,5.0,5.0,6.0,3.0,0.0,3.333333333333333,5.0,2.0,2.6666666666666665,4.0,1.0,1.6666666666666667,3.0,0.0,0.6666666666666666,2.0,0,19,1,5,0,1,5,44,44,0,97,0,1,0.0
File,DateWritable.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.5,11.5,0.0,2.0,4.0,2.0,21.0,17.0,1.0,21.0,0.0,0.0,1.0,20.0,179.0,28.0,102.0,46.0,38.0,49.0,43.0,68.0,40.0,33.0,2.0,2.0,2.0,1.0,36.75,0.48,24.0,24.0,24.0,21.0,0.0,5.815789473684211,47.0,1.0,4.815789473684211,13.0,1.0,1.2894736842105263,3.0,0.0,0.3157894736842105,2.0,46,0,2,10,0,2,10,298,84,218,116,27,0,0.0
File,DbLockManager.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,1.5,21.0,0.0,2.0,0.0,3.0,22.0,22.0,5.0,22.0,5.0,1.0,0.0,16.0,279.0,30.0,199.0,74.0,94.0,50.0,80.0,124.0,56.0,75.0,10.0,10.0,10.0,1.5,56.5,0.25,44.0,44.0,44.0,27.0,0.0,3.25,19.0,0.0,3.1,19.0,1.0,3.05,28.0,0.0,0.65,3.0,95,0,5,16,0,5,16,70,22,40,53,0,3,1.0
File,DbTxnManager.java,15.0,1.0,13.0,2.0,3.0,3.0,3.0,1.0,1.4285714285714286,20.857142857142858,0.0,4.0,1.0,4.0,29.0,28.0,8.0,29.0,5.0,4.0,1.0,19.0,545.0,50.0,417.0,110.0,268.0,80.0,206.0,278.0,97.0,197.0,22.0,10.0,24.0,1.2857142857142858,33.714285714285715,0.19,85.0,73.0,94.0,33.0,0.0,4.929577464788732,27.0,1.0,8.04225352112676,42.0,1.0,17.985915492957748,1107.0,0.0,0.4084507042253521,2.0,140,0,11,31,0,11,31,70,22,19,27,28,1,1.0
File,Deadline.java,9.0,0.0,7.0,2.0,2.0,2.0,2.0,1.0,1.2,6.2,0.0,2.0,10.0,3.0,13.0,3.0,3.0,13.0,1.0,5.0,1.0,6.0,182.0,20.0,102.0,30.0,59.0,60.0,42.0,66.0,30.0,44.0,4.0,4.0,4.0,1.0,30.0,0.59,24.0,24.0,24.0,13.0,0.0,4.529411764705882,11.0,1.0,3.588235294117647,9.0,1.0,2.294117647058824,7.0,0.0,0.7647058823529411,3.0,0,9,1,5,0,1,5,511,511,0,90,0,0,0.0
File,DebugUtils.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,8.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,78.0,10.0,47.0,13.0,25.0,21.0,29.0,41.0,16.0,28.0,3.0,3.0,3.0,1.0,0.0,0.45,12.0,12.0,12.0,8.0,3.0,5.625,9.0,1.0,2.75,6.0,1.0,1.375,2.0,0.0,0.375,1.0,0,43,1,13,0,1,13,209,209,0,46,0,1,1.0
File,Decimal.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,1.3917525773195876,9.597938144329897,0.2061855670103092,6.0,3.0,7.0,43.0,42.0,7.0,45.0,1.0,2.0,0.0,42.0,497.0,76.0,394.0,118.0,213.0,33.0,186.0,276.0,103.0,185.0,8.0,8.0,14.0,2.0721649484536084,32.47422680412371,0.08,90.0,85.0,97.0,61.0,0.0,4.031886625332152,139.0,0.0,3.902568644818424,32.0,0.0,3.507528786536758,942.0,0.0,0.4526129317980514,5.0,0,0,2,10,0,2,10,4,3,0,70,0,0,0.0
File,DecimalColumnStatistics.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,46.0,6.0,8.0,7.0,0.0,32.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,4.666666666666667,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,3,0,1,3,84,84,0,468,0,0,0.0
File,DecimalColumnStatsAggregator.java,15.0,0.0,15.0,0.0,3.0,3.0,3.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,43.0,4.0,21.0,13.0,10.0,18.0,12.0,14.0,10.0,8.0,3.0,3.0,3.0,1.0,0.0,0.86,3.0,3.0,3.0,1.0,2.0,2.0,2.0,12.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,308,0,2,3,0,2,3,110,110,58,180,34,0,0.0
File,DecimalColumnStatsData.java,10.0,0.0,9.0,1.0,3.0,2.0,3.0,2.0,2.2,10.6,0.0,6.0,3.0,11.0,51.0,50.0,11.0,53.0,1.0,2.0,0.0,50.0,708.0,92.0,587.0,142.0,358.0,41.0,282.0,416.0,125.0,310.0,14.0,14.0,26.0,1.4,14.8,0.07,142.0,127.0,156.0,81.0,0.0,5.574468085106383,12.0,1.0,3.425531914893617,17.0,1.0,6.468085106382978,60.0,0.0,0.5531914893617021,3.0,106,0,3,12,0,3,12,39,3,19,61,0,0,0.0
File,DecimalColumnVector.java,10.0,0.0,9.0,0.0,2.0,2.0,2.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,11.0,156.0,15.0,112.0,29.0,63.0,29.0,53.0,78.0,26.0,56.0,4.0,4.0,5.0,2.0,45.0,0.26,24.0,24.0,26.0,11.0,0.0,9.3,47.0,0.0,4.7,18.0,1.0,3.0,6.0,0.0,1.3,3.0,0,1,3,18,0,3,18,268,84,42,51,4,2,1.0
File,DefaultFetchFormatter.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,2.0,18.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,1.0,0.0,3.0,77.0,11.0,45.0,28.0,15.0,21.0,26.0,33.0,24.0,13.0,2.0,2.0,2.0,1.0,50.0,0.47,6.0,6.0,6.0,4.0,0.0,3.0,6.0,0.0,4.0,10.0,1.0,1.5,2.0,0.0,0.5,1.0,0,4,1,8,0,1,8,73,73,0,122,0,1,0.0
File,DefaultHiveAuthorizationTranslator.java,12.0,0.0,12.0,0.0,2.0,2.0,2.0,1.0,2.0,16.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,81.0,10.0,50.0,26.0,20.0,21.0,28.0,36.0,22.0,15.0,4.0,4.0,4.0,1.0,0.0,0.42,7.0,7.0,7.0,3.0,1.0,1.0,1.0,4.0,6.666666666666667,10.0,1.0,2.6666666666666665,5.0,0.0,1.0,2.0,0,0,1,2,0,1,2,339,339,0,0,0,0,0.0
File,DelegationTokenSecretManager.java,9.0,0.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,16.0,0.3333333333333333,1.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,100.0,12.0,56.0,35.0,27.0,32.0,32.0,40.0,28.0,24.0,2.0,2.0,2.0,2.0,25.666666666666668,0.57,7.0,7.0,7.0,6.0,2.0,4.714285714285714,15.0,2.0,6.238095238095238,12.0,1.0,2.761904761904762,14.0,0.0,0.8571428571428571,4.0,25,0,1,10,0,1,10,339,339,0,207,0,0,1.0
File,DemuxOperator.java,17.0,1.0,14.0,3.0,3.0,3.0,3.0,1.0,2.0,27.0,0.0,1.0,1.0,2.0,15.0,14.0,8.0,15.0,0.0,3.0,4.0,8.0,388.0,37.0,245.0,86.0,137.0,106.0,136.0,190.0,86.0,115.0,12.0,12.0,12.0,2.0,83.0,0.43,49.0,49.0,49.0,19.0,0.0,4.538461538461538,13.0,0.0,5.461538461538462,32.0,1.0,32.15384615384615,306.0,0.0,1.4615384615384617,4.0,0,2,2,20,0,2,20,528,511,76,52,0,1,1.0
File,DependencyResolver.java,27.0,2.0,20.0,5.0,5.0,5.0,6.0,1.0,1.0,18.0,0.0,1.0,0.0,3.0,5.0,5.0,1.0,5.0,0.0,3.0,0.0,2.0,183.0,21.0,120.0,40.0,72.0,42.0,66.0,94.0,42.0,67.0,8.0,8.0,9.0,1.0,70.0,0.35,25.0,25.0,28.0,5.0,3.0,3.0,3.0,7.0,9.75,12.0,3.0,9.5,19.0,1.0,1.75,3.0,0,0,1,4,0,1,4,511,511,0,98,0,0,0.0
File,DeserializeRead.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.075,5.125,0.775,11.0,0.0,0.0,58.0,58.0,14.0,58.0,32.0,0.0,0.0,26.0,387.0,89.0,168.0,102.0,30.0,130.0,96.0,132.0,102.0,30.0,1.0,1.0,1.0,2.075,28.1,0.77,25.0,25.0,25.0,25.0,0.0,3.6820809248554913,44.0,0.0,3.3236994219653178,53.0,0.0,26.08670520231214,3910.0,0.0,0.4682080924855491,4.0,0,165,1,3,0,1,3,44,44,0,192,51,0,1.0
File,DirectDecompressionCodec.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,28.0,3.0,8.0,7.0,0.0,17.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,3,0,1,3,84,84,0,307,0,0,0.0
File,DiskRangeInfo.java,6.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,59.0,9.0,22.0,11.0,6.0,29.0,12.0,17.0,11.0,6.0,1.0,1.0,1.0,1.0,25.0,1.32,4.0,4.0,4.0,4.0,3.0,6.25,16.0,1.0,3.25,8.0,1.0,1.25,2.0,0.0,0.25,1.0,0,0,1,5,0,1,5,84,84,0,52,0,0,0.0
File,DosToUnix.java,24.0,0.0,24.0,0.0,5.0,4.0,6.0,3.0,1.0,10.5,0.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,106.0,7.0,81.0,24.0,49.0,18.0,39.0,55.0,25.0,38.0,8.0,7.0,10.0,1.5,0.0,0.22,14.0,13.0,18.0,8.0,0.0,1.875,4.0,2.0,6.0,15.0,1.0,3.75,14.0,0.0,1.5,4.0,1,0,1,3,0,1,3,511,511,0,968,0,0,0.0
File,DoubleColumnStatistics.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,46.0,5.0,7.0,6.0,0.0,34.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.0,0.0,0.0,0.0,8.0,9.333333333333334,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,3,0,1,3,84,84,0,486,0,0,0.0
File,DoubleColumnStatsAggregator.java,9.0,0.0,9.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,36.0,4.0,14.0,8.0,6.0,18.0,9.0,11.0,7.0,6.0,1.0,1.0,1.0,1.0,0.0,1.29,1.0,1.0,1.0,1.0,2.0,2.0,2.0,13.0,13.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,289,0,2,3,0,2,3,110,110,58,180,34,0,0.0
File,DoubleColumnStatsData.java,10.0,0.0,9.0,1.0,2.0,2.0,3.0,2.0,2.2,10.0,0.0,6.0,3.0,13.0,51.0,50.0,11.0,53.0,1.0,2.0,0.0,50.0,684.0,92.0,563.0,144.0,344.0,41.0,280.0,404.0,127.0,296.0,14.0,14.0,26.0,1.4,15.0,0.07,132.0,117.0,146.0,81.0,0.0,6.148936170212766,15.0,1.0,3.5531914893617023,16.0,1.0,5.297872340425532,47.0,0.0,0.4893617021276595,3.0,106,0,3,13,0,3,13,39,3,19,98,0,0,0.0
File,DoubleColumnVector.java,14.0,1.0,12.0,2.0,3.0,3.0,3.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,9.0,9.0,1.0,9.0,0.0,0.0,0.0,9.0,178.0,16.0,113.0,24.0,67.0,49.0,54.0,80.0,23.0,57.0,7.0,7.0,7.0,2.0,11.0,0.43,25.0,25.0,27.0,9.0,1.0,4.818181818181818,9.0,2.0,4.454545454545454,8.0,1.0,3.727272727272727,13.0,0.0,1.5454545454545454,3.0,0,0,1,13,0,1,13,84,84,0,92,0,1,0.0
File,Driver.java,29.0,2.0,22.0,4.0,5.0,5.0,6.0,2.0,1.4827586206896552,17.275862068965516,0.0517241379310344,4.0,6.0,5.0,62.0,56.0,24.0,62.0,0.0,26.0,0.0,36.0,1993.0,203.0,1500.0,377.0,996.0,296.0,771.0,1074.0,372.0,824.0,39.0,39.0,49.0,1.3793103448275863,22.13793103448276,0.2,293.0,287.0,346.0,127.0,0.0,5.214736842105263,195.0,0.0,8.136842105263158,115.0,0.0,2516424.96,999999999.0,0.0,0.8357894736842105,8.0,33,0,35,303,1,35,303,231,2,5,9,36,13,1.0
File,DropPartitionsExpr.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,2.2,10.2,0.0,6.0,3.0,8.0,43.0,42.0,7.0,45.0,1.0,2.0,0.0,42.0,505.0,75.0,403.0,120.0,219.0,33.0,188.0,282.0,106.0,193.0,8.0,8.0,16.0,1.4,14.2,0.08,94.0,89.0,104.0,61.0,0.0,3.0,10.0,1.0,3.282051282051282,12.0,1.0,2.6666666666666665,11.0,0.0,0.6153846153846154,3.0,0,0,2,10,0,2,10,4,3,0,75,0,0,0.0
File,DropPartitionsRequest.java,12.0,1.0,12.0,1.0,3.0,3.0,4.0,2.0,2.2,11.0,0.0,6.0,3.0,17.0,71.0,70.0,19.0,73.0,1.0,2.0,0.0,70.0,1112.0,133.0,946.0,189.0,621.0,57.0,456.0,673.0,167.0,547.0,26.0,26.0,58.0,1.4,16.4,0.06,245.0,210.0,285.0,125.0,0.0,4.626865671641791,19.0,1.0,3.925373134328358,28.0,1.0,244.13432835820896,12960.0,0.0,0.417910447761194,3.0,0,0,2,10,0,2,10,4,3,0,75,0,0,0.0
File,DropPartitionsResult.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,2.2,11.4,0.0,6.0,3.0,6.0,38.0,37.0,4.0,40.0,1.0,2.0,0.0,37.0,447.0,65.0,357.0,111.0,174.0,28.0,159.0,246.0,104.0,158.0,6.0,6.0,9.0,1.4,9.2,0.08,79.0,79.0,84.0,50.0,0.0,2.4285714285714284,9.0,0.0,3.085714285714286,13.0,1.0,2.2285714285714286,9.0,0.0,0.8285714285714286,4.0,0,0,4,22,0,4,22,26,3,47,39,0,2,0.0
File,DummyAuthenticator.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,7.0,7.0,3.0,7.0,0.0,0.0,0.0,7.0,70.0,12.0,40.0,23.0,9.0,18.0,18.0,26.0,17.0,9.0,1.0,1.0,1.0,1.0,72.0,0.45,7.0,7.0,7.0,7.0,0.0,2.3529411764705883,11.0,0.0,1.2352941176470589,5.0,1.0,1.1764705882352942,2.0,0.0,0.1764705882352941,1.0,0,0,2,7,1,2,7,132,110,54,328,0,2,1.0
File,DummyHiveAuthorizationValidator.java,6.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,51.0,7.0,23.0,19.0,2.0,21.0,12.0,15.0,14.0,2.0,1.0,1.0,1.0,1.0,0.0,0.91,2.0,2.0,2.0,2.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14,0,3,8,1,3,8,132,110,36,88,0,3,1.0
File,DummyRawStoreControlledCommit.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,3.0,38.0,0.0,1.0,1.0,1.0,120.0,119.0,1.0,120.0,0.0,0.0,0.0,120.0,791.0,128.0,632.0,380.0,132.0,31.0,158.0,280.0,162.0,118.0,2.0,2.0,2.0,1.0,56.0,0.05,121.0,121.0,121.0,120.0,0.0,2.957983193277311,8.0,0.0,1.6974789915966386,2.0,1.0,1.0084033613445378,2.0,0.0,0.0084033613445378,1.0,69,0,10,39,0,10,39,155,3,17,30,6,1,0.0
File,DummyRawStoreForJdoConnection.java,5.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,40.0,0.0,1.0,0.0,0.0,118.0,118.0,0.0,118.0,0.0,0.0,0.0,118.0,809.0,206.0,576.0,357.0,102.0,27.0,139.0,258.0,160.0,99.0,1.0,1.0,1.0,1.0,0.0,0.05,118.0,118.0,118.0,118.0,0.0,0.0338983050847457,4.0,0.0,1.1779661016949152,2.0,1.0,1.0,1.0,0.0,0.0,0.0,69,0,10,43,0,10,43,155,3,17,36,6,1,0.0
File,DummyStoreOperator.java,6.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.5,6.0,0.5,1.0,0.0,0.0,7.0,7.0,1.0,7.0,0.0,0.0,2.0,5.0,121.0,12.0,43.0,25.0,10.0,66.0,22.0,30.0,21.0,9.0,1.0,1.0,1.0,2.5,51.5,1.53,7.0,7.0,7.0,7.0,1.0,2.75,5.0,1.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,7,0,2,10,0,2,10,528,511,76,133,0,1,1.0
File,DummyTxnManager.java,16.0,1.0,13.0,2.0,3.0,3.0,3.0,2.0,1.3333333333333333,26.666666666666668,0.0,1.0,1.0,1.0,18.0,17.0,1.0,18.0,1.0,2.0,1.0,14.0,351.0,40.0,259.0,82.0,148.0,53.0,111.0,169.0,66.0,120.0,15.0,15.0,16.0,1.3333333333333333,50.0,0.2,57.0,55.0,60.0,32.0,0.0,2.56,10.0,0.0,6.6,34.0,1.0,20.12,442.0,0.0,0.72,5.0,5,0,2,14,0,2,14,119,119,17,53,0,0,0.0
File,DynamicByteArray.java,15.0,0.0,11.0,3.0,2.0,2.0,2.0,1.0,1.0,13.0,0.0,1.0,0.0,2.0,17.0,17.0,4.0,17.0,0.0,1.0,0.0,16.0,303.0,23.0,207.0,74.0,139.0,77.0,131.0,168.0,72.0,105.0,5.0,5.0,6.0,1.0,44.0,0.37,37.0,37.0,38.0,17.0,2.0,7.8,23.0,1.0,3.1333333333333333,8.0,1.0,2.4,6.0,0.0,1.0666666666666669,2.0,0,0,1,7,0,1,7,84,84,0,161,0,0,0.0
