key,priority,filename
HIVE-13867,Blocker,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizer.java
HIVE-13867,Blocker,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizerImpl.java
HIVE-13867,Blocker,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthzContext.java
HIVE-13867,Blocker,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveV1Authorizer.java
HIVE-13867,Blocker,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/DummyHiveAuthorizationValidator.java
HIVE-13867,Blocker,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidator.java
HIVE-13867,Blocker,service/src/java/org/apache/hive/service/cli/operation/MetadataOperation.java
HIVE-13863,Major,ql/src/test/results/clientpositive/constant_prop_3.q.out
HIVE-13863,Major,ql/src/test/results/clientpositive/constprog3.q.out
HIVE-13863,Major,ql/src/test/results/clientpositive/cross_join.q.out
HIVE-13863,Major,ql/src/test/results/clientpositive/join_view.q.out
HIVE-13863,Major,ql/src/test/results/clientpositive/ppd_repeated_alias.q.out
HIVE-13863,Major,ql/src/test/results/clientpositive/spark/join_view.q.out
HIVE-13863,Major,ql/src/test/results/clientpositive/tez/dynamic_partition_pruning.q.out
HIVE-13863,Major,ql/src/test/results/clientpositive/tez/dynamic_partition_pruning_2.q.out
HIVE-13751,Major,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-13751,Major,ql/src/java/org/apache/hadoop/hive/llap/LlapOutputFormatService.java
HIVE-13840,Critical,orc/src/java/org/apache/orc/impl/ReaderImpl.java
HIVE-13840,Critical,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
HIVE-13840,Critical,ql/src/java/org/apache/hadoop/hive/ql/io/orc/ReaderImpl.java
HIVE-13840,Critical,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java
HIVE-13719,Major,llap-common/src/test/org/apache/hadoop/hive/llap/tez/TestConverters.java
HIVE-13859,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFMask.java
HIVE-13859,Major,ql/src/test/queries/clientpositive/udf_mask.q
HIVE-13859,Major,ql/src/test/results/clientpositive/udf_mask.q.out
HIVE-13693,Major,hbase-handler/src/test/results/positive/hbase_ppd_key_range.q.out
HIVE-13693,Major,hbase-handler/src/test/results/positive/hbase_pushdown.q.out
HIVE-13693,Major,hbase-handler/src/test/results/positive/ppd_key_ranges.q.out
HIVE-13693,Major,ql/src/java/org/apache/hadoop/hive/ql/ppd/OpProcFactory.java
HIVE-13693,Major,ql/src/test/queries/clientpositive/multi_insert_with_join2.q
HIVE-13693,Major,ql/src/test/results/clientpositive/groupby_multi_single_reducer.q.out
HIVE-13693,Major,ql/src/test/results/clientpositive/multi_insert_gby.q.out
HIVE-13693,Major,ql/src/test/results/clientpositive/multi_insert_with_join2.q.out
HIVE-13693,Major,ql/src/test/results/clientpositive/spark/groupby_multi_single_reducer.q.out
HIVE-13693,Major,ql/src/test/results/clientpositive/spark/multi_insert_gby.q.out
HIVE-13693,Major,ql/src/test/results/clientpositive/spark/subquery_multiinsert.q.java1.7.out
HIVE-13693,Major,ql/src/test/results/clientpositive/spark/subquery_multiinsert.q.out
HIVE-13693,Major,ql/src/test/results/clientpositive/subquery_multiinsert.q.java1.7.out
HIVE-13831,Major,accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/AccumuloPredicateHandler.java
HIVE-13831,Major,accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/PushdownTuple.java
HIVE-13831,Major,hbase-handler/src/java/org/apache/hadoop/hive/hbase/AbstractHBaseKeyFactory.java
HIVE-13831,Major,hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseStorageHandler.java
HIVE-13831,Major,hbase-handler/src/test/results/positive/external_table_ppd.q.out
HIVE-13831,Major,hbase-handler/src/test/results/positive/hbase_pushdown.q.out
HIVE-13831,Major,hbase-handler/src/test/results/positive/hbase_timestamp.q.out
HIVE-13831,Major,hbase-handler/src/test/results/positive/ppd_key_ranges.q.out
HIVE-13831,Major,ql/src/java/org/apache/hadoop/hive/ql/index/IndexPredicateAnalyzer.java
HIVE-13831,Major,ql/src/java/org/apache/hadoop/hive/ql/index/IndexSearchCondition.java
HIVE-13831,Major,ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveStoragePredicateHandler.java
HIVE-13818,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/fast/VectorMapJoinFastLongHashTable.java
HIVE-13818,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/optimized/VectorMapJoinOptimizedLongCommon.java
HIVE-13818,Critical,ql/src/java/org/apache/hadoop/hive/ql/plan/VectorMapJoinDesc.java
HIVE-13818,Critical,ql/src/test/queries/clientpositive/vectorized_mapjoin2.q
HIVE-13818,Critical,ql/src/test/results/clientpositive/tez/vectorized_mapjoin2.q.out
HIVE-13818,Critical,ql/src/test/results/clientpositive/vectorized_mapjoin2.q.out
HIVE-13849,Critical,ql/src/java/org/apache/hadoop/hive/ql/optimizer/SortedDynPartitionOptimizer.java
HIVE-13849,Critical,ql/src/test/queries/clientpositive/dynpart_sort_optimization_acid2.q
HIVE-13849,Critical,ql/src/test/results/clientpositive/dynpart_sort_opt_vectorization.q.out
HIVE-13849,Critical,ql/src/test/results/clientpositive/dynpart_sort_optimization.q.out
HIVE-13849,Critical,ql/src/test/results/clientpositive/dynpart_sort_optimization_acid2.q.out
HIVE-13849,Critical,ql/src/test/results/clientpositive/tez/dynpart_sort_opt_vectorization.q.out
HIVE-13849,Critical,ql/src/test/results/clientpositive/tez/dynpart_sort_optimization.q.out
HIVE-13861,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveSortLimitPullUpConstantsRule.java
HIVE-13861,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveUnionPullUpConstantsRule.java
HIVE-13841,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
HIVE-13841,Major,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java
HIVE-13269,Major,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-13269,Major,data/conf/perf-reg/hive-site.xml
HIVE-13269,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveRexUtil.java
HIVE-13269,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveReduceExpressionsWithStatsRule.java
HIVE-13269,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
HIVE-13269,Major,ql/src/test/queries/clientpositive/remove_exprs_stats.q
HIVE-13269,Major,ql/src/test/results/clientpositive/remove_exprs_stats.q.out
HIVE-13821,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/ColumnarSplitSizeEstimator.java
HIVE-13821,Critical,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java
HIVE-13267,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/AbstractFilterStringColLikeStringScalar.java
HIVE-13267,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/SelectStringColLikeStringScalar.java
HIVE-13267,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/UDFLike.java
HIVE-13267,Major,ql/src/test/queries/clientpositive/vector_udf2.q
HIVE-13267,Major,ql/src/test/results/clientpositive/vector_udf2.q.out
HIVE-13720,Major,llap-tez/src/test/org/apache/hadoop/hive/llap/tezplugins/TestLlapTaskCommunicator.java
HIVE-13845,Minor,beeline/pom.xml.orig
HIVE-13832,Major,llap-server/scripts/serviceCheckScript.sql
HIVE-13832,Major,metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/IExtrapolatePartStatus.java
HIVE-13832,Major,metastore/src/model/org/apache/hadoop/hive/metastore/model/MConstraint.java
HIVE-13832,Major,orc/src/java/org/apache/orc/impl/DataReaderProperties.java
HIVE-13832,Major,orc/src/test/org/apache/orc/impl/TestDataReaderProperties.java
HIVE-13832,Major,packaging/src/main/assembly/bin.xml
HIVE-13832,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/status/impl/SparkJobUtils.java
HIVE-13832,Major,ql/src/java/org/apache/hadoop/hive/ql/txn/AcidWriteSetService.java
HIVE-13832,Major,ql/src/test/org/apache/hadoop/hive/ql/plan/TestTezWorkConcurrency.java
HIVE-13832,Major,serde/src/java/org/apache/hadoop/hive/serde2/thrift/ThriftFormatter.java
HIVE-13832,Major,storage-api/src/test/org/apache/hadoop/hive/ql/util/JavaDataModelTest.java
HIVE-13628,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/Operator.java
HIVE-13628,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/Utilities.java
HIVE-13628,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezProcessor.java
HIVE-13197,Major,itests/src/test/resources/testconfiguration.properties
HIVE-13197,Major,ql/src/test/queries/clientpositive/constprog2.q
HIVE-13197,Major,ql/src/test/queries/clientpositive/constprog_partitioner.q
HIVE-13197,Major,ql/src/test/results/clientpositive/constprog2.q.out
HIVE-13197,Major,ql/src/test/results/clientpositive/constprog_partitioner.q.out
HIVE-13622,Critical,hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/HiveEndPoint.java
HIVE-13622,Critical,hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/mutate/client/lock/Lock.java
HIVE-13622,Critical,hcatalog/streaming/src/test/org/apache/hive/hcatalog/streaming/mutate/client/lock/TestLock.java
HIVE-13622,Critical,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestHiveMetaStoreTxns.java
HIVE-13622,Critical,metastore/if/hive_metastore.thrift
HIVE-13622,Critical,metastore/src/gen/thrift/gen-cpp/ThriftHiveMetastore.cpp
HIVE-13622,Critical,metastore/src/gen/thrift/gen-cpp/hive_metastore_types.cpp
HIVE-13622,Critical,metastore/src/gen/thrift/gen-cpp/hive_metastore_types.h
HIVE-13622,Critical,metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/AddDynamicPartitions.java
HIVE-13622,Critical,metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/DataOperationType.java
HIVE-13622,Critical,metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/LockComponent.java
HIVE-13622,Critical,metastore/src/gen/thrift/gen-php/metastore/Types.php
HIVE-13622,Critical,metastore/src/gen/thrift/gen-py/hive_metastore/ttypes.py
HIVE-13622,Critical,metastore/src/gen/thrift/gen-rb/hive_metastore_types.rb
HIVE-13622,Critical,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java
HIVE-13622,Critical,metastore/src/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java
HIVE-13622,Critical,metastore/src/java/org/apache/hadoop/hive/metastore/LockComponentBuilder.java
HIVE-13622,Critical,metastore/src/java/org/apache/hadoop/hive/metastore/LockRequestBuilder.java
HIVE-13622,Critical,metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java
HIVE-13622,Critical,metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java.orig
HIVE-13622,Critical,metastore/src/test/org/apache/hadoop/hive/metastore/txn/TestCompactionTxnHandler.java
HIVE-13622,Critical,metastore/src/test/org/apache/hadoop/hive/metastore/txn/TestTxnHandler.java
HIVE-13622,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/MoveTask.java
HIVE-13622,Critical,ql/src/java/org/apache/hadoop/hive/ql/io/AcidUtils.java
HIVE-13622,Critical,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java
HIVE-13622,Critical,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java
HIVE-13622,Critical,ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java
HIVE-13622,Critical,ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/TestCleaner.java
HIVE-13622,Critical,ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/TestInitiator.java
HIVE-13784,Blocker,metastore/scripts/upgrade/oracle/034-HIVE-13076.oracle.sql
HIVE-13784,Blocker,metastore/scripts/upgrade/oracle/hive-schema-2.1.0.oracle.sql
HIVE-13343,Major,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-13343,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/LlapDecider.java
HIVE-13343,Major,ql/src/test/queries/clientpositive/hybridgrace_hashjoin_1.q
HIVE-13343,Major,ql/src/test/results/clientpositive/llap/bucket_map_join_tez1.q.out
HIVE-13343,Major,ql/src/test/results/clientpositive/llap/bucket_map_join_tez2.q.out
HIVE-13343,Major,ql/src/test/results/clientpositive/llap/dynamic_partition_pruning.q.out
HIVE-13343,Major,ql/src/test/results/clientpositive/llap/dynamic_partition_pruning_2.q.out
HIVE-13343,Major,ql/src/test/results/clientpositive/llap/hybridgrace_hashjoin_1.q.out
HIVE-13343,Major,ql/src/test/results/clientpositive/llap/hybridgrace_hashjoin_2.q.out
HIVE-13343,Major,ql/src/test/results/clientpositive/llap/lvj_mapjoin.q.out
HIVE-13343,Major,ql/src/test/results/clientpositive/llap/mapjoin_decimal.q.out
HIVE-13343,Major,ql/src/test/results/clientpositive/llap/mrr.q.out
HIVE-13343,Major,ql/src/test/results/clientpositive/llap/tez_bmj_schema_evolution.q.out
HIVE-13343,Major,ql/src/test/results/clientpositive/llap/tez_join_result_complex.q.out
HIVE-13343,Major,ql/src/test/results/clientpositive/llap/tez_smb_main.q.out
HIVE-13343,Major,ql/src/test/results/clientpositive/llap/tez_union.q.out
HIVE-13343,Major,ql/src/test/results/clientpositive/llap/vectorized_dynamic_partition_pruning.q.out
HIVE-13343,Major,ql/src/test/results/clientpositive/tez/hybridgrace_hashjoin_1.q.out
HIVE-13730,Blocker,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/HybridHashTableContainer.java
HIVE-13767,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveCalciteUtil.java
HIVE-13767,Major,ql/src/test/queries/clientpositive/semijoin5.q
HIVE-13767,Major,ql/src/test/results/clientpositive/semijoin5.q.out
HIVE-13753,Major,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbLockManager.java
HIVE-13753,Major,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java
HIVE-13686,Major,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestRecordReaderImpl.java
HIVE-13743,Major,shims/0.23/src/main/java/org/apache/hadoop/hive/shims/Hadoop23Shims.java
HIVE-13705,Major,ql/src/java/org/apache/hadoop/hive/ql/io/ProxyLocalFileSystem.java
HIVE-13705,Major,ql/src/main/resources/META-INF/services/org.apache.hadoop.fs.FileSystem
HIVE-13705,Major,ql/src/test/queries/clientpositive/insert2.q
HIVE-13705,Major,ql/src/test/results/clientpositive/insert2.q.out
HIVE-13728,Major,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/hbase/TestHBaseSchemaTool.java
HIVE-13621,Major,itests/src/test/resources/testconfiguration.properties
HIVE-13621,Major,metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseUtils.java
HIVE-13621,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/Operator.java
HIVE-13621,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java
HIVE-13621,Major,ql/src/test/queries/clientpositive/deleteAnalyze.q
HIVE-13621,Major,ql/src/test/results/clientpositive/deleteAnalyze.q.out
HIVE-13621,Major,ql/src/test/results/clientpositive/tez/deleteAnalyze.q.out
HIVE-13458,Major,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-13458,Major,ql/src/java/org/apache/hadoop/hive/ql/Context.java
HIVE-13458,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/ExecDriver.java
HIVE-13458,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/HadoopJobExecHelper.java
HIVE-13458,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezJobMonitor.java
HIVE-13458,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezTask.java
HIVE-13458,Major,ql/src/java/org/apache/hadoop/hive/ql/io/merge/MergeFileTask.java
HIVE-13458,Major,ql/src/java/org/apache/hadoop/hive/ql/io/rcfile/stats/PartialScanTask.java
HIVE-13458,Major,ql/src/java/org/apache/hadoop/hive/ql/io/rcfile/truncate/ColumnTruncateTask.java
HIVE-13458,Major,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java
HIVE-13458,Major,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java
HIVE-13458,Major,ql/src/test/results/clientnegative/index_compact_entry_limit.q.out
HIVE-13458,Major,ql/src/test/results/clientnegative/index_compact_size_limit.q.out
HIVE-13342,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/LlapDecider.java
HIVE-13342,Major,ql/src/test/queries/clientpositive/llap_udf.q
HIVE-13342,Major,ql/src/test/results/clientpositive/llap/llap_udf.q.out
HIVE-13700,Major,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveOperationType.java
HIVE-13700,Major,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/Operation2Privilege.java
HIVE-13712,Major,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java
HIVE-13712,Major,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapDaemon.java
HIVE-13701,Major,llap-server/src/main/resources/hadoop-metrics2-llapdaemon.properties.template
HIVE-13701,Major,llap-server/src/main/resources/hadoop-metrics2-llaptaskscheduler.properties.template
HIVE-13701,Major,llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskSchedulerService.java
HIVE-13701,Major,llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/metrics/LlapTaskSchedulerMetrics.java
HIVE-13619,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/OperatorUtils.java
HIVE-12837,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/HybridHashTableContainer.java
HIVE-12837,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/KeyValueContainer.java
HIVE-13671,Major,common/src/main/resources/hive-log4j2.properties
HIVE-13683,Major,HIVE-13509.2.patch
HIVE-13645,Minor,beeline/src/java/org/apache/hive/beeline/DatabaseConnection.java
HIVE-13485,Major,cli/src/java/org/apache/hadoop/hive/cli/CliDriver.java
HIVE-13510,Critical,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java
HIVE-13510,Critical,metastore/src/test/org/apache/hadoop/hive/metastore/TestHiveMetaStoreGetMetaConf.java
HIVE-13572,Major,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java
HIVE-13572,Major,shims/common/src/main/java/org/apache/hadoop/hive/shims/ShimLoader.java
HIVE-13533,Major,ql/src/java/org/apache/hadoop/hive/ql/Driver.java
HIVE-13533,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/ExplainTask.java
HIVE-13533,Major,ql/src/java/org/apache/hadoop/hive/ql/hooks/ATSHook.java
HIVE-13533,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
HIVE-13533,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/ExplainSemanticAnalyzer.java
HIVE-13533,Major,ql/src/java/org/apache/hadoop/hive/ql/plan/ExplainWork.java
HIVE-13533,Major,ql/src/test/org/apache/hadoop/hive/ql/parse/TestUpdateDeleteSemanticAnalyzer.java
HIVE-13533,Major,ql/src/test/results/clientpositive/alter_partition_coltype.q.out
HIVE-13533,Major,ql/src/test/results/clientpositive/ambiguitycheck.q.out
HIVE-13533,Major,ql/src/test/results/clientpositive/analyze_table_null_partition.q.out
HIVE-13533,Major,ql/src/test/results/clientpositive/auto_join_reordering_values.q.out
HIVE-13533,Major,ql/src/test/results/clientpositive/auto_sortmerge_join_1.q.out
HIVE-13533,Major,ql/src/test/results/clientpositive/auto_sortmerge_join_11.q.out
HIVE-13533,Major,ql/src/test/results/clientpositive/auto_sortmerge_join_12.q.out
HIVE-13533,Major,ql/src/test/results/clientpositive/auto_sortmerge_join_2.q.out
HIVE-13533,Major,ql/src/test/results/clientpositive/auto_sortmerge_join_3.q.out
HIVE-13533,Major,ql/src/test/results/clientpositive/auto_sortmerge_join_4.q.out
HIVE-13533,Major,ql/src/test/results/clientpositive/auto_sortmerge_join_5.q.out
HIVE-13533,Major,ql/src/test/results/clientpositive/auto_sortmerge_join_7.q.out
HIVE-13533,Major,ql/src/test/results/clientpositive/auto_sortmerge_join_8.q.out
