Name,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments
LazyBinaryTimestamp.java,0,0,1,4,0,1,4,335,335,0,834,0,1
SerializeWrite.java,0,0,1,10,0,1,10,335,335,0,129,0,1
DeserializeRead.java,0,0,1,11,0,1,11,335,335,0,116,0,1
LazyTimestamp.java,0,0,1,9,0,1,9,335,335,0,312,0,1
VerifyLazy.java,0,0,1,3,0,1,3,335,335,0,198,0,1
LazyDate.java,0,0,1,7,0,1,7,335,335,0,298,0,1
AvroSerializer.java,0,3,1,16,0,1,16,335,335,0,147,0,1
AvroDeserializer.java,0,0,1,28,0,1,28,335,335,0,81,0,1
DateWritableV2.java,154,0,1,1,0,1,1,335,335,0,0,40,0
TimestampLocalTZWritable.java,0,0,1,3,0,1,3,335,335,0,150,4,0
TimestampWritableV2.java,625,0,1,1,0,1,1,335,335,0,0,145,0
ObjectInspectorUtils.java,0,2,1,76,0,1,76,335,335,0,47,0,1
BinarySortableDeserializeRead.java,0,0,1,15,0,1,15,335,335,0,83,0,1
BinarySortableSerializeWrite.java,0,0,1,13,0,1,13,335,335,0,96,0,1
LazyBinarySerializeWrite.java,0,0,1,12,0,1,12,335,335,0,105,0,1
LazyBinaryDeserializeRead.java,0,0,1,14,0,1,14,335,335,0,89,0,1
LazySimpleDeserializeRead.java,1,0,2,26,0,2,26,245,155,20,46,0,2
LazySimpleSerializeWrite.java,0,0,1,12,0,1,12,335,335,0,105,0,1
LazyTimestampObjectInspector.java,0,0,1,5,0,1,5,335,335,0,626,0,1
LazyDateObjectInspector.java,0,1,1,4,0,1,4,335,335,0,596,2,0
WritableHiveCharObjectInspector.java,0,4,1,9,0,1,9,335,335,0,210,0,1
WritableDateObjectInspector.java,13,0,1,5,0,1,5,335,335,0,447,2,0
SettableDateObjectInspector.java,5,0,1,3,0,1,3,335,335,0,894,0,1
JavaConstantTimestampObjectInspector.java,0,1,1,3,0,1,3,335,335,0,590,0,1
WritableConstantDateObjectInspector.java,0,1,1,4,0,1,4,335,335,0,596,0,1
WritableTimestampObjectInspector.java,12,0,1,5,0,1,5,335,335,0,626,0,1
PrimitiveObjectInspectorUtils.java,2,0,1,47,0,1,47,335,335,0,72,1,0
DateObjectInspector.java,0,1,1,4,0,1,4,335,335,0,596,0,1
TimestampObjectInspector.java,0,1,1,4,0,1,4,335,335,0,834,0,1
WritableHiveVarcharObjectInspector.java,0,0,1,13,0,1,13,335,335,0,144,0,1
WritableConstantTimestampObjectInspector.java,0,1,1,4,0,1,4,335,335,0,814,0,1
JavaTimestampObjectInspector.java,10,0,1,6,0,1,6,335,335,0,500,0,1
JavaConstantDateObjectInspector.java,0,1,1,3,0,1,3,335,335,0,590,0,1
JavaDateObjectInspector.java,13,0,1,5,0,1,5,335,335,0,447,0,1
PrimitiveObjectInspectorConverter.java,0,0,1,27,0,1,27,335,335,0,125,0,1
SettableTimestampObjectInspector.java,5,0,1,3,0,1,3,335,335,0,1252,0,1
PrimitiveObjectInspectorFactory.java,0,0,1,28,0,1,28,335,335,0,124,0,1
HiveAlterHandler.java,0,45,4,88,0,4,88,132,2,7,37,16,2
HiveMetaStoreClient.java,10,0,5,243,1,5,243,184,51,6,14,3,2
AcidEventListener.java,51,0,1,4,0,1,4,238,238,0,269,0,1
TransactionalValidationListener.java,32,0,8,25,0,8,25,207,27,4,35,6,5
ObjectStore.java,230,0,4,330,0,4,330,188,51,9,10,2,3
MetaStoreEventListener.java,4,0,1,23,0,1,23,222,222,0,117,0,1
MetaStoreDirectSql.java,96,0,2,107,0,2,107,286,236,13,16,4,0
HiveMetaStore.java,128,0,8,464,0,8,464,184,2,3,7,16,4
IHMSHandler.java,0,15,1,8,0,1,8,222,222,0,295,10,0
Warehouse.java,51,0,2,87,0,2,87,156,2,17,41,2,0
MaterializationsRebuildLockCleanerTask.java,20,0,1,2,0,1,2,335,335,0,105,0,1
ReplChangeManager.java,23,0,1,16,0,1,16,2,2,0,34,1,0
RawStore.java,8,0,2,116,0,2,116,182,128,8,30,0,2
MetaStoreListenerNotifier.java,3,0,1,15,0,1,15,222,222,0,30,0,1
IMetaStoreClient.java,16,0,3,159,0,3,159,228,128,14,22,13,1
NumDistinctValueEstimatorFactory.java,1,0,1,5,0,1,5,117,117,0,35,0,1
HyperLogLogUtils.java,17,0,1,3,0,1,3,117,117,0,70,7,0
HLLSparseRegister.java,1,0,2,4,0,2,4,260,117,173,104,3,0
HLLDenseRegister.java,25,0,1,4,0,1,4,117,117,0,46,13,0
HyperLogLog.java,30,0,3,7,0,3,7,252,117,86,52,11,1
InitializeTableWriteIdsRequest.java,42,0,1,1,0,1,1,238,238,0,0,16,0
FileUtils.java,11,0,1,98,0,1,98,51,51,0,34,4,0
HiveStrictManagedUtils.java,100,0,2,2,0,2,2,311,311,19,19,24,1
MetaStoreUtils.java,39,0,3,186,0,3,186,196,17,7,19,2,2
HiveSchemaHelper.java,7,0,4,24,0,4,24,128,128,18,75,0,4
HiveMetaTool.java,0,409,1,13,0,1,13,238,238,0,174,77,0
AlterCatalogMessage.java,29,0,1,1,0,1,1,222,222,0,0,16,0
EventMessage.java,1,0,1,10,0,1,10,222,222,0,61,0,1
MessageFactory.java,0,0,1,56,0,1,56,222,222,0,34,0,1
EventUtils.java,0,0,1,9,1,1,9,51,51,0,71,0,1
CachedStore.java,17,0,2,57,0,2,57,182,128,8,7,0,2
TxnHandler.java,344,0,6,127,0,6,127,208,51,5,12,50,1
TxnStore.java,25,0,3,22,0,3,22,286,238,14,41,24,1
TxnDbUtil.java,9,0,2,29,0,2,29,193,51,11,56,0,2
MDBPrivilege.java,10,0,1,5,0,1,5,128,128,0,673,0,1
MTableColumnPrivilege.java,10,0,1,5,0,1,5,128,128,0,673,0,1
MDatabase.java,19,0,1,9,0,1,9,2,2,0,444,2,0
MTablePrivilege.java,10,0,1,5,0,1,5,128,128,0,673,0,1
MPartitionColumnPrivilege.java,10,0,1,5,0,1,5,128,128,0,673,1,0
MGlobalPrivilege.java,10,0,1,5,0,1,5,128,128,0,673,0,1
MPartitionPrivilege.java,10,0,1,5,0,1,5,128,128,0,673,0,1
MCreationMetadata.java,10,0,1,3,0,1,3,335,335,0,76,4,0
PreAlterCatalogEvent.java,40,0,1,1,0,1,1,222,222,0,0,16,0
PreEventContext.java,1,0,1,12,0,1,12,222,222,0,205,0,1
AlterCatalogEvent.java,44,0,1,1,0,1,1,222,222,0,0,16,0
MetastoreConf.java,21,0,5,32,0,5,32,294,236,7,10,0,5
EnumValidator.java,26,0,1,1,0,1,1,236,236,0,0,16,0
HiveObjectPrivilegeBuilder.java,6,0,1,2,0,1,2,128,128,0,161,0,1
JSONMessageFactory.java,0,0,1,62,0,1,62,222,222,0,31,0,1
JSONAlterCatalogMessage.java,90,0,1,1,0,1,1,222,222,0,0,19,0
Materialization.java,0,363,1,13,0,1,13,335,335,0,16,3,0
Partition.java,11,0,1,128,0,1,128,27,27,0,28,2,0
WMGetAllResourcePlanResponse.java,0,0,1,13,0,1,13,335,335,0,20,0,1
SchemaVersion.java,0,0,1,7,0,1,7,335,335,0,17,0,1
FindSchemasByColsResp.java,0,0,1,7,0,1,7,335,335,0,17,0,1
WMFullResourcePlan.java,0,0,1,12,0,1,12,335,335,0,21,0,1
Table.java,4,0,1,175,0,1,175,222,222,0,20,0,1
Date.java,0,206,1,13,0,1,13,335,335,0,96,25,0
CreationMetadata.java,103,0,1,10,0,1,10,335,335,0,16,2,0
HiveObjectPrivilege.java,104,0,1,16,0,1,16,128,128,0,179,1,0
WMGetTriggersForResourePlanResponse.java,0,0,1,15,0,1,15,335,335,0,17,0,1
AlterCatalogRequest.java,504,0,1,1,0,1,1,222,222,0,0,26,0
WMValidateResourcePlanResponse.java,0,0,1,15,0,1,15,335,335,0,17,0,1
ThriftHiveMetastore.java,1100,0,3,145,0,3,145,228,128,14,24,47,0
NonCatCallsWithCatalog.java,1158,0,2,2,0,2,2,278,222,30,30,4,0
TestStats.java,4,0,1,3,0,1,3,335,335,0,22,0,0
DummyRawStoreControlledCommit.java,20,0,2,87,0,2,87,182,128,8,22,0,2
HiveMetaStoreClientPreCatalog.java,3,0,3,13,0,3,13,228,128,14,8,1,2
DummyRawStoreForJdoConnection.java,20,0,2,93,0,2,93,182,128,8,24,0,2
TestCatalogOldClient.java,0,0,1,2,0,1,2,335,335,0,44,0,0
TestCatalogNonDefaultSvr.java,0,2,1,2,0,1,2,335,335,0,44,0,0
InjectableBehaviourObjectStore.java,107,0,1,6,0,1,6,51,51,0,78,5,0
TestOldSchema.java,2,0,1,9,0,1,9,335,335,0,36,0,0
TestCatalogNonDefaultClient.java,0,0,1,2,0,1,2,335,335,0,44,0,0
TestHyperLogLog.java,108,0,1,4,0,1,4,117,117,0,71,15,0
TestHyperLogLogMerge.java,147,0,1,1,0,1,1,117,117,0,0,18,0
TestCatalogs.java,47,0,1,2,0,1,2,222,222,0,65,3,0
TestFunctions.java,0,2,1,5,0,1,5,236,236,0,34,3,0
MetaStoreClientTest.java,0,0,3,4,0,3,4,169,27,0,38,0,3
TestTablesCreateDropAlterTruncate.java,1,0,3,10,0,3,10,207,51,10,16,0,3
TestHS2HttpServer.java,21,0,1,13,0,1,13,335,335,0,71,0,0
AbstractService.java,9,0,1,8,0,1,8,236,236,0,271,0,0
CLIService.java,3,0,1,55,0,1,55,236,236,0,35,0,0
HiveServer2.java,39,0,3,98,0,3,98,189,128,10,19,1,1
Operation.java,27,0,1,51,0,1,51,403,403,0,38,0,1
HiveCommandOperation.java,0,2,1,28,0,1,28,403,403,0,71,0,1
MetadataOperation.java,0,0,1,12,0,1,12,403,403,0,174,0,1
SQLOperation.java,2,0,1,77,0,1,77,403,403,0,25,0,1
EmbeddedThriftBinaryCLIService.java,17,0,1,10,0,1,10,128,128,0,191,6,0
ThriftBinaryCLIService.java,16,0,1,23,0,1,23,29,29,0,78,1,0
ThriftCLIService.java,0,2,1,67,0,1,67,29,29,0,29,0,1
ThriftHttpCLIService.java,26,0,1,30,0,1,30,29,29,0,59,13,0
TestStreamingDynamicPartitioning.java,77,0,1,2,0,1,2,403,403,0,37,2,0
TestStreaming.java,10,0,3,57,0,3,57,325,238,14,27,5,1
HiveStreamingConnection.java,10,0,3,7,0,3,7,403,403,4,7,3,1
StrictJsonWriter.java,0,0,1,17,0,1,17,403,403,0,94,0,1
AbstractRecordWriter.java,0,0,1,25,0,1,25,403,403,0,63,0,1
StrictRegexWriter.java,0,0,1,12,0,1,12,403,403,0,40,0,1
HiveSchemaTool.java,75,0,4,58,0,4,58,160,128,11,30,8,2
BeeLine.java,22,0,3,103,0,3,103,58,28,5,18,0,3
Commands.java,3,0,1,66,0,1,66,28,28,0,29,0,1
Operator.java,19,0,2,183,0,2,183,72,27,2,19,2,0
TestLlapOutputFormat.java,1,0,1,10,0,1,10,311,311,0,90,0,1
TestTxnCommands2.java,72,0,4,73,0,4,73,251,27,11,16,2,1
TestTxnExIm.java,0,22,4,6,0,4,6,270,236,13,11,6,2
TxnCommandsBaseForTests.java,15,0,3,17,0,3,17,286,236,7,16,0,2
TestTxnNoBuckets.java,55,0,4,23,0,4,23,230,117,9,13,6,3
TestTxnCommands.java,111,0,3,57,0,3,57,237,236,14,18,5,2
TestTxnConcatenate.java,65,0,2,3,0,2,3,144,51,20,20,11,0
TestTxnLoadData.java,13,0,2,13,0,2,13,132,27,11,16,2,1
TestSemanticAnalyzer.java,0,0,1,6,0,1,6,335,335,0,336,0,1
StorageHandlerMock.java,103,0,1,1,0,1,1,58,58,0,0,24,0
TestHiveCopyFiles.java,0,0,1,5,0,1,5,27,27,0,142,0,1
TestUDFDateFormatGranularity.java,0,1,1,5,0,1,5,335,335,0,168,0,1
TestDateTimeMath.java,0,0,1,4,0,1,4,335,335,0,396,0,1
TestStatsUpdaterThread.java,472,0,2,2,0,2,2,236,236,0,0,29,1
TestHiveProtoLoggingHook.java,17,0,2,3,0,2,3,31,31,4,25,1,1
TestDbTxnManager2.java,29,0,1,51,0,1,51,58,58,0,22,0,1
TestExpressionFactory.java,0,0,1,2,0,1,2,680,680,0,124,0,1
TestTrigger.java,0,1,1,8,0,1,8,680,680,0,31,0,1
TestFunctionRegistry.java,0,2,1,24,0,1,24,335,335,0,86,0,1
TestUtilities.java,0,1,1,30,0,1,30,335,335,0,84,0,1
TestCopyUtils.java,2,0,1,7,0,1,7,2,2,0,41,0,1
TestGenericUDFLeast.java,0,1,1,4,0,1,4,335,335,0,414,0,1
TestGenericUDFSortArray.java,0,0,1,3,0,1,3,335,335,0,558,0,1
TestGenericUDFGreatest.java,0,1,1,4,0,1,4,335,335,0,414,0,1
TestGenericUDFNextDay.java,0,6,1,6,0,1,6,335,335,0,245,0,1
TestGenericUDFDateSub.java,0,0,1,7,0,1,7,335,335,0,272,0,1
TestGenericUDFQuarter.java,0,7,1,4,0,1,4,335,335,0,380,0,1
TestGenericUDFFromUtcTimestamp.java,0,5,1,3,0,1,3,335,335,0,448,0,1
TestGenericUDFDateAdd.java,0,0,1,7,0,1,7,335,335,0,272,0,1
TestGenericUDFOPMinus.java,0,1,1,8,0,1,8,335,335,0,238,0,1
TestGenericUDFDateFormat.java,0,8,1,4,0,1,4,335,335,0,386,0,1
TestGenericUDFDate.java,0,0,1,7,0,1,7,335,335,0,272,0,1
TestGenericUDFMonthsBetween.java,0,7,1,5,0,1,5,335,335,0,292,0,1
TestGenericUDFLastDay.java,0,13,1,7,0,1,7,335,335,0,207,0,1
TestGenericUDFDateDiff.java,0,0,1,5,0,1,5,335,335,0,409,0,1
TestGenericUDFToUnixTimestamp.java,0,1,1,3,0,1,3,335,335,0,776,0,1
TestGenericUDFNullif.java,0,0,1,4,0,1,4,335,335,0,217,0,1
TestGenericUDFTrunc.java,0,1,1,6,0,1,6,335,335,0,241,0,1
TestGenericUDFAddMonths.java,97,0,2,7,0,2,7,170,4,19,208,2,1
TestGenericUDFOPPlus.java,0,1,1,8,0,1,8,335,335,0,238,0,1
TestCounterMapping.java,6,0,1,5,0,1,5,117,117,0,24,0,1
TestStatEstimations.java,113,0,1,1,0,1,1,117,117,0,0,20,0
TestReOptimization.java,2,0,2,6,0,2,6,226,117,7,17,1,1
TestOperatorCmp.java,2,0,1,4,0,1,4,117,117,0,32,0,1
TestOrcSerDeStats.java,0,0,2,11,0,2,11,335,335,24,172,0,2
TestVectorizedORCReader.java,6,0,3,19,0,3,19,253,21,12,105,0,3
TestVectorizedOrcAcidRowBatchReader.java,0,0,2,14,0,2,14,403,403,22,50,0,2
TestOrcFile.java,0,0,3,59,0,3,59,335,335,12,33,1,2
TestNewInputOutputFormat.java,8,0,1,8,0,1,8,335,335,0,225,0,0
TestInputOutputFormat.java,143,0,4,124,0,4,124,369,335,8,15,10,2
TestOrcRawRecordMerger.java,0,0,1,31,0,1,31,403,403,0,51,0,1
VectorizedColumnReaderTestBase.java,11,0,1,13,0,1,13,335,335,0,44,0,1
TestArrowColumnarBatchSerDe.java,787,0,6,6,0,6,6,154,21,8,8,17,5
TestParquetTimestampUtils.java,0,6,1,8,0,1,8,335,335,0,208,0,1
TestRowContainer.java,0,0,1,3,0,1,3,335,335,0,156,0,1
Utilities.java,3,0,1,449,0,1,449,236,236,0,7,0,1
VectorRandomBatchSource.java,82,0,1,2,0,1,2,155,155,0,18,15,0
VectorVerifyFast.java,0,0,1,3,0,1,3,335,335,0,198,0,1
TestVectorizationContext.java,0,0,1,48,0,1,48,335,335,0,39,0,1
TestVectorGroupByOperator.java,0,0,1,37,0,1,37,335,335,0,52,0,1
VectorRandomRowSource.java,347,0,6,12,0,6,12,198,103,5,60,0,5
TestTimestampWritableAndColumnVector.java,0,0,1,4,0,1,4,335,335,0,271,0,1
TestWorkloadManager.java,3,0,1,24,0,1,24,236,236,0,10,0,0
VectorizedRowGroupGenUtil.java,0,0,1,12,0,1,12,335,335,0,171,0,1
TestVectorTimestampExtract.java,443,0,3,3,0,3,3,245,155,9,9,20,1
TestVectorMathFunctions.java,0,0,1,13,0,1,13,335,335,0,144,0,1
TestVectorTypeCasts.java,1,0,4,22,0,4,22,198,103,8,81,0,3
TestVectorCastStatement.java,535,0,5,5,0,5,5,129,103,5,5,53,0
TestVectorDateExpressions.java,8,0,1,10,0,1,10,335,335,0,174,0,1
TestVectorExpressionWriters.java,168,0,2,12,0,2,12,245,155,16,166,4,1
TestVectorGenericDateExpressions.java,7,0,1,8,0,1,8,335,335,0,224,0,1
TestVectorStringConcat.java,427,0,1,1,0,1,1,155,155,0,0,23,0
TestVectorDateDiff.java,459,0,3,3,0,3,3,111,67,6,6,21,1
TestVectorStringUnary.java,368,0,1,1,0,1,1,155,155,0,0,19,0
TestVectorStringExpressions.java,48,0,2,28,0,2,28,155,155,13,69,0,2
TestVectorIfStatement.java,34,0,1,2,0,1,2,155,155,0,18,3,0
TestVectorSubStr.java,347,0,1,1,0,1,1,155,155,0,0,18,0
TestVectorDateAddSub.java,475,0,2,2,0,2,2,155,155,13,13,21,0
TestVectorTimestampExpressions.java,22,0,1,11,0,1,11,335,335,0,184,0,1
VectorColumnGroupGenerator.java,0,2,1,3,0,1,3,335,335,0,164,0,1
VerifyFastRow.java,0,1,1,7,0,1,7,335,335,0,111,0,1
TestOperatorSignature.java,0,2,1,4,0,1,4,117,117,0,27,1,0
TestHiveReduceExpressionsWithStatsRule.java,0,0,1,5,0,1,5,335,335,0,65,0,1
TestTxnHandler.java,29,0,1,32,0,1,32,51,51,0,50,0,1
LlapArrowRecordWriter.java,70,0,1,1,0,1,1,311,311,0,0,28,0
LlapCacheAwareFs.java,4,0,1,5,0,1,5,335,335,0,66,2,0
WritableByteChannelAdapter.java,125,0,1,1,0,1,1,311,311,0,0,30,0
LlapOutputFormatService.java,5,0,1,13,0,1,13,311,311,0,67,0,1
ErrorMsg.java,11,0,1,221,1,1,221,51,51,0,16,2,0
DriverUtils.java,77,0,1,1,0,1,1,236,236,0,0,19,0
Driver.java,185,0,6,409,1,6,409,286,238,9,8,136,0
TypeCheckProcFactory.java,3,0,2,120,0,2,120,956,335,5,28,0,2
ColumnStatsSemanticAnalyzer.java,0,26,1,53,0,1,53,103,103,0,38,1,0
CalcitePlanner.java,0,8,3,193,0,3,193,196,58,20,6,2,2
DDLSemanticAnalyzer.java,0,0,2,347,0,2,347,542,403,32,10,0,2
LoadSemanticAnalyzer.java,6,0,2,92,0,2,92,114,27,38,39,0,2
ParseDriver.java,11,0,1,30,0,1,30,335,335,0,124,2,0
BaseSemanticAnalyzer.java,2,0,1,170,0,1,170,335,335,0,21,0,1
ReplicationSemanticAnalyzer.java,26,0,4,63,1,4,63,26,2,7,9,1,3
ImportSemanticAnalyzer.java,0,4,3,103,0,3,103,274,236,19,26,0,2
MetaDataExportListener.java,0,2,1,10,0,1,10,2,2,0,232,0,1
SemanticAnalyzer.java,97,0,16,969,0,16,969,168,17,3,3,24,10
EximUtil.java,4,0,1,43,0,1,43,51,51,0,62,2,0
ExportSemanticAnalyzer.java,15,0,1,38,0,1,38,236,236,0,70,2,0
TaskCompiler.java,2,0,1,78,0,1,78,311,311,0,23,0,1
MaskAndFilterInfo.java,2,0,1,5,0,1,5,17,17,0,202,0,1
ColumnStatsAutoGatherContext.java,1,0,1,7,0,1,7,117,117,0,125,0,1
UpdateDeleteSemanticAnalyzer.java,5,0,2,45,0,2,45,170,103,13,30,1,1
SemanticAnalyzerFactory.java,0,0,1,111,0,1,111,236,236,0,32,0,1
DruidSqlOperatorConverter.java,254,0,4,5,1,4,5,58,58,7,21,26,2
TableMask.java,0,0,1,9,0,1,9,17,17,0,103,0,1
QB.java,4,0,1,39,0,1,39,335,335,0,94,0,1
SessionHiveMetaStoreClient.java,5,0,2,39,0,2,39,220,128,17,37,2,1
Hive.java,118,0,6,407,0,6,407,146,2,5,8,39,2
HiveStorageHandler.java,5,0,1,10,0,1,10,58,58,0,333,0,1
HiveMaterializedViewsRegistry.java,3,0,1,23,0,1,23,335,335,0,24,0,1
UDFToShort.java,4,0,4,24,0,4,24,198,103,8,152,0,3
UDFYear.java,19,0,1,21,0,1,21,335,335,0,174,10,0
UDFWeekOfYear.java,2,0,1,13,0,1,13,335,335,0,262,0,1
UDFMinute.java,24,0,1,12,0,1,12,335,335,0,290,10,0
UDFToInteger.java,5,0,4,29,0,4,29,198,103,8,127,0,3
UDFToString.java,0,0,1,20,0,1,20,335,335,0,188,0,1
UDFToByte.java,5,0,4,25,0,4,25,198,103,8,149,0,3
UDFToBoolean.java,0,0,4,28,0,4,28,198,103,8,132,0,3
UDFDayOfMonth.java,18,0,1,19,0,1,19,335,335,0,193,10,0
UDFSecond.java,20,0,1,12,0,1,12,335,335,0,290,10,0
UDFToLong.java,0,0,1,23,0,1,23,335,335,0,162,0,1
UDFDateFloor.java,0,3,1,5,0,1,5,335,335,0,168,0,1
UDFHour.java,24,0,1,13,0,1,13,335,335,0,266,10,0
UDFFromUnixTime.java,2,0,1,11,0,1,11,335,335,0,348,0,1
UDFMonth.java,21,0,1,20,0,1,20,335,335,0,183,10,0
UDFToDouble.java,0,0,1,20,0,1,20,335,335,0,188,0,1
UDFDayOfWeek.java,0,9,1,3,0,1,3,335,335,0,313,0,1
UDFToFloat.java,0,0,1,22,0,1,22,335,335,0,170,0,1
HiveStrictManagedMigration.java,933,0,3,3,0,3,3,311,311,10,10,81,2
DateTimeMath.java,206,0,1,6,0,1,6,335,335,0,237,12,0
SessionState.java,10,0,3,211,0,3,211,225,128,4,17,0,3
OperationLog.java,5,0,1,19,0,1,19,403,403,0,77,0,1
ConditionalResolverMergeFiles.java,0,0,1,41,0,1,41,236,236,0,81,0,1
CopyWork.java,0,18,1,11,0,1,11,236,236,0,302,4,0
MergeJoinWork.java,1,0,1,19,0,1,19,117,117,0,75,2,0
ColStatistics.java,0,1,1,9,0,1,9,117,117,0,206,0,1
ExprNodeGenericFuncDesc.java,1,0,4,31,0,4,31,612,103,2,101,0,2
TableScanDesc.java,0,2,1,68,0,1,68,117,117,0,45,10,0
ExportWork.java,18,0,1,4,0,1,4,236,236,0,72,2,0
FileSinkDesc.java,9,0,2,68,0,2,68,274,238,35,45,2,1
CreateTableDesc.java,0,0,1,54,0,1,54,311,311,0,57,0,1
StatsUtils.java,32,0,2,89,0,2,89,944,311,32,18,12,0
StatsUpdaterThread.java,652,0,1,1,0,1,1,236,236,0,0,45,0
ColumnStatisticsObjTranslator.java,0,0,1,4,0,1,4,335,335,0,93,0,1
BatchToRowReader.java,6,0,2,5,0,2,5,369,335,3,181,0,2
AcidUtils.java,45,0,3,83,0,3,83,320,236,1,18,9,0
HiveInputFormat.java,44,0,2,158,0,2,158,236,236,14,22,20,1
