Name,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments
TestCommands.java,0,0,2,6,0,2,6,148,49,217,134,17,0
TestBeelineArgParsing.java,54,0,6,16,0,6,16,50,6,53,72,3,2
TestBeeLineOpts.java,0,0,1,2,0,1,2,13,13,0,0,0,0
TestBeeLineExceptionHandling.java,0,0,1,2,0,1,2,80,80,0,1,0,0
TestClientCommandHookFactory.java,91,0,2,3,0,2,3,13,13,1,168,0,0
TestIncrementalRowsWithNormalization.java,90,0,1,1,0,1,1,17,17,0,0,0,0
TestClassNameCompleter.java,76,0,1,1,0,1,1,69,69,0,0,17,0
TestHiveSchemaTool.java,90,0,4,4,3,4,4,182,15,33,33,17,3
TestBufferedRows.java,121,0,1,1,0,1,1,20,20,0,0,0,0
TestBeeLineHistory.java,7,0,3,5,0,3,5,250,151,21,82,0,3
TestShutdownHook.java,46,0,1,1,0,1,1,2,2,0,0,17,0
TestTableOutputFormat.java,108,0,1,1,0,1,1,1,1,0,0,0,0
TestUserHS2ConnectionFileParser.java,211,0,1,1,0,1,1,151,151,0,0,26,0
BufferedRows.java,20,0,2,5,0,2,5,18,17,42,316,0,0
Rows.java,0,0,1,4,0,1,4,17,17,0,422,0,0
HiveSchemaTool.java,621,0,17,33,2,17,33,148,7,17,39,23,11
IncrementalRows.java,0,0,1,3,0,1,3,17,17,0,633,0,0
BeeLineSignalHandler.java,0,1,1,3,0,1,3,20,20,0,714,0,1
BeeLine.java,174,0,18,86,0,18,86,79,2,16,17,67,2
ReflectiveCommandHandler.java,8,0,1,5,0,1,5,13,13,0,308,0,0
Commands.java,143,0,14,58,0,14,58,43,8,20,25,33,1
HiveSchemaHelper.java,0,0,1,10,0,1,10,473,473,0,140,0,1
TableOutputFormat.java,2,0,1,5,0,1,5,1,1,0,312,0,0
BeeLineOpts.java,34,0,9,38,0,9,38,99,7,30,39,3,3
SunSignalHandler.java,9,0,1,3,0,1,3,20,20,0,714,2,0
ClassNameCompleter.java,8,0,1,4,0,1,4,69,69,0,236,2,0
ClientCommandHookFactory.java,66,0,1,2,0,1,2,13,13,0,334,0,0
IncrementalRowsWithNormalization.java,86,0,1,1,0,1,1,17,17,0,0,0,0
CliOptionsProcessor.java,0,0,1,2,0,1,2,173,173,0,564,0,1
HiveCli.java,4,0,1,3,0,1,3,151,151,0,282,0,1
HS2ConnectionFileParser.java,88,0,1,1,0,1,1,151,151,0,0,73,0
UserHS2ConnectionFileParser.java,117,0,1,1,0,1,1,151,151,0,0,28,0
HiveSiteHS2ConnectionFileParser.java,172,0,1,1,0,1,1,151,151,0,0,22,0
HS2ConnectionFileUtils.java,119,0,1,1,0,1,1,151,151,0,0,25,0
BeelineHS2ConnectionFileParseException.java,30,0,1,1,0,1,1,151,151,0,0,17,0
BeelineInPlaceUpdateStream.java,16,0,3,5,0,3,5,131,15,55,49,19,1
Operator.java,0,0,5,173,0,5,173,294,1,46,17,0,1
Task.java,9,0,1,82,0,1,82,49,49,0,36,0,0
TestLlapOutputFormat.java,0,0,3,11,0,3,11,480,256,8,12,0,0
TestTxnCommands2.java,14,0,15,51,0,15,51,151,83,22,15,99,3
TestTxnCommands.java,34,0,15,33,0,15,33,322,133,22,20,35,7
TestTxnCommands2WithSplitUpdate.java,584,0,5,5,0,5,5,158,114,64,64,3,2
TestTxnCommands2WithSplitUpdateAndVectorization.java,52,0,1,1,0,1,1,203,203,0,0,0,0
TestQBCompact.java,7,0,2,7,0,2,7,199,151,198,174,0,1
TestUpdateDeleteSemanticAnalyzer.java,0,2,3,23,0,3,23,476,247,108,44,0,1
TestHiveDecimalParse.java,0,0,1,5,0,1,5,247,247,0,249,0,0
TestGenTezWork.java,5,0,1,7,0,1,7,203,203,0,188,0,1
TestIUD.java,0,0,2,15,0,2,15,225,203,37,60,0,2
TestColumnAccess.java,0,0,1,5,0,1,5,247,247,0,162,0,0
TestReplicationSemanticAnalyzer.java,16,0,3,5,0,3,5,158,133,50,25,24,1
TestQBSubQuery.java,0,0,2,9,0,2,9,142,37,16,143,0,2
TestSQL11ReservedKeyWordsNegative.java,37,0,2,4,0,2,4,247,247,9,197,20,0
TestMergeStatement.java,0,8,3,5,0,3,5,308,203,60,62,42,0
TestMacroSemanticAnalyzer.java,0,0,1,7,0,1,7,704,704,0,224,0,1
TestParseDriverIntervals.java,0,0,2,3,0,2,3,247,247,84,42,17,1
TestHiveRemote.java,0,0,1,7,0,1,7,247,247,0,222,0,0
TestHive.java,4,0,3,42,0,3,42,184,20,136,76,0,2
TestHiveCopyFiles.java,223,0,1,1,0,1,1,100,100,0,0,23,0
TestHiveMetaStoreChecker.java,250,0,8,24,0,8,24,408,20,30,129,77,2
TestUDFVersion.java,0,0,1,2,0,1,2,1562,1562,0,0,0,0
TestUDFDateFormatGranularity.java,0,0,2,4,0,2,4,284,284,41,14,0,0
TestUDFUUID.java,43,0,2,2,0,2,2,18,1,175,175,0,1
TestAddResource.java,0,6,1,5,0,1,5,550,550,0,170,2,0
TestSessionState.java,0,0,1,12,0,1,12,151,151,0,94,0,0
TestReadEntityDirect.java,0,0,1,4,0,1,4,247,247,0,295,0,0
TestViewEntity.java,37,0,3,7,0,3,7,149,49,96,105,7,0
TestMapWork.java,51,0,2,2,0,2,2,248,24,200,200,16,0
TestConditionalResolverCommonJoin.java,2,0,1,5,0,1,5,24,24,0,253,0,0
TestHiveInputSplitComparator.java,0,0,1,2,0,1,2,6,6,0,0,0,0
TestSplitFilter.java,0,0,1,2,0,1,2,6,6,0,0,0,0
SplitFilterTestCase.java,0,0,1,2,0,1,2,6,6,0,0,0,0
MockInputFile.java,0,0,1,2,0,1,2,6,6,0,0,0,0
TestIndexType.java,0,0,1,2,0,1,2,2,2,0,0,0,0
MockHiveInputSplits.java,0,0,1,2,0,1,2,6,6,0,0,0,0
MockIndexResult.java,0,0,1,2,0,1,2,6,6,0,0,0,0
TestCombineHiveInputFormat.java,88,0,2,2,0,2,2,12,1,34,34,0,0
TestHiveBinarySearchRecordReader.java,0,0,1,14,0,1,14,24,24,0,131,0,0
TestSymlinkTextInputFormat.java,0,0,2,23,0,2,23,136,24,2,104,0,0
TestAcidUtils.java,253,0,4,17,0,4,17,203,203,19,54,0,0
TestRecordIdentifier.java,28,0,1,2,0,1,2,203,203,0,1070,1,0
TestHiveFileFormatUtils.java,0,4,1,2,0,1,2,24,24,0,2156,0,0
QueryLifeTimeHookTest.java,44,0,1,1,0,1,1,1562,1562,0,0,0,0
TestQueryHooks.java,127,0,1,1,0,1,1,35,35,0,0,0,0
TestHooks.java,0,0,1,5,0,1,5,247,247,0,136,0,0
TestMetricsQueryLifeTimeHook.java,117,0,1,1,0,1,1,192,192,0,0,17,0
TestDummyTxnManager.java,16,0,2,6,0,2,6,148,49,175,208,1,0
TestDbTxnManager2.java,0,0,10,34,0,10,34,309,83,29,20,92,2
TestDbTxnManager.java,0,0,6,29,0,6,29,138,20,45,39,2,4
TestOperatorNames.java,18,0,1,2,0,1,2,173,173,0,401,17,0
TestHiveCredentialProviders.java,314,0,1,1,0,1,1,17,17,0,0,77,0
TestFunctionRegistry.java,0,0,3,26,0,3,26,656,151,59,63,0,1
TestUtilities.java,279,0,10,27,0,10,27,56,6,27,76,29,0
TestExecDriver.java,0,6,3,60,0,3,60,274,24,104,52,1,0
TestExplainTask.java,142,0,3,3,0,3,3,136,24,18,18,0,0
InputEstimatorTestClass.java,106,0,1,1,0,1,1,100,100,0,0,20,0
TestOperators.java,0,1,2,51,0,2,51,136,24,2,57,0,0
TestContext.java,68,0,2,2,0,2,2,60,20,33,33,0,0
TestPlan.java,0,0,1,20,0,1,20,24,24,0,151,0,0
TestColumnPrunerProcCtx.java,260,0,2,2,0,2,2,52,35,39,39,30,1
TestNestedColumnFieldPruningUtils.java,89,0,1,1,0,1,1,69,69,0,0,17,0
TestGenMapRedUtilsCreateConditionalTask.java,289,0,2,2,0,2,2,100,100,8,8,36,0
TestSetProcessor.java,0,0,1,3,0,1,3,100,100,0,173,0,0
TestStreamingSum.java,0,1,1,5,0,1,5,151,151,0,235,0,1
AuthorizationTestUtil.java,0,0,1,4,0,1,4,704,704,0,372,0,1
TestPrivilegesV1.java,0,0,1,8,0,1,8,247,247,0,128,0,0
TestHiveAuthorizationTaskFactory.java,0,0,1,9,0,1,9,247,247,0,115,0,0
TestGenericUDFRpad.java,3,0,1,4,0,1,4,2,2,0,376,0,1
TestGenericUDFAbs.java,6,0,1,6,0,1,6,6,6,0,215,0,0
TestGenericUDFLpad.java,5,0,1,4,0,1,4,2,2,0,376,0,1
TestGenericUDFExtractUnionObjectInspectorConverter.java,109,0,1,1,0,1,1,1,1,0,0,17,0
TestGenericUDFStringToMap.java,152,0,1,1,0,1,1,2,2,0,0,0,0
TestGenericUDFDateSub.java,0,0,1,6,0,1,6,256,256,0,178,0,0
TestGenericUDFDateAdd.java,0,0,1,6,0,1,6,256,256,0,178,0,0
TestGenericUDFOPMultiply.java,0,0,1,8,0,1,8,256,256,0,162,0,1
TestGenericUDFDate.java,0,0,1,6,0,1,6,256,256,0,178,0,0
TestGenericUDFMonthsBetween.java,0,0,1,3,0,1,3,48,48,0,320,4,0
TestGenericUDFExtractUnion.java,175,0,1,1,0,1,1,1,1,0,0,17,0
TestGenericUDFNullif.java,132,0,1,1,0,1,1,24,24,0,0,0,0
TestGenericUDFTrunc.java,283,0,1,2,0,1,2,2,2,0,745,5,0
TestGenericUDFInternalInterval.java,0,0,1,2,0,1,2,247,247,0,84,19,0
TestGenericUDFExtractUnionValueConverter.java,108,0,1,1,0,1,1,1,1,0,0,17,0
TestGenericUDAFBinarySetFunctions.java,414,0,2,2,0,2,2,24,24,4,4,19,1
TestGenericUDFSortArrayByField.java,228,0,1,1,0,1,1,184,184,0,0,0,0
TestGenericUDFOPDivide.java,0,0,3,11,0,3,11,480,256,83,113,0,2
TestGenericUDFMapValues.java,56,0,1,1,0,1,1,473,473,0,0,0,0
TestOrcRecordUpdater.java,0,0,1,9,0,1,9,83,83,0,145,0,0
TestOrcSplitElimination.java,0,0,1,10,0,1,10,114,114,0,109,0,0
TestVectorizedOrcAcidRowBatchReader.java,263,0,2,2,0,2,2,155,107,148,148,0,1
TestOrcFile.java,0,15,2,54,0,2,54,228,107,56,29,0,2
TestInputOutputFormat.java,152,0,14,106,0,14,106,219,24,22,14,25,4
TestOrcRawRecordMerger.java,1,0,2,18,0,2,18,276,203,237,68,0,1
TestVectorizedColumnReader.java,112,0,7,7,0,7,7,60,12,29,29,53,3
TestVectorizedDictionaryEncodingColumnReader.java,85,0,3,3,0,3,3,69,69,10,10,51,0
TestParquetRecordReaderWrapper.java,0,3,1,5,0,1,5,151,151,0,138,8,0
TestDataWritableWriter.java,0,0,2,11,0,2,11,56,12,77,90,8,0
TestHiveSchemaConverter.java,0,23,2,9,0,2,9,36,3,88,123,1,0
TestParquetSerDe.java,34,0,1,9,0,1,9,35,35,0,124,3,0
VectorizedColumnReaderTestBase.java,694,0,4,4,0,4,4,60,12,45,45,14,3
HiveParquetSchemaTestUtils.java,75,0,1,1,0,1,1,69,69,0,0,14,0
TestConvertAstToSearchArg.java,0,0,2,9,0,2,9,302,256,182,68,0,1
TestSearchArgumentImpl.java,0,0,1,23,0,1,23,256,256,0,57,0,1
TestParquetTimestampUtils.java,0,0,1,6,0,1,6,100,100,0,212,1,0
TestDataWritableReadSupport.java,114,0,2,2,0,2,2,52,35,39,39,13,1
TestSQLStdHiveAccessControllerHS2.java,0,0,2,7,1,2,7,180,8,184,144,0,1
CompactorTest.java,3,0,1,15,0,1,15,2,2,0,74,0,1
TestWorker.java,6,0,3,19,0,3,19,42,2,134,58,0,1
TestInitiator.java,5,0,1,13,0,1,13,2,2,0,87,0,1
TestCleaner.java,6,0,1,12,0,1,12,2,2,0,95,0,1
TestSparkTask.java,46,0,1,1,0,1,1,49,49,0,0,0,0
TestHiveKVResultCache.java,0,1,1,7,0,1,7,69,69,0,130,0,0
TestMapRedTask.java,47,0,1,1,0,1,1,49,49,0,0,0,0
TestMapredLocalTask.java,46,0,1,1,0,1,1,49,49,0,0,0,0
TestBytesBytesMultiHashMap.java,0,0,1,7,0,1,7,114,114,0,138,0,0
Utilities.java,51,0,32,383,0,32,383,226,2,9,8,24,11
TestPTFRowContainer.java,0,0,1,6,0,1,6,704,704,0,235,0,1
TestVectorizationContext.java,0,0,3,46,0,3,46,185,114,132,30,5,0
TestVectorSelectOperator.java,16,0,5,17,0,5,17,114,114,28,86,5,0
TestVectorRowObject.java,0,0,2,7,0,2,7,232,114,27,87,0,0
TestVectorFilterOperator.java,11,0,5,15,0,5,15,114,114,28,98,0,5
TestVectorGroupByOperator.java,56,0,7,34,0,7,34,114,114,41,41,0,6
VectorRandomRowSource.java,0,2,3,5,0,3,5,114,114,62,31,1,0
TestVectorSerDeRow.java,2,0,4,12,0,4,12,114,114,41,56,7,0
TestCustomPartitionVertex.java,0,0,2,4,0,2,4,51,2,127,42,17,0
TestTezTask.java,16,0,5,28,0,5,28,126,24,55,43,0,1
TestHostAffinitySplitLocationProvider.java,0,0,4,8,0,4,8,353,2,67,59,0,1
SampleTezSessionState.java,1,0,1,6,0,1,6,704,704,0,166,0,1
TestTezSessionPool.java,0,0,2,19,0,2,19,526,349,21,48,0,0
VectorizedRowGroupGenUtil.java,0,0,1,11,0,1,11,114,114,0,135,0,1
TestVectorFilterExpressions.java,0,0,1,21,0,1,21,256,256,0,68,1,0
TestVectorLogicalExpressions.java,0,0,2,14,0,2,14,114,114,40,104,0,0
TestVectorTypeCasts.java,0,0,1,13,0,1,13,114,114,0,98,1,0
TestVectorDateExpressions.java,0,0,1,7,0,1,7,256,256,0,136,0,0
TestVectorGenericDateExpressions.java,0,0,2,7,0,2,7,185,114,191,169,0,1
TestDecimalUtil.java,0,0,1,5,0,1,5,114,114,0,262,0,1
TestVectorStringExpressions.java,0,0,1,22,0,1,22,256,256,0,65,2,0
TestVectorMapJoinFastLongHashSet.java,0,0,1,3,0,1,3,114,114,0,138,0,1
TestVectorMapJoinFastLongHashMap.java,0,0,1,5,0,1,5,114,114,0,166,3,0
TestVectorMapJoinFastBytesHashMultiSet.java,0,0,1,3,0,1,3,114,114,0,138,0,1
CheckFastHashTable.java,0,0,1,3,0,1,3,114,114,0,48,0,0
CommonFastHashTable.java,0,0,1,3,0,1,3,473,473,0,346,0,1
TestVectorMapJoinFastBytesHashSet.java,0,0,1,3,0,1,3,114,114,0,138,0,1
CheckFastRowHashMap.java,18,0,5,8,0,5,8,294,114,52,30,0,2
TestVectorMapJoinFastLongHashMultiSet.java,0,0,1,3,0,1,3,114,114,0,138,0,1
VerifyFastRow.java,3,0,3,5,0,3,5,114,114,62,31,0,1
TestVectorMapJoinFastBytesHashMap.java,0,0,2,5,0,2,5,114,114,179,69,3,0
TestVectorMapJoinFastRowHashMap.java,0,0,2,4,0,2,4,114,114,179,60,0,1
TestTezProgressMonitor.java,0,1,2,4,0,2,4,131,15,111,65,17,1
TestVectorizer.java,8,0,8,24,0,8,24,185,114,35,52,0,7
TestCBOMaxNumToCNF.java,0,0,2,4,0,2,4,284,284,98,32,0,1
TestCBORuleFiredOnlyOnce.java,0,0,3,8,0,3,8,160,37,72,65,0,2
TestTxnHandlerNoConnectionPool.java,0,0,1,2,0,1,2,173,173,0,0,0,0
TestTxnHandler.java,0,0,3,26,0,3,26,203,203,27,42,12,0
TestCompactionTxnHandler.java,0,0,1,13,0,1,13,203,203,0,83,0,1
ChannelOutputStream.java,0,0,2,5,0,2,5,256,256,15,30,0,0
LlapOutputFormat.java,0,0,2,5,0,2,5,704,704,8,30,0,0
DebugUtils.java,0,0,1,15,0,1,15,704,704,0,61,0,1
LlapOutputFormatService.java,0,0,4,13,0,4,13,436,256,10,10,0,0
ErrorMsg.java,1,0,16,200,0,16,200,137,6,15,15,0,11
QueryDisplay.java,0,0,1,6,0,1,6,192,192,0,34,0,0
Driver.java,98,0,27,339,1,27,339,173,13,10,9,73,11
QueryProperties.java,15,0,1,15,0,1,15,173,173,0,126,0,0
QueryState.java,0,2,1,2,0,1,2,284,284,0,271,0,1
SynchronizedMetaStoreClient.java,0,0,1,2,0,1,2,1562,1562,0,0,0,0
HiveHistoryImpl.java,0,1,1,6,0,1,6,473,473,0,262,0,1
WindowingSpec.java,0,127,3,13,0,3,13,312,151,157,120,12,1
TypeCheckProcFactory.java,12,0,7,106,0,7,106,567,37,34,27,33,2
SubQueryUtils.java,47,0,2,13,0,2,13,37,37,48,103,13,0
ProcessAnalyzeTable.java,53,0,1,12,0,1,12,247,247,0,101,20,0
StorageFormat.java,9,0,2,5,0,2,5,228,173,144,220,0,1
ExplainSQRewriteSemanticAnalyzer.java,0,0,1,6,0,1,6,247,247,0,170,0,0
PTFTranslator.java,0,4,3,26,0,3,26,380,151,100,54,4,1
GenTezUtils.java,16,0,9,47,0,9,47,345,109,30,24,20,2
ColumnStatsSemanticAnalyzer.java,4,0,5,46,0,5,46,476,247,56,36,1,3
ASTNode.java,0,0,2,24,0,2,24,203,203,31,126,8,0
CalcitePlanner.java,130,0,42,168,1,42,168,311,12,7,5,246,10
DDLSemanticAnalyzer.java,67,0,15,258,0,15,258,225,8,28,12,15,7
GenTezWork.java,0,0,3,41,0,3,41,823,203,117,31,1,1
LoadSemanticAnalyzer.java,10,0,3,54,0,3,54,337,133,60,56,0,2
QBSubQuery.java,0,0,7,23,0,7,23,290,37,40,54,50,3
ParseDriver.java,28,0,1,25,0,1,25,550,550,0,128,2,0
BaseSemanticAnalyzer.java,30,0,9,139,0,9,139,289,6,35,22,16,3
QBParseInfo.java,0,0,2,47,0,2,47,244,203,52,66,7,1
QBExpr.java,13,0,2,8,0,2,8,130,13,107,424,0,1
ReplicationSemanticAnalyzer.java,25,0,20,35,0,20,35,161,81,7,4,342,7
ImportSemanticAnalyzer.java,0,28,9,48,0,9,48,155,20,34,47,54,4
ReplicationSpec.java,15,0,5,11,0,5,11,158,133,28,69,27,1
QBJoinTree.java,0,0,1,24,0,1,24,284,284,0,130,0,1
MetaDataExportListener.java,0,0,1,7,0,1,7,133,133,0,255,0,1
SemanticAnalyzer.java,151,0,69,843,0,69,843,211,1,7,4,124,19
EximUtil.java,0,20,6,19,0,6,19,142,81,47,121,25,1
ExportSemanticAnalyzer.java,2,0,3,20,0,3,20,158,133,60,115,4,1
RowResolver.java,10,0,2,35,0,2,35,124,1,232,91,0,1
MapReduceCompiler.java,0,0,1,23,0,1,23,247,247,0,52,0,0
TaskCompiler.java,25,0,9,53,0,9,53,158,1,36,26,0,4
ExplainSemanticAnalyzer.java,41,0,7,37,0,7,37,147,80,25,84,15,1
RuntimeValuesInfo.java,10,0,2,3,0,2,3,256,256,58,28,22,0
TezCompiler.java,340,0,7,57,0,7,57,184,83,40,23,99,1
SubQueryDiagnostic.java,0,0,1,3,0,1,3,247,247,0,426,0,0
MaskAndFilterInfo.java,0,0,1,4,0,1,4,247,247,0,31,0,0
ColumnStatsAutoGatherContext.java,0,2,2,5,0,2,5,476,247,175,68,0,1
ParseContext.java,7,0,3,63,0,3,63,378,173,94,48,1,0
NamedJoinInfo.java,65,0,1,1,0,1,1,247,247,0,0,23,0
TypeCheckCtx.java,0,0,1,16,0,1,16,37,37,0,190,25,0
UpdateDeleteSemanticAnalyzer.java,16,0,14,39,0,14,39,282,83,21,25,299,4
ParseUtils.java,0,2,3,32,0,3,32,704,704,118,96,42,0
PreInsertTableDesc.java,0,0,1,2,0,1,2,24,24,0,0,16,0
SemanticAnalyzerFactory.java,5,0,5,93,0,5,93,193,133,29,32,0,2
TableMask.java,0,0,3,9,1,3,9,214,182,20,14,0,0
ExplainConfiguration.java,39,0,6,7,0,6,7,180,114,31,26,0,5
QB.java,19,0,3,37,0,3,37,144,13,110,85,0,1
HiveUtils.java,0,0,3,30,0,3,30,154,83,1,99,0,0
HiveMetaStoreChecker.java,1,0,15,38,0,15,38,261,5,20,80,49,2
Partition.java,0,0,1,115,0,1,115,2,2,0,27,0,1
Hive.java,104,0,32,298,0,32,298,170,1,10,10,49,5
PartitionIterable.java,2,0,1,3,0,1,3,1562,1562,0,385,0,1
Table.java,99,0,6,138,0,6,138,178,2,51,22,8,2
CheckResult.java,0,0,3,9,0,3,9,805,48,8,347,0,0
DefaultStorageHandler.java,0,0,1,6,0,1,6,704,704,0,488,0,1
HiveStorageHandler.java,0,0,1,5,0,1,5,704,704,0,610,2,0
HiveMaterializedViewsRegistry.java,392,0,2,2,0,2,2,494,284,71,71,78,1
HiveStoragePredicateHandler.java,0,0,1,5,0,1,5,284,284,0,520,0,0
VirtualColumn.java,0,23,3,15,0,3,15,308,203,142,172,0,1
ExpressionWalker.java,0,0,1,2,0,1,2,37,37,0,0,41,0
UDFDateFloorQuarter.java,0,0,1,2,0,1,2,284,284,0,0,0,0
UDFToShort.java,1,0,3,17,0,3,17,409,114,127,190,0,2
UDFYear.java,0,0,1,20,0,1,20,704,704,0,144,0,0
UDFWeekOfYear.java,0,0,1,12,0,1,12,704,704,0,218,0,0
UDFSign.java,15,0,1,9,0,1,9,114,114,0,299,0,1
UDFVersion.java,0,0,1,2,0,1,2,1562,1562,0,0,0,0
UDFToInteger.java,1,0,3,21,0,3,21,409,114,127,155,0,2
UDFToByte.java,1,0,2,18,0,2,18,114,114,87,183,0,2
UDFUUID.java,51,0,2,2,0,2,2,18,1,175,175,0,1
UDFToBoolean.java,1,0,2,19,0,2,19,114,114,87,173,0,2
UDFLog.java,0,0,1,14,0,1,14,114,114,0,222,0,1
UDFDayOfMonth.java,0,0,1,18,0,1,18,704,704,0,161,0,0
UDFDateFloorMinute.java,0,0,1,2,0,1,2,284,284,0,0,0,0
UDFToLong.java,1,0,3,19,0,3,19,409,114,127,173,0,2
UDFDateFloor.java,0,0,2,4,0,2,4,284,284,41,14,0,0
UDFLike.java,0,0,2,16,0,2,16,109,109,5,188,0,0
UDFMonth.java,0,0,1,19,0,1,19,704,704,0,152,0,0
UDFDateFloorDay.java,0,0,1,2,0,1,2,284,284,0,0,0,0
UDFJson.java,15,0,1,18,0,1,18,473,473,0,175,5,0
UDFDateFloorHour.java,0,0,1,2,0,1,2,284,284,0,0,0,0
UDFDateFloorWeek.java,0,0,1,2,0,1,2,284,284,0,0,0,0
UDFDateFloorYear.java,0,0,1,2,0,1,2,284,284,0,0,0,0
UDFDateFloorMonth.java,0,0,1,2,0,1,2,284,284,0,0,0,0
UDFRand.java,4,0,1,11,0,1,11,6,6,0,287,0,0
UDFToDouble.java,0,0,1,18,0,1,18,114,114,0,179,0,1
UDFDateFloorSecond.java,0,0,1,2,0,1,2,284,284,0,0,0,0
UDFMath.java,0,0,1,4,0,1,4,114,114,0,355,0,1
UDFDayOfWeek.java,0,0,1,2,0,1,2,284,284,0,0,0,0
UDFToFloat.java,0,0,2,20,0,2,20,114,114,208,160,0,1
ResourceDownloader.java,0,10,2,4,0,2,4,290,29,209,129,2,0
DependencyResolver.java,0,1,2,6,0,2,6,93,2,171,113,0,1
ClearDanglingScratchDir.java,0,0,3,7,0,3,7,81,81,80,34,14,0
SessionState.java,34,0,16,191,0,16,191,154,3,22,16,0,6
LineageState.java,0,0,1,6,0,1,6,247,247,0,496,4,0
OperatorExplainVectorization.java,85,0,5,5,0,5,5,114,114,28,28,85,0
VectorFileSinkDesc.java,35,0,6,6,0,6,6,294,114,30,30,125,1
VectorReduceSinkDesc.java,54,0,8,9,0,8,9,263,114,22,62,10,3
VectorSparkHashTableSinkDesc.java,35,0,6,6,0,6,6,294,114,30,30,125,1
ShowTxnsDesc.java,0,0,1,3,0,1,3,83,83,0,490,0,1
ExprNodeDynamicValueDesc.java,0,0,1,2,0,1,2,256,256,0,1,21,0
VectorFilterDesc.java,48,0,6,6,0,6,6,294,114,30,30,125,1
SparkWork.java,0,0,5,25,0,5,25,114,114,28,39,0,5
MsckDesc.java,0,0,1,9,0,1,9,2,2,0,371,0,1
ShowTablesDesc.java,29,0,1,7,0,1,7,151,151,0,407,0,0
ExprNodeConstantDesc.java,4,0,1,19,0,1,19,2,2,0,145,0,1
FetchWork.java,43,0,7,25,0,7,25,133,114,18,106,9,1
VectorGroupByDesc.java,31,0,7,11,0,7,11,294,114,48,91,0,6
PlanUtils.java,61,0,8,100,0,8,100,222,24,37,31,8,2
MapredWork.java,3,0,5,44,0,5,44,114,114,28,59,0,5
OpTraits.java,1,0,2,11,0,2,11,704,704,1,98,0,2
DDLWork.java,0,0,3,57,0,3,57,88,24,196,59,0,2
FilterDesc.java,27,0,5,18,0,5,18,114,114,28,150,5,0
VectorTableScanDesc.java,45,0,6,6,0,6,6,294,114,30,30,125,1
AppMasterEventDesc.java,24,0,5,6,0,5,6,114,114,28,176,5,0
ExprNodeColumnDesc.java,32,0,1,9,0,1,9,35,35,0,312,17,0
AlterTableSimpleDesc.java,9,0,2,6,0,2,6,143,83,284,492,3,0
Statistics.java,0,0,1,11,0,1,11,247,247,0,109,0,0
MoveWork.java,10,0,1,10,0,1,10,100,100,0,278,0,1
InsertTableDesc.java,0,0,2,4,0,2,4,24,24,279,93,16,1
VectorLimitDesc.java,35,0,6,6,0,6,6,294,114,30,30,125,1
VectorDesc.java,6,0,5,6,0,5,6,114,114,28,175,0,5
LoadDesc.java,3,0,1,6,0,1,6,100,100,0,501,0,1
MapJoinDesc.java,198,0,6,41,0,6,41,294,114,30,65,25,1
CreateViewDesc.java,113,0,4,14,0,4,14,213,173,79,200,7,1
VectorReduceSinkInfo.java,96,0,2,3,0,2,3,294,114,3,252,0,2
LoadFileDesc.java,14,0,2,9,0,2,9,136,100,140,313,0,1
HashTableSinkDesc.java,0,0,4,17,0,4,17,114,114,1,135,0,4
VectorAppMasterEventDesc.java,35,0,6,6,0,6,6,294,114,30,30,125,1
ReplCopyWork.java,0,0,1,2,0,1,2,133,133,0,0,68,0
ConditionalResolverMergeFiles.java,0,1,2,29,0,2,29,13,2,228,100,0,1
LoadTableDesc.java,12,0,1,13,0,1,13,100,100,0,208,0,1
ShowCompactionsDesc.java,0,0,1,3,0,1,3,203,203,0,500,0,1
MergeJoinWork.java,0,0,1,17,0,1,17,247,247,0,44,0,0
PartitionDesc.java,0,0,3,52,0,3,52,30,2,114,50,0,2
VectorMapJoinInfo.java,171,0,6,6,0,6,6,294,114,30,30,130,1
MapredLocalWork.java,2,0,5,26,0,5,26,114,114,28,102,0,5
VectorMapJoinDesc.java,115,0,7,9,0,7,9,294,114,48,86,0,6
TezWork.java,3,0,5,25,0,5,25,114,114,28,53,0,5
MapWork.java,131,0,13,66,0,13,66,239,2,20,20,43,1
BaseWork.java,169,0,8,50,0,8,50,151,83,32,26,61,1
JoinDesc.java,0,0,2,30,0,2,30,284,284,3,86,0,2
ReduceSinkDesc.java,87,0,9,45,0,9,45,259,114,19,59,20,2
VectorSMBJoinDesc.java,41,0,6,6,0,6,6,294,114,30,30,125,1
AbstractVectorDesc.java,12,0,6,7,0,6,7,294,114,30,152,0,6
Explain.java,29,0,5,10,0,5,10,114,114,28,285,85,0
GroupByDesc.java,56,0,6,24,0,6,24,294,114,30,113,10,1
ExplainWork.java,13,0,6,20,0,6,20,180,114,31,135,0,5
ShowLocksDesc.java,0,0,1,9,0,1,9,203,203,0,263,0,0
SelectDesc.java,35,0,5,14,0,5,14,114,114,28,197,5,0
TableScanDesc.java,61,0,9,47,0,9,47,141,35,21,55,5,2
