Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments,Priority
File,IdentityProjectRemover.java,29.0,2.0,24.0,4.0,5.0,5.0,7.0,3.0,1.5,18.5,0.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,136.0,11.0,80.0,47.0,34.0,45.0,53.0,64.0,44.0,31.0,7.0,7.0,10.0,1.5,0.0,0.56,9.0,9.0,14.0,6.0,3.0,3.0,3.0,14.0,14.0,14.0,2.0,5.5,9.0,1.0,1.5,2.0,0,0,1,8,0,1,8,373,373,0,165,1,0,Trivial or Minor
File,IfExprCharScalarStringGroupColumn.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,58.0,8.0,27.0,9.0,15.0,23.0,7.0,11.0,8.0,3.0,1.0,1.0,1.0,3.0,0.0,0.85,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,2,3,0,2,3,258,143,82,616,1,0,Trivial or Minor
File,IfExprCharScalarStringScalar.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,59.0,8.0,28.0,10.0,15.0,23.0,7.0,11.0,8.0,3.0,1.0,1.0,1.0,3.0,0.0,0.82,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,4,2,3,0,2,3,258,143,82,616,1,0,Trivial or Minor
File,IfExprColumnCondExpr.java,22.0,3.0,14.0,6.0,2.0,2.0,2.0,2.0,1.0,5.0,0.0,1.0,0.0,1.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,126.0,19.0,63.0,24.0,39.0,44.0,42.0,52.0,23.0,29.0,6.0,6.0,6.0,3.0,0.0,0.7,9.0,9.0,9.0,6.0,3.0,9.5,16.0,2.0,4.5,7.0,1.0,4.0,7.0,0.0,1.0,2.0,126,0,2,2,0,2,2,143,143,65,65,42,1,Critical
File,IfExprColumnNull.java,35.0,2.0,29.0,4.0,6.0,6.0,8.0,1.0,1.0,8.0,0.0,1.0,0.0,1.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,5.0,211.0,21.0,154.0,30.0,104.0,37.0,85.0,118.0,35.0,83.0,28.0,28.0,34.0,2.0,20.0,0.24,32.0,32.0,38.0,7.0,0.0,5.0,13.0,1.0,2.6666666666666665,5.0,1.0,18.666666666666668,54.0,0.0,1.6666666666666667,5.0,211,0,6,6,0,6,6,86,15,64,64,14,1,Critical
File,IfExprCondExprBase.java,25.0,3.0,20.0,2.0,4.0,4.0,5.0,1.0,1.0,7.0,5.0,1.0,0.0,1.0,5.0,5.0,7.0,5.0,0.0,0.0,0.0,5.0,172.0,25.0,116.0,34.0,73.0,32.0,67.0,89.0,34.0,55.0,17.0,17.0,22.0,2.0,74.0,0.28,21.0,21.0,26.0,7.0,0.0,11.0,21.0,1.0,4.0,7.0,1.0,25.33333333333333,74.0,0.0,1.3333333333333333,4.0,172,0,2,2,0,2,2,143,143,65,65,31,1,Critical
File,IfExprCondExprColumn.java,22.0,3.0,14.0,6.0,2.0,2.0,2.0,2.0,1.0,5.0,0.0,1.0,0.0,1.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,126.0,19.0,63.0,24.0,39.0,44.0,42.0,52.0,23.0,29.0,6.0,6.0,6.0,3.0,0.0,0.7,9.0,9.0,9.0,6.0,3.0,9.5,16.0,2.0,4.5,7.0,1.0,4.0,7.0,0.0,1.0,2.0,126,0,2,2,0,2,2,143,143,65,65,42,1,Critical
File,IfExprCondExprCondExpr.java,22.0,3.0,14.0,5.0,2.0,2.0,2.0,2.0,1.0,5.0,0.0,1.0,0.0,1.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,123.0,19.0,63.0,24.0,39.0,41.0,42.0,52.0,23.0,29.0,6.0,6.0,6.0,3.0,0.0,0.65,9.0,9.0,9.0,6.0,3.0,9.5,16.0,2.0,4.5,7.0,1.0,4.0,7.0,0.0,1.0,2.0,123,0,2,2,0,2,2,143,143,65,65,39,1,Critical
File,IfExprCondExprNull.java,20.0,3.0,12.0,5.0,2.0,2.0,2.0,2.0,1.0,5.0,0.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,116.0,19.0,57.0,20.0,35.0,40.0,37.0,47.0,20.0,27.0,6.0,6.0,6.0,3.0,0.0,0.7,9.0,9.0,9.0,6.0,2.0,8.5,15.0,2.0,5.5,9.0,1.0,4.0,7.0,0.0,1.0,2.0,116,0,2,2,0,2,2,143,143,65,65,38,1,Critical
File,IfExprDoubleColumnDoubleColumn.java,28.0,3.0,20.0,4.0,5.0,5.0,6.0,1.0,1.0,13.0,0.0,1.0,0.0,1.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,181.0,25.0,113.0,33.0,77.0,44.0,61.0,78.0,33.0,45.0,20.0,20.0,26.0,2.0,20.0,0.39,24.0,24.0,30.0,7.0,2.0,6.666666666666667,15.0,2.0,5.0,7.0,1.0,8.0,22.0,0.0,1.0,3.0,0,8,5,12,0,5,12,121,99,51,90,10,1,Critical
File,IfExprLongColumnLongColumn.java,25.0,2.0,20.0,3.0,4.0,4.0,6.0,1.0,1.0,7.5,0.0,1.0,0.0,1.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,166.0,20.0,112.0,33.0,77.0,35.0,60.0,77.0,33.0,44.0,18.0,18.0,24.0,2.0,10.0,0.31,22.0,22.0,28.0,7.0,0.0,4.75,14.0,2.0,5.5,7.0,1.0,6.25,22.0,0.0,0.75,3.0,0,22,6,14,0,6,14,121,99,42,77,3,2,Critical
File,IfExprNullColumn.java,34.0,2.0,29.0,3.0,6.0,6.0,8.0,1.0,1.0,8.0,0.0,1.0,0.0,1.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,5.0,205.0,20.0,154.0,30.0,104.0,31.0,85.0,118.0,35.0,83.0,28.0,28.0,34.0,2.0,20.0,0.2,32.0,32.0,38.0,7.0,0.0,5.0,13.0,1.0,2.6666666666666665,5.0,1.0,18.666666666666668,54.0,0.0,1.6666666666666667,5.0,205,0,6,6,0,6,6,86,15,64,64,10,1,Critical
File,IfExprNullCondExpr.java,21.0,3.0,12.0,6.0,2.0,2.0,2.0,2.0,1.0,5.0,0.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,118.0,19.0,56.0,20.0,34.0,43.0,37.0,47.0,20.0,27.0,6.0,6.0,6.0,3.0,0.0,0.77,9.0,9.0,9.0,6.0,2.0,8.5,15.0,2.0,5.5,9.0,1.0,4.0,7.0,0.0,1.0,2.0,118,0,2,2,0,2,2,143,143,65,65,41,1,Critical
File,IfExprNullNull.java,6.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,62.0,12.0,32.0,16.0,11.0,18.0,15.0,22.0,13.0,9.0,2.0,2.0,2.0,2.0,0.0,0.56,6.0,6.0,6.0,5.0,0.0,1.3333333333333333,4.0,1.0,2.0,4.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,62,0,2,2,0,2,2,143,143,80,80,17,1,None
File,IfExprStringGroupColumnCharScalar.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,57.0,7.0,27.0,9.0,15.0,23.0,7.0,11.0,8.0,3.0,1.0,1.0,1.0,3.0,0.0,0.85,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,2,3,0,2,3,258,143,82,616,1,0,Trivial or Minor
File,IfExprStringGroupColumnStringGroupColumn.java,32.0,2.0,27.0,3.0,6.0,6.0,8.0,1.0,1.0,13.0,0.0,1.0,0.0,1.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,206.0,22.0,149.0,31.0,100.0,36.0,63.0,92.0,31.0,61.0,28.0,28.0,34.0,2.0,27.0,0.24,32.0,32.0,38.0,7.0,2.0,7.666666666666667,17.0,2.0,5.333333333333333,8.0,1.0,16.0,46.0,0.0,1.6666666666666667,5.0,7,0,6,12,0,6,12,205,99,41,121,5,1,Trivial or Minor
File,IfExprStringGroupColumnStringScalar.java,29.0,3.0,24.0,3.0,6.0,6.0,7.0,1.0,1.0,13.0,2.0,1.0,0.0,1.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,195.0,24.0,133.0,31.0,87.0,39.0,61.0,86.0,31.0,55.0,24.0,24.0,30.0,2.0,20.0,0.29,28.0,28.0,34.0,7.0,3.0,9.0,18.0,3.0,6.333333333333333,10.0,1.0,13.333333333333334,38.0,0.0,1.6666666666666667,5.0,7,0,4,10,0,4,10,258,143,63,148,5,1,Trivial or Minor
File,IfExprStringGroupColumnVarCharScalar.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,57.0,7.0,27.0,9.0,15.0,23.0,7.0,11.0,8.0,3.0,1.0,1.0,1.0,3.0,0.0,0.85,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,2,3,0,2,3,258,143,82,616,1,0,Trivial or Minor
File,IfExprStringScalarCharScalar.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,59.0,8.0,28.0,10.0,15.0,23.0,7.0,11.0,8.0,3.0,1.0,1.0,1.0,3.0,0.0,0.82,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,4,2,3,0,2,3,258,143,82,616,1,0,Trivial or Minor
File,IfExprStringScalarStringGroupColumn.java,30.0,3.0,24.0,3.0,6.0,6.0,7.0,1.0,1.0,13.0,2.0,1.0,0.0,1.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,198.0,25.0,135.0,31.0,88.0,39.0,62.0,88.0,31.0,57.0,25.0,25.0,31.0,2.0,20.0,0.29,29.0,29.0,35.0,7.0,3.0,9.0,18.0,3.0,6.666666666666667,11.0,1.0,26.0,76.0,0.0,1.6666666666666667,5.0,10,0,4,10,0,4,10,258,143,63,148,5,1,Trivial or Minor
File,IfExprStringScalarStringScalar.java,23.0,2.0,20.0,1.0,4.0,4.0,5.0,1.0,1.0,14.0,4.0,1.0,0.0,1.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,162.0,20.0,116.0,31.0,73.0,27.0,59.0,80.0,31.0,49.0,16.0,16.0,20.0,2.0,20.0,0.23,20.0,20.0,24.0,7.0,2.0,6.25,15.0,3.0,5.75,9.0,1.0,8.25,30.0,0.0,1.0,4.0,5,0,4,12,0,4,12,258,143,63,146,2,1,Trivial or Minor
File,IfExprStringScalarVarCharScalar.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,59.0,8.0,28.0,10.0,15.0,23.0,7.0,11.0,8.0,3.0,1.0,1.0,1.0,3.0,0.0,0.82,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,4,2,3,0,2,3,258,143,82,616,1,0,Trivial or Minor
File,IfExprVarCharScalarStringGroupColumn.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,58.0,8.0,27.0,9.0,15.0,23.0,7.0,11.0,8.0,3.0,1.0,1.0,1.0,3.0,0.0,0.85,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,2,3,0,2,3,258,143,82,616,1,0,Trivial or Minor
File,IfExprVarCharScalarStringScalar.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,58.0,8.0,27.0,10.0,14.0,23.0,6.0,10.0,8.0,2.0,1.0,1.0,1.0,3.0,0.0,0.85,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,5,2,3,0,2,3,258,143,82,616,1,0,Trivial or Minor
File,IgnoreKeyTextOutputFormat.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.8,7.2,0.4,2.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,68.0,12.0,33.0,22.0,5.0,23.0,15.0,21.0,17.0,4.0,1.0,1.0,1.0,1.4,0.0,0.7,4.0,4.0,4.0,4.0,0.0,2.7777777777777777,8.0,1.0,2.555555555555556,7.0,1.0,1.2222222222222223,2.0,0.0,0.2222222222222222,1.0,0,0,1,4,0,1,4,373,373,0,1142,1,0,Trivial or Minor
File,ImpersonationFailed.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,2.0,6.0,3.0,1.0,17.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,2.83,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,4,0,3,4,373,373,51,494,33,0,Trivial or Minor
File,ImportCommand.java,7.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,14.0,0.0,1.0,0.0,0.0,11.0,11.0,6.0,11.0,0.0,0.0,0.0,11.0,139.0,18.0,84.0,39.0,38.0,38.0,50.0,62.0,29.0,34.0,1.0,1.0,1.0,1.0,64.0,0.45,11.0,11.0,11.0,11.0,0.0,2.7,10.0,1.0,3.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,2,0,1,2,373,373,0,1002,1,0,Trivial or Minor
File,ImportSemanticAnalyzer.java,43.0,2.0,34.0,6.0,6.0,6.0,7.0,2.0,1.5,40.0,0.0,2.0,19.0,0.0,24.0,5.0,1.0,24.0,0.0,15.0,0.0,9.0,1133.0,85.0,876.0,250.0,586.0,177.0,383.0,536.0,204.0,413.0,34.0,34.0,36.0,1.5,45.5,0.2,155.0,153.0,178.0,40.0,2.0,8.173913043478262,23.0,1.0,17.347826086956523,59.0,1.0,13922.869565217392,290308.0,0.0,1.826086956521739,6.0,180,0,58,101,2,58,101,150,1,10,26,52,6,Trivial or Minor
File,ImportTableDesc.java,10.0,0.0,10.0,1.0,3.0,2.0,3.0,1.0,1.0,24.0,0.0,2.0,0.0,0.0,26.0,28.0,6.0,28.0,0.0,0.0,0.0,28.0,362.0,35.0,296.0,61.0,196.0,41.0,110.0,162.0,60.0,108.0,7.0,6.0,7.0,1.0,58.0,0.14,70.0,54.0,71.0,28.0,2.0,7.68,23.0,1.0,3.64,6.0,1.0,2.52,3.0,0.0,0.88,1.0,41,0,17,18,0,17,18,156,6,22,24,3,8,Trivial or Minor
File,InPlaceUpdate.java,12.0,1.0,9.0,3.0,2.0,2.0,2.0,1.0,1.4285714285714286,5.857142857142857,0.0,2.0,4.0,6.0,13.0,9.0,3.0,13.0,0.0,6.0,0.0,7.0,228.0,32.0,134.0,51.0,83.0,62.0,81.0,105.0,52.0,64.0,5.0,5.0,5.0,1.2857142857142858,35.142857142857146,0.46,23.0,23.0,24.0,17.0,0.0,2.7096774193548385,11.0,0.0,3.225806451612903,15.0,0.0,1.3870967741935485,5.0,0.0,0.2258064516129032,2.0,8,0,6,9,0,6,9,140,1,54,48,2,0,Trivial or Minor
File,InPlaceUpdateStream.java,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.75,4.25,0.0,3.0,0.0,1.0,9.0,9.0,4.0,9.0,2.0,1.0,0.0,6.0,71.0,14.0,40.0,18.0,17.0,17.0,19.0,28.0,20.0,11.0,1.0,1.0,2.0,1.0,35.25,0.42,7.0,7.0,8.0,7.0,0.0,1.4444444444444444,4.0,0.0,1.6666666666666667,6.0,0.0,1.0,3.0,0.0,0.0555555555555555,1.0,0,0,4,7,0,4,7,230,89,89,63,1,0,Trivial or Minor
File,InactiveServiceInstance.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,10.0,72.0,13.0,46.0,25.0,10.0,13.0,15.0,26.0,16.0,10.0,1.0,1.0,1.0,1.0,80.0,0.28,10.0,10.0,10.0,10.0,0.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,3,0,1,3,224,224,0,173,0,0,None
File,IncompleteCb.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,44.0,7.0,20.0,11.0,4.0,18.0,7.0,12.0,8.0,4.0,1.0,1.0,1.0,3.0,0.0,0.9,4.0,4.0,4.0,4.0,0.0,4.0,9.0,1.0,6.0,12.0,1.0,4.714285714285714,16.0,0.0,0.7142857142857143,2.0,7,0,2,3,0,2,3,208,44,169,268,1,0,Trivial or Minor
File,IncrementalDumpBegin.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,43.0,6.0,20.0,14.0,4.0,17.0,12.0,14.0,10.0,4.0,1.0,1.0,1.0,2.0,0.0,0.85,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0,2,2,0,2,2,207,41,141,141,1,0,Trivial or Minor
File,IncrementalDumpEnd.java,11.0,0.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,54.0,8.0,29.0,21.0,6.0,17.0,16.0,18.0,12.0,6.0,1.0,1.0,1.0,2.0,0.0,0.59,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,2,2,0,2,2,207,41,141,141,1,0,Trivial or Minor
File,IncrementalDumpEvent.java,12.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,51.0,7.0,27.0,19.0,6.0,17.0,13.0,15.0,10.0,5.0,1.0,1.0,1.0,2.0,0.0,0.63,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0,2,2,0,2,2,207,41,141,141,1,0,Trivial or Minor
File,IncrementalDumpLogger.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,55.0,6.0,32.0,18.0,9.0,17.0,18.0,23.0,15.0,8.0,1.0,1.0,1.0,2.0,25.0,0.53,4.0,4.0,4.0,4.0,3.0,4.666666666666667,6.0,2.0,2.333333333333333,3.0,1.0,1.0,1.0,0.0,0.0,0.0,55,0,2,2,0,2,2,207,41,141,141,1,0,Trivial or Minor
File,IncrementalLoadBegin.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,47.0,7.0,23.0,16.0,5.0,17.0,14.0,16.0,11.0,5.0,1.0,1.0,1.0,2.0,0.0,0.74,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0,2,2,0,2,2,207,41,141,141,1,0,Trivial or Minor
File,IncrementalLoadEnd.java,11.0,0.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,54.0,8.0,29.0,21.0,6.0,17.0,16.0,18.0,12.0,6.0,1.0,1.0,1.0,2.0,0.0,0.59,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,2,2,0,2,2,207,41,141,141,1,0,Trivial or Minor
File,IncrementalLoadEvent.java,12.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,51.0,7.0,27.0,19.0,6.0,17.0,13.0,15.0,10.0,5.0,1.0,1.0,1.0,2.0,0.0,0.63,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0,2,2,0,2,2,207,41,141,141,1,0,Trivial or Minor
File,IncrementalLoadLogger.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,55.0,6.0,32.0,18.0,9.0,17.0,18.0,23.0,15.0,8.0,1.0,1.0,1.0,2.0,19.0,0.53,4.0,4.0,4.0,4.0,4.0,5.0,6.0,2.0,2.333333333333333,3.0,1.0,1.0,1.0,0.0,0.0,0.0,55,0,2,2,0,2,2,207,41,141,141,1,0,Trivial or Minor
File,IncrementalObjectSizeEstimator.java,17.0,0.0,16.0,1.0,4.0,4.0,4.0,2.0,1.125,11.25,0.125,5.0,15.0,2.0,30.0,17.0,11.0,32.0,2.0,17.0,4.0,9.0,641.0,41.0,553.0,138.0,369.0,47.0,273.0,406.0,129.0,318.0,19.0,15.0,19.0,1.125,23.0,0.08,127.0,123.0,138.0,74.0,0.0,4.842105263157895,20.0,0.0,6.2105263157894735,27.0,1.0,68.21052631578948,2057.0,0.0,1.0526315789473684,3.0,35,0,5,12,0,5,12,197,89,87,102,18,0,Trivial or Minor
File,IncrementalRows.java,15.0,1.0,12.0,2.0,3.0,3.0,3.0,1.0,1.0,8.25,0.25,1.0,0.0,0.0,4.0,4.0,6.0,4.0,2.0,0.0,0.0,2.0,107.0,14.0,60.0,18.0,32.0,33.0,33.0,45.0,18.0,28.0,6.0,6.0,6.0,2.0,22.25,0.55,11.0,11.0,11.0,4.0,1.0,3.909090909090909,9.0,2.0,6.363636363636363,14.0,1.0,2.1818181818181817,6.0,0.0,0.9090909090909092,4.0,0,0,1,4,0,1,4,373,373,0,591,1,0,Trivial or Minor
File,IncrementalRowsWithNormalization.java,13.0,1.0,11.0,0.0,3.0,3.0,3.0,2.0,1.0,9.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,86.0,12.0,43.0,13.0,21.0,31.0,20.0,29.0,11.0,18.0,5.0,5.0,5.0,3.0,17.0,0.72,8.0,8.0,8.0,6.0,2.0,4.0,7.0,3.0,6.666666666666667,9.0,2.0,3.333333333333333,6.0,1.0,1.6666666666666667,3.0,0,0,1,2,0,1,2,373,373,0,507,1,0,Trivial or Minor
File,IndexCache.java,18.0,1.0,14.0,3.0,3.0,3.0,3.0,1.0,1.0,8.0,0.0,2.0,0.0,1.0,8.0,8.0,6.0,8.0,2.0,3.0,0.0,3.0,199.0,19.0,136.0,44.0,74.0,44.0,60.0,90.0,38.0,61.0,6.0,6.0,6.0,1.0,25.5,0.32,24.0,24.0,27.0,8.0,2.0,6.285714285714286,12.0,1.0,5.428571428571429,12.0,1.0,3.7142857142857135,8.0,0.0,1.5714285714285714,3.0,0,0,1,3,0,1,3,373,373,0,542,1,0,Trivial or Minor
File,IndexOutputConfigurator.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,2.0,6.0,0.0,7.0,3.0,6.0,9.0,0.0,1.0,0.0,8.0,75.0,12.0,40.0,21.0,8.0,23.0,10.0,20.0,12.0,8.0,2.0,2.0,2.0,2.0,0.0,0.57,9.0,9.0,9.0,7.0,4.0,4.5,5.0,2.0,2.833333333333333,4.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,75,0,4,4,0,4,4,229,89,91,91,1,0,Trivial or Minor
File,IndexPredicateAnalyzer.java,20.0,1.0,15.0,4.0,3.0,3.0,4.0,2.0,1.5,24.5,0.0,3.0,1.0,0.0,16.0,15.0,4.0,16.0,1.0,3.0,0.0,12.0,383.0,38.0,259.0,97.0,146.0,86.0,133.0,182.0,91.0,110.0,16.0,16.0,18.0,1.0,38.5,0.33,44.0,44.0,57.0,35.0,1.0,4.0625,8.0,1.0,3.875,19.0,0.0,8.4375,101.0,0.0,0.875,3.0,3,0,2,14,0,2,14,240,108,25,208,3,0,Trivial or Minor
File,IndexSearchCondition.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,14.0,14.0,6.0,14.0,0.0,0.0,0.0,14.0,128.0,18.0,72.0,37.0,19.0,38.0,29.0,44.0,25.0,19.0,1.0,1.0,1.0,1.0,79.0,0.53,14.0,14.0,14.0,14.0,1.0,3.615384615384616,12.0,1.0,1.3846153846153846,5.0,1.0,1.1538461538461535,3.0,0.0,0.1538461538461538,2.0,2,0,2,8,0,2,8,240,108,25,386,4,0,Trivial or Minor
