key,priority,filename
HIVE-15999,Major,ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java
HIVE-16034,Major,druid-handler/src/java/org/apache/hadoop/hive/druid/io/DruidOutputFormat.java
HIVE-16034,Major,ql/src/test/results/clientpositive/druid_basic2.q.out
HIVE-16034,Major,ql/src/test/results/clientpositive/druid_timeseries.q.out
HIVE-16034,Major,ql/src/test/results/clientpositive/druid_topn.q.out
HIVE-14360,Minor,beeline/pom.xml
HIVE-14360,Minor,beeline/src/java/org/apache/hive/beeline/BeeLineOpts.java
HIVE-14360,Minor,beeline/src/test/org/apache/hive/beeline/TestBeeLineOpts.java
HIVE-15877,Major,druid-handler/src/java/org/apache/hadoop/hive/druid/DruidStorageHandler.java
HIVE-15877,Major,druid-handler/src/java/org/apache/hadoop/hive/druid/DruidStorageHandlerUtils.java
HIVE-15877,Major,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java
HIVE-15971,Major,llap-client/src/java/org/apache/hadoop/hive/llap/registry/impl/LlapRegistryService.java
HIVE-15971,Major,llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskCommunicator.java
HIVE-15891,Major,ql/src/java/org/apache/hadoop/hive/ql/Context.java
HIVE-15891,Major,ql/src/java/org/apache/hadoop/hive/ql/ErrorMsg.java
HIVE-15891,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-15891,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/UpdateDeleteSemanticAnalyzer.java
HIVE-15891,Major,ql/src/test/queries/clientnegative/masking_acid_delete.q
HIVE-15891,Major,ql/src/test/queries/clientnegative/masking_acid_merge.q
HIVE-15891,Major,ql/src/test/queries/clientnegative/masking_acid_update.q
HIVE-15891,Major,ql/src/test/results/clientnegative/masking_acid_delete.q.out
HIVE-15891,Major,ql/src/test/results/clientnegative/masking_acid_merge.q.out
HIVE-15891,Major,ql/src/test/results/clientnegative/masking_acid_update.q.out
HIVE-15990,Critical,druid-handler/src/java/org/apache/hadoop/hive/druid/serde/DruidSerDe.java
HIVE-15900,Major,beeline/src/java/org/apache/hive/beeline/Commands.java
HIVE-15900,Major,itests/hive-unit/src/main/java/org/apache/hive/jdbc/miniHS2/MiniHS2.java
HIVE-15900,Major,itests/hive-unit/src/test/java/org/apache/hive/beeline/TestBeeLineWithArgs.java
HIVE-15900,Major,itests/hive-unit/src/test/java/org/apache/hive/service/cli/operation/TestOperationLoggingAPIWithTez.java
HIVE-15914,Major,druid-handler/pom.xml
HIVE-15914,Major,druid-handler/src/test/org/apache/hadoop/hive/ql/io/DruidRecordWriterTest.java
HIVE-15914,Major,pom.xml
HIVE-15886,Major,llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskCommunicator.java
HIVE-16117,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveSortProjectTransposeRule.java
HIVE-15906,Critical,jdbc/src/java/org/apache/hive/jdbc/HiveConnection.java
HIVE-15906,Critical,service-rpc/src/gen/thrift/gen-cpp/TCLIService_types.cpp
HIVE-15906,Critical,service-rpc/src/gen/thrift/gen-cpp/TCLIService_types.h
HIVE-15906,Critical,service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TOpenSessionReq.java
HIVE-15906,Critical,service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TOpenSessionResp.java
HIVE-15906,Critical,service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TProtocolVersion.java
HIVE-15906,Critical,service-rpc/src/gen/thrift/gen-py/TCLIService/ttypes.py
HIVE-15906,Critical,service-rpc/src/gen/thrift/gen-rb/t_c_l_i_service_types.rb
HIVE-14739,Major,beeline/src/java/org/apache/hive/beeline/BeeLine.java
HIVE-14739,Major,cli/src/java/org/apache/hadoop/hive/cli/CliDriver.java
HIVE-14739,Major,common/src/java/org/apache/hive/common/util/ShutdownHookManager.java
HIVE-14739,Major,common/src/test/org/apache/hive/common/util/TestShutdownHookManager.java
HIVE-14739,Major,hcatalog/core/src/main/java/org/apache/hive/hcatalog/common/HiveClientCache.java
HIVE-14739,Major,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java
HIVE-14739,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/HadoopJobExecHelper.java
HIVE-14739,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/session/SparkSessionManagerImpl.java
HIVE-14739,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezJobMonitor.java
HIVE-14739,Major,ql/src/java/org/apache/hadoop/hive/ql/hooks/ATSHook.java
HIVE-14739,Major,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/zookeeper/CuratorFrameworkSingleton.java
HIVE-14739,Major,service/src/java/org/apache/hive/service/server/HiveServer2.java
HIVE-15850,Critical,druid-handler/src/java/org/apache/hadoop/hive/druid/io/DruidQueryBasedInputFormat.java
HIVE-15850,Critical,druid-handler/src/test/org/apache/hadoop/hive/druid/TestHiveDruidQueryBasedInputFormat.java
HIVE-15850,Critical,ql/src/test/results/clientpositive/druid_basic2.q.out
HIVE-15760,Critical,ql/src/java/org/apache/hadoop/hive/ql/parse/TezCompiler.java
HIVE-15827,Critical,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapStatusServiceDriver.java
HIVE-15806,Major,druid-handler/src/java/org/apache/hadoop/hive/druid/serde/DruidSerDe.java
HIVE-15806,Major,druid-handler/src/test/org/apache/hadoop/hive/druid/TestDruidSerDe.java
HIVE-15804,Major,druid-handler/src/java/org/apache/hadoop/hive/druid/serde/DruidSerDe.java
HIVE-15804,Major,ql/src/test/queries/clientpositive/druid_basic2.q
HIVE-15804,Major,ql/src/test/results/clientpositive/druid_basic2.q.out
HIVE-15685,Major,hbase-handler/src/test/results/negative/cascade_dbdrop.q.out
HIVE-15685,Major,hbase-handler/src/test/results/negative/generatehfiles_require_family_path.q.out
HIVE-15685,Major,itests/src/test/resources/testconfiguration.properties
HIVE-15685,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveExpandDistinctAggregatesRule.java
HIVE-15685,Major,ql/src/test/queries/clientpositive/multi_count_distinct_null.q
HIVE-15685,Major,ql/src/test/results/clientpositive/llap/multi_count_distinct_null.q.out
HIVE-15669,Major,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/comparator/ShortestJobFirstComparator.java
HIVE-15669,Major,llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/TaskExecutorTestHelpers.java
HIVE-15669,Major,llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/TestTaskExecutorService.java
HIVE-15669,Major,llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/comparator/TestShortestJobFirstComparator.java
HIVE-14420,Major,itests/src/test/resources/testconfiguration.properties
HIVE-14420,Major,ql/src/test/queries/clientpositive/orc_llap_counters.q
HIVE-14420,Major,ql/src/test/queries/clientpositive/orc_llap_counters1.q
HIVE-14420,Major,ql/src/test/results/clientpositive/llap/orc_llap_counters.q.out
HIVE-14420,Major,ql/src/test/results/clientpositive/llap/orc_llap_counters1.q.out
HIVE-14420,Major,ql/src/test/results/clientpositive/orc_ppd_schema_evol_1a.q.out
HIVE-14420,Major,ql/src/test/results/clientpositive/orc_ppd_schema_evol_1b.q.out
HIVE-14420,Major,ql/src/test/results/clientpositive/orc_ppd_schema_evol_2a.q.out
HIVE-14420,Major,ql/src/test/results/clientpositive/orc_ppd_schema_evol_2b.q.out
HIVE-14420,Major,ql/src/test/results/clientpositive/orc_ppd_schema_evol_3a.q.out
HIVE-15472,Major,jdbc/pom.xml
HIVE-15750,Major,druid-handler/src/test/org/apache/hadoop/hive/druid/QTestDruidSerDe2.java
HIVE-15750,Major,druid-handler/src/test/org/apache/hadoop/hive/druid/QTestDruidStorageHandler2.java
HIVE-15750,Major,ql/src/test/queries/clientnegative/druid_case.q
HIVE-15750,Major,ql/src/test/results/clientnegative/druid_case.q.out
HIVE-15655,Major,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-15655,Major,itests/src/test/resources/testconfiguration.properties
HIVE-15655,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
HIVE-15655,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-15655,Major,ql/src/test/queries/clientpositive/tez_nway_join.q
HIVE-15655,Major,ql/src/test/results/clientpositive/llap/tez_nway_join.q.out
HIVE-15650,Major,llap-server/src/main/resources/llap-daemon-log4j2.properties
HIVE-15036,Blocker,druid-handler/pom.xml
HIVE-15036,Blocker,pom.xml
HIVE-15651,Major,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapStatusOptionsProcessor.java
HIVE-15651,Major,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapStatusServiceDriver.java
HIVE-15355,Major,itests/hive-unit/src/test/java/org/apache/hadoop/hive/io/TestHadoopFileStatus.java
HIVE-15355,Major,shims/common/src/main/java/org/apache/hadoop/hive/io/HdfsUtils.java
HIVE-15633,Major,druid-handler/src/java/org/apache/hadoop/hive/druid/io/DruidQueryBasedInputFormat.java
HIVE-15583,Minor,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcDriver2.java
HIVE-15583,Minor,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/PlanModifierForASTConv.java
HIVE-15583,Minor,ql/src/test/results/clientnegative/ctasnullcol.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/allcolref_in_udf.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/autogen_colalias.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/ctas_colname.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/ctas_date.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/lineage2.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/llap/orc_llap.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/llap/vector_complex_all.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/llap/vector_complex_join.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/llap/vectorization_0.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/llap/vectorized_date_funcs.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/masking_8.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/parquet_ctas.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/parquet_join.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/print_header.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/spark/parquet_join.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/tez/vector_complex_all.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/tez/vector_complex_join.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/tez/vector_interval_arithmetic.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/tez/vectorized_date_funcs.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/vector_complex_all.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/vector_complex_join.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/vector_interval_arithmetic.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/vector_number_compare_projection.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/vector_tablesample_rows.q.out
HIVE-15583,Minor,ql/src/test/results/clientpositive/vectorized_date_funcs.q.out
HIVE-15589,Major,ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager.java
HIVE-15143,Critical,llap-server/src/java/org/apache/hadoop/hive/llap/cache/LowLevelCacheImpl.java
HIVE-15143,Critical,llap-server/src/test/org/apache/hadoop/hive/llap/cache/TestLowLevelCacheImpl.java
HIVE-15143,Critical,ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java
HIVE-15143,Critical,storage-api/src/java/org/apache/hadoop/hive/common/io/DiskRangeList.java
HIVE-14843,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/IdentifiersParser.g
HIVE-14751,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/HiveLexer.g
HIVE-14751,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/IdentifiersParser.g
HIVE-14751,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/UDFDateFloor.java
HIVE-14751,Major,ql/src/test/org/apache/hadoop/hive/ql/udf/TestUDFDateFormatGranularity.java
HIVE-14751,Major,ql/src/test/queries/clientpositive/floor_time.q
HIVE-14751,Major,ql/src/test/results/clientpositive/floor_time.q.out
HIVE-15493,Critical,itests/src/test/resources/testconfiguration.properties
HIVE-15493,Critical,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-15493,Critical,ql/src/test/queries/clientpositive/mapjoin3.q
HIVE-15493,Critical,ql/src/test/results/clientpositive/llap/mapjoin3.q.out
HIVE-15493,Critical,ql/src/test/results/clientpositive/mapjoin3.q.out
HIVE-15474,Major,itests/src/test/resources/testconfiguration.properties
HIVE-15474,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/LimitPushdownOptimizer.java
HIVE-15474,Major,ql/src/java/org/apache/hadoop/hive/ql/plan/ExprNodeDescUtils.java
HIVE-15474,Major,ql/src/test/queries/clientpositive/limit_pushdown2.q
HIVE-15474,Major,ql/src/test/results/clientpositive/limit_pushdown2.q.out
HIVE-15474,Major,ql/src/test/results/clientpositive/spark/limit_pushdown2.q.out
HIVE-15445,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/QBSubQuery.java
HIVE-15445,Major,ql/src/test/queries/clientpositive/subquery_null_agg.q
HIVE-15445,Major,ql/src/test/results/clientpositive/subquery_null_agg.q.out
HIVE-15369,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/ColumnPrunerProcFactory.java
HIVE-15369,Major,ql/src/test/queries/clientpositive/join46.q
HIVE-15369,Major,ql/src/test/results/clientpositive/join46.q.out
HIVE-15369,Major,ql/src/test/results/clientpositive/llap/join46.q.out
HIVE-15251,Major,itests/src/test/resources/testconfiguration.properties
HIVE-15251,Major,ql/src/java/org/apache/hadoop/hive/ql/ErrorMsg.java
HIVE-15251,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/CommonJoinOperator.java
HIVE-15251,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/JoinUtil.java
HIVE-15251,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/ConvertJoinMapJoin.java
HIVE-15251,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/MapJoinProcessor.java
HIVE-15251,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java
HIVE-15251,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-15251,Major,ql/src/java/org/apache/hadoop/hive/ql/plan/JoinDesc.java
HIVE-15251,Major,ql/src/test/queries/clientnegative/join45.q
HIVE-15251,Major,ql/src/test/queries/clientpositive/join46.q
HIVE-15251,Major,ql/src/test/queries/clientpositive/mapjoin46.q
HIVE-15251,Major,ql/src/test/queries/clientpositive/smb_mapjoin_46.q
HIVE-15251,Major,ql/src/test/queries/clientpositive/vectorized_join46.q
HIVE-15251,Major,ql/src/test/results/clientnegative/join45.q.out
HIVE-15251,Major,ql/src/test/results/clientpositive/join46.q.out
HIVE-15251,Major,ql/src/test/results/clientpositive/llap/join46.q.out
HIVE-15251,Major,ql/src/test/results/clientpositive/llap/mapjoin46.q.out
HIVE-15251,Major,ql/src/test/results/clientpositive/llap/vectorized_join46.q.out
HIVE-15251,Major,ql/src/test/results/clientpositive/mapjoin46.q.out
HIVE-15251,Major,ql/src/test/results/clientpositive/smb_mapjoin_46.q.out
HIVE-15327,Critical,itests/src/test/resources/testconfiguration.properties
HIVE-15327,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/JoinOperator.java
HIVE-15327,Critical,ql/src/test/queries/clientpositive/join_emit_interval.q
HIVE-15327,Critical,ql/src/test/queries/clientpositive/mapjoin_emit_interval.q
HIVE-15327,Critical,ql/src/test/results/clientpositive/join_emit_interval.q.out
HIVE-15327,Critical,ql/src/test/results/clientpositive/llap/join_emit_interval.q.out
HIVE-15327,Critical,ql/src/test/results/clientpositive/llap/mapjoin_emit_interval.q.out
HIVE-15196,Major,common/src/java/org/apache/hive/http/HttpServer.java
HIVE-15196,Major,llap-server/src/test/org/apache/hadoop/hive/llap/daemon/services/impl/TestLlapWebServices.java
HIVE-15196,Major,service/src/java/org/apache/hive/service/server/HiveServer2.java
HIVE-15196,Major,service/src/test/org/apache/hive/service/server/TestHS2HttpServer.java
HIVE-15503,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/GroupByOperator.java
HIVE-15503,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/OperatorUtils.java
HIVE-15503,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/PTFTopNHash.java
HIVE-15503,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/ReduceSinkOperator.java
HIVE-15503,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/TopNHash.java
HIVE-15503,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MapRecordProcessor.java
HIVE-15503,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/ReduceRecordProcessor.java
HIVE-15503,Critical,ql/src/java/org/apache/hadoop/hive/ql/plan/AbstractOperatorDesc.java
HIVE-15503,Critical,ql/src/java/org/apache/hadoop/hive/ql/plan/OperatorDesc.java
HIVE-15487,Major,llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskSchedulerService.java
HIVE-15487,Major,llap-tez/src/test/org/apache/hadoop/hive/llap/tezplugins/TestLlapTaskSchedulerService.java
HIVE-15482,Critical,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/TaskExecutorService.java
HIVE-15347,Critical,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-15347,Critical,llap-common/src/java/org/apache/hadoop/hive/llap/LlapUtil.java
HIVE-15347,Critical,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java
HIVE-15347,Critical,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapDaemon.java
HIVE-15347,Critical,llap-server/src/test/org/apache/hadoop/hive/llap/daemon/MiniLlapCluster.java
HIVE-15403,Critical,llap-common/src/java/org/apache/hadoop/hive/llap/LlapUtil.java
HIVE-15403,Critical,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapDaemon.java
HIVE-15376,Major,ql/src/java/org/apache/hadoop/hive/ql/Driver.java
HIVE-15376,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java
HIVE-15376,Major,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java
HIVE-15376,Major,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DummyTxnManager.java
HIVE-15376,Major,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/HiveTxnManager.java
HIVE-15376,Major,ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager.java
HIVE-15376,Major,ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java
HIVE-15376,Major,ql/src/test/results/clientpositive/dbtxnmgr_showlocks.q.out
HIVE-15417,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/RexNodeConverter.java
HIVE-15417,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr/PartitionPruner.java
HIVE-15417,Major,ql/src/test/queries/clientpositive/row__id.q
HIVE-15417,Major,ql/src/test/results/clientpositive/llap/vector_complex_all.q.out
HIVE-15417,Major,ql/src/test/results/clientpositive/row__id.q.out
HIVE-15417,Major,ql/src/test/results/clientpositive/tez/vector_complex_all.q.out
HIVE-15417,Major,ql/src/test/results/clientpositive/vector_complex_all.q.out
HIVE-14837,Major,jdbc/pom.xml
HIVE-15459,Major,ql/src/test/queries/clientpositive/subquery_nested_subquery.q
HIVE-15459,Major,ql/src/test/queries/clientpositive/subquery_shared_alias.q
HIVE-15046,Major,druid-handler/src/java/org/apache/hadoop/hive/druid/HiveDruidQueryBasedInputFormat.java
HIVE-15273,Minor,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-15273,Minor,druid-handler/src/java/org/apache/hadoop/hive/druid/HiveDruidQueryBasedInputFormat.java
HIVE-15273,Minor,druid-handler/src/java/org/apache/hadoop/hive/druid/serde/DruidQueryRecordReader.java
HIVE-15273,Minor,druid-handler/src/java/org/apache/hadoop/hive/druid/serde/DruidSerDe.java
HIVE-14924,Major,ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveMetaStoreChecker.java
HIVE-14924,Major,ql/src/test/queries/clientpositive/msck_repair_0.q
HIVE-14924,Major,ql/src/test/results/clientpositive/msck_repair_0.q.out
HIVE-14054,Major,ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveMetaStoreChecker.java
HIVE-14831,Major,druid-handler/pom.xml
HIVE-15211,Major,ql/src/java/org/apache/hadoop/hive/ql/ErrorMsg.java
HIVE-15211,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/JoinCondTypeCheckProcFactory.java
HIVE-15211,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
HIVE-15211,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/QBJoinTree.java
HIVE-15211,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-15211,Major,ql/src/test/queries/clientnegative/join45.q
HIVE-15211,Major,ql/src/test/queries/clientpositive/join45.q
HIVE-15211,Major,ql/src/test/results/clientnegative/join45.q.out
HIVE-15211,Major,ql/src/test/results/clientpositive/join45.q.out
HIVE-14089,Major,llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapInputFormat.java
HIVE-14089,Major,llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcEncodedDataConsumer.java
HIVE-14089,Major,llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java
HIVE-14089,Major,llap-server/src/java/org/apache/hadoop/hive/llap/io/metadata/OrcFileMetadata.java
HIVE-14089,Major,orc/src/java/org/apache/orc/impl/ConvertTreeReaderFactory.java
HIVE-14089,Major,orc/src/java/org/apache/orc/impl/TreeReaderFactory.java
HIVE-14089,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/Utilities.java
HIVE-14089,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
HIVE-14089,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReader.java
HIVE-14089,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java
HIVE-14089,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedTreeReaderFactory.java
HIVE-14089,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/Reader.java
HIVE-14089,Major,ql/src/java/org/apache/hadoop/hive/ql/plan/MapWork.java
HIVE-14089,Major,ql/src/test/queries/clientpositive/vector_complex_all.q
HIVE-14089,Major,ql/src/test/results/clientpositive/llap/vector_complex_all.q.out
HIVE-14089,Major,ql/src/test/results/clientpositive/llap/vector_complex_join.q.out
HIVE-14089,Major,ql/src/test/results/clientpositive/tez/vector_complex_all.q.out
HIVE-14089,Major,ql/src/test/results/clientpositive/vector_complex_all.q.out
HIVE-14089,Major,storage-api/src/java/org/apache/hadoop/hive/common/io/encoded/EncodedColumnBatch.java
HIVE-14060,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/Utils.java
HIVE-15065,Major,itests/src/test/resources/testconfiguration.properties
HIVE-15065,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/SimpleFetchOptimizer.java
HIVE-15065,Major,ql/src/test/queries/clientpositive/stats_based_fetch_decision.q
HIVE-15065,Major,ql/src/test/results/clientpositive/llap/stats_based_fetch_decision.q.out
HIVE-14278,Minor,itests/hive-unit-hadoop2/src/test/java/org/apache/hadoop/hive/thrift/TestHadoopAuthBridge23.java
HIVE-14648,Blocker,llap-server/src/java/org/apache/hadoop/hive/llap/cache/BuddyAllocator.java
HIVE-14607,Critical,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
HIVE-14624,Major,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
