key,priority,filename
HIVE-16301,Blocker,llap-server/pom.xml
HIVE-16301,Blocker,llap-tez/pom.xml
HIVE-16301,Blocker,metastore/pom.xml
HIVE-16301,Blocker,metastore/scripts/upgrade/derby/hive-schema-2.3.0.derby.sql
HIVE-16301,Blocker,metastore/scripts/upgrade/derby/hive-txn-schema-2.3.0.derby.sql
HIVE-16301,Blocker,metastore/scripts/upgrade/derby/upgrade-2.2.0-to-2.3.0.derby.sql
HIVE-16301,Blocker,metastore/scripts/upgrade/derby/upgrade.order.derby
HIVE-16301,Blocker,metastore/scripts/upgrade/mssql/hive-schema-2.3.0.mssql.sql
HIVE-16301,Blocker,metastore/scripts/upgrade/mssql/upgrade-2.2.0-to-2.3.0.mssql.sql
HIVE-16301,Blocker,metastore/scripts/upgrade/mssql/upgrade.order.mssql
HIVE-16301,Blocker,metastore/scripts/upgrade/mysql/hive-schema-2.3.0.mysql.sql
HIVE-16301,Blocker,metastore/scripts/upgrade/mysql/hive-txn-schema-2.3.0.mysql.sql
HIVE-16301,Blocker,metastore/scripts/upgrade/mysql/upgrade-2.2.0-to-2.3.0.mysql.sql
HIVE-16301,Blocker,metastore/scripts/upgrade/mysql/upgrade.order.mysql
HIVE-16301,Blocker,metastore/scripts/upgrade/oracle/hive-schema-2.3.0.oracle.sql
HIVE-16301,Blocker,metastore/scripts/upgrade/oracle/hive-txn-schema-2.3.0.oracle.sql
HIVE-16301,Blocker,metastore/scripts/upgrade/oracle/upgrade-2.2.0-to-2.3.0.oracle.sql
HIVE-16301,Blocker,metastore/scripts/upgrade/oracle/upgrade.order.oracle
HIVE-16301,Blocker,metastore/scripts/upgrade/postgres/hive-schema-2.3.0.postgres.sql
HIVE-16301,Blocker,metastore/scripts/upgrade/postgres/hive-txn-schema-2.3.0.postgres.sql
HIVE-16301,Blocker,metastore/scripts/upgrade/postgres/upgrade-2.2.0-to-2.3.0.postgres.sql
HIVE-16301,Blocker,metastore/scripts/upgrade/postgres/upgrade.order.postgres
HIVE-16301,Blocker,packaging/pom.xml
HIVE-16301,Blocker,pom.xml
HIVE-16301,Blocker,ql/pom.xml
HIVE-16301,Blocker,serde/pom.xml
HIVE-16301,Blocker,service-rpc/pom.xml
HIVE-16301,Blocker,service/pom.xml
HIVE-16301,Blocker,shims/0.23/pom.xml
HIVE-16301,Blocker,shims/aggregator/pom.xml
HIVE-16301,Blocker,shims/common/pom.xml
HIVE-16301,Blocker,shims/pom.xml
HIVE-16301,Blocker,shims/scheduler/pom.xml
HIVE-16301,Blocker,spark-client/pom.xml
HIVE-16301,Blocker,testutils/pom.xml
HIVE-16301,Blocker,vector-code-gen/pom.xml
HIVE-16310,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/ExplainTask.java
HIVE-16310,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/OperatorFactory.java
HIVE-16310,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java
HIVE-16310,Major,ql/src/test/results/clientpositive/llap/vector_aggregate_without_gby.q.out
HIVE-16310,Major,ql/src/test/results/clientpositive/llap/vector_bround.q.out
HIVE-16310,Major,ql/src/test/results/clientpositive/llap/vectorized_timestamp.q.out
HIVE-16310,Major,ql/src/test/results/clientpositive/tez/explainuser_3.q.out
HIVE-16310,Major,ql/src/test/results/clientpositive/tez/vector_join_part_col_char.q.out
HIVE-16310,Major,ql/src/test/results/clientpositive/vector_outer_join3.q.out
HIVE-16310,Major,ql/src/test/results/clientpositive/vector_outer_join4.q.out
HIVE-16310,Major,ql/src/test/results/clientpositive/vector_outer_join6.q.out
