key,priority,filename
HIVE-12762,Major,ql/src/test/results/clientpositive/parquet_join2.q.out
HIVE-12762,Major,storage-api/src/java/org/apache/hadoop/hive/ql/io/sarg/ExpressionTree.java
HIVE-12762,Major,storage-api/src/java/org/apache/hadoop/hive/ql/io/sarg/SearchArgumentImpl.java
HIVE-12766,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezTask.java
HIVE-12741,Major,common/src/java/org/apache/hive/common/util/ShutdownHookManager.java
HIVE-12741,Major,ql/src/java/org/apache/hadoop/hive/ql/Driver.java
HIVE-12740,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/Utilities.java
HIVE-12740,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DagUtils.java
HIVE-12743,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/SerializationUtilities.java
HIVE-12728,Critical,ql/src/java/org/apache/hadoop/hive/ql/ErrorMsg.java
HIVE-12728,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java
HIVE-12728,Critical,ql/src/test/queries/clientnegative/orc_change_fileformat.q
HIVE-12728,Critical,ql/src/test/queries/clientnegative/orc_change_serde.q
HIVE-12728,Critical,ql/src/test/queries/clientnegative/orc_reorder_columns1.q
HIVE-12728,Critical,ql/src/test/queries/clientnegative/orc_reorder_columns2.q
HIVE-12728,Critical,ql/src/test/queries/clientnegative/orc_replace_columns1.q
HIVE-12728,Critical,ql/src/test/queries/clientnegative/orc_replace_columns2.q
HIVE-12728,Critical,ql/src/test/queries/clientnegative/orc_replace_columns3.q
HIVE-12728,Critical,ql/src/test/queries/clientnegative/orc_type_promotion1.q
HIVE-12728,Critical,ql/src/test/queries/clientnegative/orc_type_promotion2.q
HIVE-12728,Critical,ql/src/test/queries/clientnegative/orc_type_promotion3.q
HIVE-12728,Critical,ql/src/test/queries/clientpositive/dbtxnmgr_ddl1.q
HIVE-12728,Critical,ql/src/test/queries/clientpositive/load_orc_part.q
HIVE-12728,Critical,ql/src/test/queries/clientpositive/orc_analyze.q
HIVE-12728,Critical,ql/src/test/queries/clientpositive/orc_int_type_promotion.q
HIVE-12728,Critical,ql/src/test/queries/clientpositive/orc_schema_evolution.q
HIVE-12728,Critical,ql/src/test/queries/clientpositive/vectorization_short_regress.q
HIVE-12728,Critical,ql/src/test/results/clientnegative/orc_change_fileformat.q.out
HIVE-12728,Critical,ql/src/test/results/clientnegative/orc_change_serde.q.out
HIVE-12728,Critical,ql/src/test/results/clientnegative/orc_reorder_columns1.q.out
HIVE-12728,Critical,ql/src/test/results/clientnegative/orc_reorder_columns2.q.out
HIVE-12728,Critical,ql/src/test/results/clientnegative/orc_replace_columns.q.out
HIVE-12728,Critical,ql/src/test/results/clientnegative/orc_replace_columns1.q.out
HIVE-12728,Critical,ql/src/test/results/clientnegative/orc_replace_columns2.q.out
HIVE-12728,Critical,ql/src/test/results/clientnegative/orc_replace_columns3.q.out
HIVE-12728,Critical,ql/src/test/results/clientnegative/orc_type_promotion1.q.out
HIVE-12728,Critical,ql/src/test/results/clientnegative/orc_type_promotion2.q.out
HIVE-12728,Critical,ql/src/test/results/clientnegative/orc_type_promotion3.q.out
HIVE-12728,Critical,ql/src/test/results/clientpositive/dbtxnmgr_ddl1.q.out
HIVE-12728,Critical,ql/src/test/results/clientpositive/load_orc_part.q.out
HIVE-12728,Critical,ql/src/test/results/clientpositive/orc_analyze.q.out
HIVE-12728,Critical,ql/src/test/results/clientpositive/orc_int_type_promotion.q.out
HIVE-12728,Critical,ql/src/test/results/clientpositive/orc_schema_evolution.q.out
HIVE-12728,Critical,ql/src/test/results/clientpositive/spark/vectorization_short_regress.q.out
HIVE-12728,Critical,ql/src/test/results/clientpositive/tez/orc_analyze.q.out
HIVE-12728,Critical,ql/src/test/results/clientpositive/tez/vectorization_short_regress.q.out
HIVE-12728,Critical,ql/src/test/results/clientpositive/vectorization_short_regress.q.out
HIVE-12735,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/ConstantPropagateProcFactory.java
HIVE-12735,Major,ql/src/test/queries/clientpositive/constprog_when_case.q
HIVE-12735,Major,ql/src/test/results/clientpositive/constprog_when_case.q.out
HIVE-12735,Major,ql/src/test/results/clientpositive/fold_eq_with_case_when.q.out
HIVE-12577,Critical,llap-server/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapDaemonProtocolClientProxy.java
HIVE-12577,Critical,llap-server/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskCommunicator.java
HIVE-12577,Critical,llap-server/src/test/org/apache/hadoop/hive/llap/tezplugins/TestLlapDaemonProtocolClientProxy.java
HIVE-12577,Critical,llap-server/src/test/org/apache/hadoop/hive/llap/tezplugins/TestLlapTaskCommunicator.java
HIVE-12726,Major,packaging/src/main/assembly/bin.xml
HIVE-12473,Blocker,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DynamicPartitionPruner.java
HIVE-12473,Blocker,ql/src/java/org/apache/hadoop/hive/ql/metadata/Table.java
HIVE-12473,Blocker,ql/src/java/org/apache/hadoop/hive/ql/optimizer/DynamicPartitionPruningOptimization.java
HIVE-12473,Blocker,ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezUtils.java
HIVE-12473,Blocker,ql/src/java/org/apache/hadoop/hive/ql/plan/DynamicPruningEventDesc.java
HIVE-12473,Blocker,ql/src/java/org/apache/hadoop/hive/ql/plan/MapWork.java
HIVE-12473,Blocker,ql/src/test/org/apache/hadoop/hive/ql/exec/tez/TestDynamicPartitionPruner.java
HIVE-12473,Blocker,ql/src/test/queries/clientpositive/dynamic_partition_pruning.q
HIVE-12473,Blocker,ql/src/test/results/clientpositive/llap/bucket_map_join_tez1.q.out
HIVE-12473,Blocker,ql/src/test/results/clientpositive/llap/dynamic_partition_pruning.q.out
HIVE-12473,Blocker,ql/src/test/results/clientpositive/llap/dynamic_partition_pruning_2.q.out
HIVE-12473,Blocker,ql/src/test/results/clientpositive/llap/metadataonly1.q.out
HIVE-12473,Blocker,ql/src/test/results/clientpositive/llap/vectorized_dynamic_partition_pruning.q.out
HIVE-12473,Blocker,ql/src/test/results/clientpositive/tez/bucket_map_join_tez1.q.out
HIVE-12473,Blocker,ql/src/test/results/clientpositive/tez/dynamic_partition_pruning.q.out
HIVE-12473,Blocker,ql/src/test/results/clientpositive/tez/dynamic_partition_pruning_2.q.out
HIVE-12473,Blocker,ql/src/test/results/clientpositive/tez/metadataonly1.q.out
HIVE-12473,Blocker,ql/src/test/results/clientpositive/tez/vectorized_dynamic_partition_pruning.q.out
HIVE-12712,Major,ql/src/java/org/apache/hadoop/hive/ql/io/HiveInputFormat.java
HIVE-12712,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
HIVE-12633,Major,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapOptionsProcessor.java
HIVE-12633,Major,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java
HIVE-12698,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java
HIVE-12698,Major,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/AuthorizationUtils.java
HIVE-12698,Major,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/DefaultHiveAuthorizationTranslator.java
HIVE-12698,Major,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizationTranslator.java
HIVE-12698,Major,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizer.java
HIVE-12698,Major,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizerImpl.java
HIVE-12698,Major,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveV1Authorizer.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveRelFactories.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveAggregate.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveFilter.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveJoin.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveProject.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveSemiJoin.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveSortLimit.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveUnion.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveAggregateJoinTransposeRule.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveAggregateProjectMergeRule.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveExpandDistinctAggregatesRule.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveFilterJoinRule.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveJoinAddNotNullRule.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveJoinProjectTransposeRule.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveJoinToMultiJoinRule.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HivePreFilteringRule.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveProjectMergeRule.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveRelFieldTrimmer.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveWindowingFixRule.java
HIVE-12542,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
HIVE-12688,Blocker,itests/hive-unit-hadoop2/src/test/java/org/apache/hadoop/hive/thrift/TestHadoopAuthBridge23.java
HIVE-12688,Blocker,shims/common/src/main/java/org/apache/hadoop/hive/thrift/HadoopThriftAuthBridge.java
HIVE-12694,Major,llap-server/src/main/resources/templates.py
HIVE-12684,Major,ql/src/java/org/apache/hadoop/hive/ql/stats/StatsUtils.java
HIVE-12684,Major,ql/src/test/queries/clientpositive/decimal_stats.q
HIVE-12684,Major,ql/src/test/results/clientpositive/decimal_stats.q.out
HIVE-12435,Critical,itests/src/test/resources/testconfiguration.properties
HIVE-12435,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizedBatchUtil.java
HIVE-12435,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/udf/VectorUDFArgDesc.java
HIVE-12435,Critical,ql/src/test/queries/clientpositive/vector_when_case_null.q
HIVE-12435,Critical,ql/src/test/results/clientpositive/tez/vector_select_null2.q.out
HIVE-12435,Critical,ql/src/test/results/clientpositive/tez/vector_when_case_null.q.out
HIVE-12435,Critical,ql/src/test/results/clientpositive/vector_when_case_null.q.out
HIVE-12662,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveSortJoinReduceRule.java
HIVE-12662,Major,ql/src/test/queries/clientpositive/limit_join_transpose.q
HIVE-12662,Major,ql/src/test/results/clientpositive/limit_join_transpose.q.out
HIVE-12445,Major,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/QueryFileCleaner.java
HIVE-12445,Major,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/QueryTracker.java
HIVE-12609,Major,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-12609,Major,itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestUtil.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/PTFUtils.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/ReduceSinkOperator.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/SerializationUtilities.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/Task.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/Utilities.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/ExecDriver.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/MapRedTask.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/MapredLocalTask.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/GenSparkSkewJoinProcessor.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezUtils.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/TezCompiler.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/spark/GenSparkUtils.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/spark/SparkCompiler.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/spark/SplitOpTreeForDPP.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/plan/AbstractOperatorDesc.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/plan/AggregationDesc.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/plan/LoadFileDesc.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/plan/LoadMultiFilesDesc.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/plan/PTFDesc.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/plan/TableScanDesc.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/plan/ptf/PTFExpressionDef.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/plan/ptf/ShapeDetails.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFLeadLag.java
HIVE-12609,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/ptf/TableFunctionEvaluator.java
HIVE-12609,Major,ql/src/test/org/apache/hadoop/hive/ql/exec/TestPlan.java
HIVE-12609,Major,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java
HIVE-12609,Major,ql/src/test/queries/clientpositive/cast_qualified_types.q
HIVE-12596,Major,ql/src/java/org/apache/hadoop/hive/ql/io/sarg/ConvertAstToSearchArg.java
HIVE-12596,Major,ql/src/test/queries/clientpositive/orc_ppd_exception.q
HIVE-12596,Major,ql/src/test/results/clientpositive/orc_ppd_exception.q.out
HIVE-12599,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java
HIVE-12302,Major,accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/AccumuloPredicateHandler.java
HIVE-12302,Major,accumulo-handler/src/test/org/apache/hadoop/hive/accumulo/predicate/TestAccumuloPredicateHandler.java
HIVE-12302,Major,hbase-handler/src/java/org/apache/hadoop/hive/hbase/HiveHBaseTableInputFormat.java
HIVE-12302,Major,hcatalog/webhcat/java-client/src/main/java/org/apache/hive/hcatalog/api/HCatClientHMSImpl.java
HIVE-12302,Major,itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestUtil.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/MapJoinOperator.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/PTFUtils.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/SerializationUtilities.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/Utilities.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/ExecDriver.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/MapRedTask.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/MapredLocalTask.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/HybridHashTableContainer.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/ObjectContainer.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/KryoSerializer.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/RemoteHiveSparkClient.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/io/HiveInputFormat.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/io/parquet/ProjectionPusher.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/io/sarg/ConvertAstToSearchArg.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/CommonJoinTaskDispatcher.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/GenMRSkewJoinProcessor.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/GenSparkSkewJoinProcessor.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/SerializeFilter.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/SortMergeJoinTaskDispatcher.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr/PartitionExpressionForMetastore.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/spark/SplitSparkWorkResolver.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezUtils.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/spark/GenSparkUtils.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/spark/SplitOpTreeForDPP.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/stats/fs/FSStatsAggregator.java
HIVE-12302,Major,ql/src/java/org/apache/hadoop/hive/ql/stats/fs/FSStatsPublisher.java
HIVE-12302,Major,ql/src/test/org/apache/hadoop/hive/metastore/TestMetastoreExpr.java
HIVE-12302,Major,ql/src/test/org/apache/hadoop/hive/ql/exec/TestPlan.java
HIVE-12302,Major,ql/src/test/org/apache/hadoop/hive/ql/exec/TestUtilities.java
HIVE-12302,Major,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java
HIVE-12302,Major,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestOrcSplitElimination.java
HIVE-12302,Major,ql/src/test/org/apache/hadoop/hive/ql/io/parquet/TestParquetRowGroupFilter.java
HIVE-12302,Major,ql/src/test/org/apache/hadoop/hive/ql/io/sarg/TestConvertAstToSearchArg.java
HIVE-12601,Major,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java
HIVE-12477,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-12477,Major,ql/src/test/queries/clientpositive/semijoin3.q
HIVE-12477,Major,ql/src/test/results/clientpositive/semijoin3.q.out
HIVE-12584,Critical,itests/src/test/resources/testconfiguration.properties
HIVE-12584,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizedRowBatchCtx.java
HIVE-12584,Critical,ql/src/test/queries/clientpositive/vector_join_part_col_char.q
HIVE-12584,Critical,ql/src/test/results/clientpositive/llap/vector_join_part_col_char.q.out
HIVE-12584,Critical,ql/src/test/results/clientpositive/tez/vector_join_part_col_char.q.out
HIVE-12584,Critical,ql/src/test/results/clientpositive/vector_join_part_col_char.q.out
HIVE-12578,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-12578,Major,ql/src/test/queries/clientpositive/semijoin2.q
HIVE-12578,Major,ql/src/test/results/clientpositive/semijoin.q.out
HIVE-12578,Major,ql/src/test/results/clientpositive/semijoin2.q.out
HIVE-12578,Major,ql/src/test/results/clientpositive/spark/semijoin.q.out
HIVE-12578,Major,ql/src/test/results/clientpositive/spark/subquery_multiinsert.q.java1.7.out
HIVE-12578,Major,ql/src/test/results/clientpositive/subquery_multiinsert.q.java1.7.out
HIVE-12578,Major,ql/src/test/results/clientpositive/subquery_unqual_corr_expr.q.out
HIVE-12578,Major,ql/src/test/results/clientpositive/tez/vector_leftsemi_mapjoin.q.out
HIVE-12578,Major,ql/src/test/results/clientpositive/vector_leftsemi_mapjoin.q.out
HIVE-12257,Major,bin/ext/orcfiledump.cmd
HIVE-12257,Major,bin/ext/orcfiledump.sh
HIVE-12257,Major,hcatalog/streaming/src/test/org/apache/hive/hcatalog/streaming/TestStreaming.java
HIVE-12257,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/FileDump.java
HIVE-12257,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/JsonFileDump.java
HIVE-12257,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRawRecordMerger.java
HIVE-12257,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRecordUpdater.java
HIVE-12257,Major,ql/src/test/resources/orc-file-dump-bloomfilter.out
HIVE-12257,Major,ql/src/test/resources/orc-file-dump-bloomfilter2.out
HIVE-12257,Major,ql/src/test/resources/orc-file-dump-dictionary-threshold.out
HIVE-12257,Major,ql/src/test/resources/orc-file-dump.out
HIVE-12257,Major,ql/src/test/resources/orc-file-has-null.out
HIVE-12257,Major,ql/src/test/results/clientpositive/orc_file_dump.q.out
HIVE-12257,Major,ql/src/test/results/clientpositive/orc_merge10.q.out
HIVE-12257,Major,ql/src/test/results/clientpositive/orc_merge11.q.out
HIVE-12257,Major,ql/src/test/results/clientpositive/tez/orc_merge10.q.out
HIVE-12257,Major,ql/src/test/results/clientpositive/tez/orc_merge11.q.out
HIVE-12532,Critical,ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java
HIVE-12537,Critical,ql/src/java/org/apache/hadoop/hive/ql/io/orc/RunLengthIntegerWriterV2.java
HIVE-12537,Critical,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestOrcFile.java
HIVE-12537,Critical,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestOrcRawRecordMerger.java.orig
HIVE-12537,Critical,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestRLEv2.java
HIVE-12537,Critical,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestVectorOrcFile.java
HIVE-12537,Critical,ql/src/test/resources/orc-file-has-null.out
HIVE-12537,Critical,ql/src/test/results/clientpositive/orc_file_dump.q.out
HIVE-12537,Critical,ql/src/test/results/clientpositive/orc_llap.q.out
HIVE-12537,Critical,ql/src/test/results/clientpositive/orc_merge11.q.out
HIVE-12537,Critical,ql/src/test/results/clientpositive/spark/vector_outer_join5.q.out
HIVE-12537,Critical,ql/src/test/results/clientpositive/tez/orc_merge11.q.out
HIVE-11312,Blocker,ql/src/java/org/apache/hadoop/hive/ql/parse/TypeCheckProcFactory.java
HIVE-11312,Blocker,ql/src/test/queries/clientpositive/orc_ppd_str_conversion.q
HIVE-11312,Blocker,ql/src/test/results/clientpositive/orc_ppd_char.q.out
HIVE-11312,Blocker,ql/src/test/results/clientpositive/orc_ppd_str_conversion.q.out
HIVE-11312,Blocker,ql/src/test/results/clientpositive/parquet_ppd_char.q.out
HIVE-12500,Major,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcDriver2.java
HIVE-12500,Major,itests/hive-unit/src/test/java/org/apache/hive/jdbc/cbo_rp_TestJdbcDriver2.java
HIVE-12500,Major,jdbc/src/java/org/apache/hive/jdbc/HiveConnection.java
HIVE-12500,Major,jdbc/src/java/org/apache/hive/jdbc/HiveDriver.java
HIVE-12500,Major,jdbc/src/java/org/apache/hive/jdbc/Utils.java
HIVE-12479,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDateAddColScalar.java
HIVE-12479,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDateAddScalarCol.java
HIVE-12479,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDateDiffColScalar.java
HIVE-12479,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDateDiffScalarCol.java
HIVE-12479,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFTimestampFieldLong.java
HIVE-12479,Critical,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFTimestampFieldString.java
HIVE-12479,Critical,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorTimestampExpressions.java
HIVE-11975,Minor,metastore/scripts/upgrade/mssql/006-HIVE-9456.mssql.sql
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/stats/StatsUtils.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/UDFDayOfMonth.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/UDFHour.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/UDFMinute.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/UDFMonth.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/UDFSecond.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/UDFWeekOfYear.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/UDFYear.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFAddMonths.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFArrayContains.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBetween.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFCurrentDate.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFCurrentTimestamp.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFCurrentUser.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPAnd.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPEqual.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPEqualNS.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPEqualOrGreaterThan.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPEqualOrLessThan.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPGreaterThan.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPLessThan.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPNot.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPNotEqual.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPNotNull.java
HIVE-12491,Major,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPNull.java
