Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments,Bugs
File,HiveFilterProjectTransposeRule.java,24.0,3.0,17.0,4.0,4.0,4.0,4.0,1.0,1.0,23.0,0.0,1.0,3.0,3.0,6.0,3.0,2.0,6.0,0.0,4.0,0.0,2.0,210.0,31.0,136.0,62.0,72.0,43.0,69.0,97.0,56.0,59.0,10.0,10.0,10.0,2.0,67.0,0.32,24.0,24.0,25.0,6.0,2.0,2.8,6.0,3.0,9.0,18.0,2.0,9.2,31.0,1.0,2.6,5.0,6,0,1,6,0,1,6,28,28,0,257,4,0,0.0
File,HiveFromUnixTimeSqlOperator.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,32.0,3.0,9.0,6.0,2.0,20.0,5.0,7.0,6.0,2.0,1.0,1.0,1.0,2.0,0.0,2.22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,1,1,0,1,1,58,58,0,0,19,0,0.0
File,HiveHBaseInputFormatUtil.java,31.0,3.0,26.0,2.0,7.0,6.0,7.0,3.0,1.0,50.0,0.0,1.0,9.0,1.0,9.0,0.0,0.0,9.0,6.0,0.0,0.0,3.0,352.0,39.0,276.0,94.0,176.0,37.0,147.0,203.0,93.0,137.0,17.0,17.0,19.0,1.0,0.0,0.13,59.0,51.0,61.0,30.0,3.0,7.222222222222222,17.0,2.0,7.888888888888889,20.0,1.0,406.0,3584.0,0.0,1.7777777777777777,4.0,0,1,1,8,0,1,8,335,335,0,202,0,1,0.0
File,HiveInputFormat.java,21.0,1.0,18.0,2.0,4.0,4.0,5.0,1.0,1.7272727272727273,21.0,0.5454545454545454,3.0,12.0,3.0,37.0,25.0,6.0,37.0,1.0,6.0,5.0,25.0,950.0,97.0,752.0,240.0,457.0,105.0,354.0,510.0,204.0,368.0,16.0,16.0,22.0,1.6363636363636365,22.545454545454547,0.14,148.0,148.0,174.0,52.0,0.0,4.9868421052631575,21.0,1.0,7.0131578947368425,45.0,0.0,44.14473684210526,965.0,0.0,1.013157894736842,5.0,44,0,2,158,0,2,158,236,236,14,22,20,1,1.0
File,HiveLock.java,9.0,0.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0909090909090908,9.545454545454543,0.2727272727272727,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,50.0,8.0,14.0,9.0,2.0,28.0,8.0,11.0,9.0,2.0,1.0,1.0,1.0,1.3636363636363635,35.27272727272727,2.0,2.0,2.0,2.0,2.0,0.0,4.853932584269663,23.0,0.0,3.3146067415730336,25.0,0.0,14.651685393258427,592.0,0.0,0.6966292134831461,5.0,26,0,1,3,0,1,3,335,335,0,1424,11,0,0.0
File,HiveMaterializedViewsRegistry.java,17.0,1.0,12.0,4.0,2.0,2.0,2.0,1.0,1.5,38.0,0.0,4.0,4.0,2.0,15.0,15.0,9.0,19.0,1.0,6.0,0.0,12.0,452.0,42.0,312.0,141.0,168.0,100.0,174.0,226.0,129.0,135.0,11.0,11.0,12.0,1.0,39.5,0.32,44.0,44.0,45.0,27.0,2.0,6.0,11.0,1.0,8.23076923076923,41.0,1.0,9.76923076923077,85.0,0.0,1.1538461538461535,3.0,3,0,1,23,0,1,23,335,335,0,24,0,1,0.0
File,HiveMetaStore.java,22.0,1.0,19.0,1.0,4.0,4.0,4.0,1.0,1.2419354838709675,27.596774193548388,0.1935483870967742,22.0,41.0,37.0,406.0,354.0,23.0,395.0,13.0,114.0,7.0,261.0,9282.0,817.0,7894.0,2178.0,5313.0,587.0,3514.0,5028.0,1667.0,3953.0,67.0,67.0,96.0,1.5483870967741935,23.548387096774192,0.07,1496.0,1494.0,1668.0,492.0,0.0,5.048148148148148,167.0,0.0,6.424444444444444,77.0,0.0,741286.6933333334,999999999.0,0.0,0.6814814814814815,6.0,128,0,8,464,0,8,464,184,2,3,7,16,4,1.0
File,HiveMetaStoreClient.java,8.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,1.6470588235294117,39.76470588235294,0.4117647058823529,6.0,2.0,5.0,344.0,328.0,19.0,330.0,1.0,21.0,9.0,299.0,3306.0,376.0,2703.0,1152.0,1231.0,233.0,954.0,1493.0,619.0,1025.0,24.0,24.0,28.0,1.5294117647058822,32.411764705882355,0.09,545.0,545.0,571.0,357.0,0.0,4.2075471698113205,55.0,0.0,3.676549865229111,36.0,0.0,35.15363881401617,12020.0,0.0,0.4002695417789757,6.0,10,0,5,243,1,5,243,184,51,6,14,3,2,1.0
File,HiveMetaStoreClientPreCatalog.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,1.6666666666666667,46.66666666666666,0.3333333333333333,6.0,2.0,4.0,332.0,330.0,20.0,332.0,1.0,22.0,8.0,301.0,3421.0,372.0,2639.0,1232.0,1102.0,416.0,900.0,1397.0,603.0,930.0,24.0,24.0,28.0,1.5,22.5,0.16,507.0,507.0,525.0,343.0,0.0,2.881097560975609,33.0,0.0,2.8871951219512195,36.0,0.0,38.22560975609756,12020.0,0.0,0.274390243902439,6.0,3,0,3,13,0,3,13,228,128,14,8,1,2,0.0
File,HiveMetaTool.java,28.0,2.0,26.0,1.0,5.0,5.0,5.0,1.0,1.0,27.0,0.0,1.0,2.0,1.0,15.0,13.0,3.0,15.0,0.0,12.0,0.0,3.0,490.0,44.0,415.0,114.0,302.0,32.0,192.0,271.0,104.0,215.0,24.0,24.0,27.0,1.5,71.5,0.08,69.0,69.0,72.0,15.0,3.0,6.260869565217392,14.0,1.0,7.913043478260869,50.0,1.0,10.347826086956522,140.0,0.0,1.391304347826087,4.0,0,409,1,13,0,1,13,238,238,0,174,77,0,0.0
File,HiveMetastoreAuthorizationProvider.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,10.333333333333334,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,55.0,7.0,11.0,10.0,0.0,37.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,1.6666666666666667,45.66666666666666,3.36,0.0,0.0,0.0,0.0,0.0,2.7142857142857144,10.0,0.0,2.2857142857142856,7.0,0.0,1.0,3.0,0.0,0.1428571428571428,2.0,7,0,1,5,0,1,5,128,128,0,499,4,0,0.0
File,HiveObjectPrivilege.java,11.0,0.0,10.0,1.0,3.0,3.0,3.0,2.0,2.0,10.666666666666666,0.0,6.0,3.0,9.0,56.0,55.0,12.0,58.0,1.0,2.0,0.0,55.0,833.0,99.0,693.0,152.0,428.0,56.0,318.0,482.0,131.0,380.0,17.0,17.0,37.0,1.3333333333333333,23.166666666666668,0.08,177.0,157.0,202.0,92.0,0.0,3.827586206896552,13.0,1.0,3.2241379310344827,23.0,1.0,33.44827586206897,1024.0,0.0,0.4827586206896552,3.0,104,0,1,16,0,1,16,128,128,0,179,1,0,0.0
File,HiveObjectPrivilegeBuilder.java,5.0,0.0,5.0,0.0,1.0,1.0,2.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,6.0,69.0,8.0,41.0,18.0,15.0,20.0,23.0,31.0,18.0,13.0,2.0,2.0,5.0,1.0,67.0,0.49,7.0,7.0,10.0,6.0,1.0,1.6666666666666667,5.0,2.0,2.1666666666666665,3.0,1.0,1.1666666666666667,2.0,0.0,0.1666666666666666,1.0,6,0,1,2,0,1,2,128,128,0,161,0,1,0.0
File,HiveProtoLoggingHook.java,13.0,1.0,12.0,1.0,3.0,3.0,3.0,1.0,1.2,19.4,0.0,5.0,1.0,9.0,18.0,21.0,26.0,22.0,4.0,11.0,0.0,7.0,515.0,42.0,439.0,179.0,235.0,41.0,256.0,324.0,174.0,177.0,8.0,8.0,8.0,1.4,27.6,0.09,62.0,60.0,63.0,32.0,0.0,7.083333333333333,23.0,2.0,10.166666666666666,50.0,1.0,4.833333333333333,48.0,0.0,1.125,3.0,22,0,2,3,0,2,3,31,31,4,25,5,1,0.0
File,HiveReduceExpressionsWithStatsRule.java,34.0,2.0,30.0,2.0,8.0,8.0,10.0,7.0,1.0,17.25,0.0,2.0,0.0,3.0,8.0,8.0,3.0,8.0,1.0,5.0,0.0,2.0,370.0,34.0,283.0,102.0,183.0,53.0,149.0,215.0,98.0,156.0,33.0,33.0,42.0,1.5,24.5,0.19,63.0,63.0,76.0,55.0,1.0,6.833333333333333,12.0,4.0,13.333333333333334,21.0,1.0,12.5,104.0,0.0,1.5,7.0,1,0,2,7,0,2,7,323,311,3,123,0,2,0.0
File,HiveRelDecorrelator.java,28.0,3.0,18.0,7.0,3.0,3.0,3.0,2.0,1.1875,18.4375,0.0,16.0,6.0,1.0,107.0,101.0,36.0,107.0,13.0,26.0,6.0,62.0,3330.0,466.0,2039.0,727.0,1359.0,827.0,979.0,1344.0,665.0,983.0,24.0,24.0,27.0,1.6875,25.6875,0.41,315.0,314.0,364.0,201.0,0.0,4.854166666666667,18.0,1.0,8.583333333333334,55.0,1.0,27.822916666666668,974.0,0.0,0.9583333333333334,5.0,0,90,1,15,0,1,15,335,335,0,38,153,0,0.0
File,HiveRelOptUtil.java,34.0,2.0,27.0,5.0,4.0,4.0,6.0,2.0,1.0,10.333333333333334,0.0,3.0,8.0,1.0,12.0,4.0,0.0,12.0,0.0,4.0,0.0,8.0,464.0,42.0,344.0,112.0,231.0,79.0,148.0,196.0,93.0,133.0,22.0,22.0,42.0,2.0,0.0,0.23,48.0,45.0,73.0,23.0,1.0,5.416666666666667,17.0,1.0,6.25,31.0,1.0,199.0,2362.0,0.0,1.0,5.0,113,0,1,12,0,1,12,335,335,0,100,12,0,0.0
File,HiveSchemaHelper.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,1.1111111111111112,6.666666666666667,0.6666666666666666,11.0,7.0,18.0,67.0,62.0,20.0,69.0,10.0,2.0,4.0,53.0,673.0,92.0,463.0,196.0,203.0,121.0,195.0,299.0,144.0,168.0,9.0,9.0,10.0,1.6666666666666667,33.666666666666664,0.26,96.0,96.0,105.0,70.0,0.0,2.9322033898305087,17.0,1.0,2.593220338983051,17.0,0.0,2.5762711864406778,65.0,0.0,0.3728813559322034,4.0,7,0,4,24,0,4,24,128,128,18,75,0,4,1.0
File,HiveSchemaTool.java,26.0,1.0,23.0,2.0,4.0,4.0,4.0,1.0,1.0,29.33333333333333,0.0,2.0,3.0,1.0,54.0,51.0,20.0,54.0,13.0,21.0,0.0,20.0,1563.0,119.0,1333.0,368.0,982.0,114.0,661.0,877.0,308.0,693.0,32.0,32.0,42.0,1.0,61.66666666666666,0.09,214.0,214.0,239.0,74.0,2.0,7.0181818181818185,17.0,1.0,7.036363636363636,42.0,1.0,2782.454545454545,152282.0,0.0,1.4181818181818182,5.0,75,0,4,58,0,4,58,160,128,11,30,8,2,1.0
File,HiveServer2.java,19.0,1.0,17.0,2.0,3.0,3.0,4.0,1.0,1.5294117647058822,13.941176470588236,0.0,16.0,6.0,4.0,61.0,54.0,35.0,60.0,12.0,17.0,0.0,31.0,1462.0,112.0,1179.0,343.0,733.0,175.0,592.0,799.0,313.0,560.0,31.0,31.0,38.0,1.2941176470588236,15.588235294117649,0.15,192.0,192.0,209.0,69.0,0.0,5.2298850574712645,64.0,0.0,5.988505747126437,79.0,0.0,10869.25287356322,943488.0,0.0,0.896551724137931,6.0,39,0,3,98,0,3,98,189,128,10,19,1,1,1.0
File,HiveSplitGenerator.java,40.0,4.0,31.0,5.0,5.0,5.0,6.0,2.0,1.5,33.0,0.0,2.0,0.0,1.0,8.0,8.0,8.0,8.0,0.0,2.0,0.0,6.0,425.0,46.0,315.0,144.0,193.0,64.0,194.0,241.0,135.0,150.0,16.0,16.0,19.0,1.5,29.5,0.2,38.0,38.0,44.0,16.0,2.0,7.166666666666667,27.0,1.0,14.833333333333334,57.0,1.0,324.0,1922.0,0.0,2.833333333333333,6.0,41,0,4,52,0,4,52,403,403,5,29,10,0,1.0
File,HiveStorageHandler.java,7.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,12.0,0.0,12.0,1.0,0.0,0.0,11.0,175.0,15.0,43.0,37.0,2.0,117.0,28.0,31.0,29.0,2.0,1.0,1.0,1.0,0.0,0.0,2.72,2.0,2.0,2.0,2.0,0.0,3.583333333333333,13.0,0.0,0.5833333333333334,1.0,0.0,0.1666666666666666,1.0,0.0,0.0,0.0,5,0,1,10,0,1,10,58,58,0,333,0,1,0.0
File,HiveStreamingConnection.java,10.0,0.0,9.0,2.0,2.0,2.0,2.0,1.0,1.5,25.5,0.0,5.0,6.0,5.0,75.0,70.0,53.0,76.0,15.0,26.0,0.0,35.0,1084.0,102.0,783.0,246.0,435.0,205.0,401.0,547.0,217.0,353.0,9.0,9.0,10.0,1.0,65.25,0.26,148.0,148.0,158.0,75.0,0.0,10.887323943661972,53.0,1.0,4.140845070422535,18.0,1.0,2.2816901408450705,16.0,0.0,0.5492957746478874,3.0,10,0,3,7,0,3,7,403,403,4,7,3,1,1.0
File,HiveStrictManagedMigration.java,19.0,1.0,16.0,2.0,3.0,3.0,3.0,2.0,1.0,18.0,0.0,5.0,16.0,1.0,41.0,23.0,25.0,39.0,35.0,0.0,0.0,4.0,933.0,98.0,753.0,246.0,487.0,92.0,355.0,492.0,210.0,367.0,14.0,11.0,16.0,1.0,28.666666666666668,0.12,134.0,128.0,142.0,66.0,0.0,5.789473684210527,24.0,0.0,6.578947368421052,23.0,0.0,17.5,324.0,0.0,1.3157894736842106,5.0,933,0,3,3,0,3,3,311,311,10,10,81,2,0.0
File,HiveStrictManagedUtils.java,12.0,0.0,10.0,2.0,3.0,3.0,3.0,3.0,1.0,11.0,0.0,1.0,5.0,2.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,100.0,12.0,63.0,23.0,31.0,25.0,31.0,46.0,21.0,29.0,7.0,7.0,7.0,1.0,0.0,0.4,14.0,14.0,15.0,13.0,3.0,4.4,6.0,2.0,5.6,10.0,1.0,2.8,7.0,0.0,1.2,3.0,100,0,2,2,0,2,2,311,311,19,19,24,1,0.0
File,HiveToDateSqlOperator.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,37.0,5.0,11.0,7.0,3.0,21.0,6.0,8.0,7.0,2.0,1.0,1.0,1.0,2.0,0.0,1.91,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,1,1,0,1,1,58,58,0,0,20,0,0.0
File,HiveTruncSqlOperator.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,36.0,4.0,12.0,7.0,4.0,20.0,6.0,8.0,7.0,2.0,1.0,1.0,1.0,2.0,100.0,1.67,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,1,1,0,1,1,58,58,0,0,19,0,0.0
File,HiveUnixTimestampSqlOperator.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,32.0,3.0,9.0,6.0,2.0,20.0,5.0,7.0,6.0,2.0,1.0,1.0,1.0,2.0,0.0,2.22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,1,1,0,1,1,58,58,0,0,19,0,0.0
File,HiveV1Authorizer.java,15.0,0.0,14.0,0.0,3.0,3.0,3.0,1.0,1.0,39.0,0.0,1.0,0.0,1.0,23.0,23.0,1.0,23.0,0.0,3.0,0.0,20.0,411.0,38.0,348.0,125.0,195.0,25.0,130.0,208.0,97.0,145.0,18.0,18.0,23.0,2.0,52.0,0.07,72.0,72.0,78.0,25.0,0.0,3.952380952380953,15.0,0.0,5.0,32.0,1.0,26.38095238095238,484.0,0.0,1.1904761904761905,5.0,0,0,1,16,0,1,16,128,128,0,93,0,1,0.0
File,HiveVolcanoPlanner.java,24.0,0.0,18.0,6.0,4.0,4.0,4.0,2.0,1.0,19.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,4.0,150.0,9.0,95.0,33.0,51.0,46.0,57.0,77.0,34.0,46.0,11.0,11.0,12.0,2.0,50.0,0.48,16.0,16.0,17.0,9.0,4.0,8.0,13.0,2.0,7.333333333333333,17.0,2.0,14.333333333333334,39.0,1.0,1.3333333333333333,2.0,3,0,1,16,0,1,16,335,335,0,93,0,1,0.0
File,HyperLogLog.java,9.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.1428571428571428,10.428571428571429,0.0,3.0,1.0,3.0,53.0,54.0,18.0,55.0,0.0,6.0,0.0,49.0,664.0,98.0,427.0,134.0,241.0,139.0,199.0,305.0,123.0,201.0,11.0,11.0,13.0,1.0,42.85714285714285,0.33,102.0,102.0,114.0,57.0,0.0,5.905882352941177,42.0,0.0,4.211764705882353,17.0,1.0,3.117647058823529,48.0,0.0,0.6823529411764706,5.0,30,0,3,7,0,3,7,252,117,86,52,11,1,0.0
File,HyperLogLogUtils.java,27.0,2.0,17.0,9.0,3.0,3.0,3.0,1.0,1.0,16.0,0.0,1.0,13.0,1.0,13.0,0.0,0.0,13.0,0.0,8.0,0.0,5.0,409.0,42.0,234.0,70.0,167.0,134.0,145.0,190.0,74.0,130.0,7.0,7.0,8.0,1.0,0.0,0.57,42.0,42.0,43.0,15.0,1.0,4.076923076923077,15.0,1.0,4.153846153846154,17.0,1.0,4.769230769230769,18.0,0.0,1.3846153846153846,3.0,17,0,1,3,0,1,3,117,117,0,70,7,0,0.0
File,IHMSHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,104.0,13.0,25.0,24.0,0.0,66.0,20.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,1.8,7.0,0.0,0.9,1.0,0.0,0.1,1.0,0.0,0.0,0.0,0,15,1,8,0,1,8,222,222,0,295,10,0,0.0
File,IMetaStoreClient.java,19.0,0.0,5.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,283.0,283.0,0.0,283.0,283.0,0.0,0.0,0.0,3689.0,291.0,733.0,703.0,17.0,2665.0,392.0,405.0,395.0,10.0,1.0,1.0,1.0,3.0,0.0,3.64,10.0,10.0,10.0,10.0,0.0,6.848056537102473,98.0,0.0,0.7208480565371025,6.0,0.0,0.0353356890459364,1.0,0.0,0.0,0.0,16,0,3,159,0,3,159,228,128,14,22,13,1,0.0
File,IfExprCharScalarStringGroupColumn.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,57.0,7.0,27.0,9.0,15.0,23.0,6.0,10.0,7.0,3.0,1.0,1.0,1.0,3.0,0.0,0.85,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,4,0,1,4,155,155,0,455,0,1,0.0
File,IfExprCharScalarStringScalar.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,57.0,7.0,27.0,9.0,15.0,23.0,6.0,10.0,7.0,3.0,1.0,1.0,1.0,3.0,0.0,0.85,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2,1,4,0,1,4,155,155,0,455,0,1,0.0
File,IfExprStringGroupColumnCharScalar.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,56.0,7.0,26.0,8.0,15.0,23.0,6.0,10.0,7.0,3.0,1.0,1.0,1.0,3.0,0.0,0.88,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,4,0,1,4,155,155,0,455,0,1,0.0
File,IfExprStringGroupColumnVarCharScalar.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,57.0,7.0,27.0,9.0,15.0,23.0,6.0,10.0,7.0,3.0,1.0,1.0,1.0,3.0,0.0,0.85,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,4,0,1,4,155,155,0,455,0,1,0.0
File,IfExprStringScalarCharScalar.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,57.0,7.0,27.0,9.0,15.0,23.0,6.0,10.0,7.0,3.0,1.0,1.0,1.0,3.0,0.0,0.85,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2,1,4,0,1,4,155,155,0,455,0,1,0.0
File,IfExprStringScalarVarCharScalar.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,57.0,7.0,27.0,9.0,15.0,23.0,6.0,10.0,7.0,3.0,1.0,1.0,1.0,3.0,0.0,0.85,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2,1,4,0,1,4,155,155,0,455,0,1,0.0
File,IfExprVarCharScalarStringGroupColumn.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,57.0,7.0,27.0,9.0,15.0,23.0,6.0,10.0,7.0,3.0,1.0,1.0,1.0,3.0,0.0,0.85,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,4,0,1,4,155,155,0,455,0,1,0.0
File,IfExprVarCharScalarStringScalar.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,56.0,7.0,26.0,9.0,14.0,23.0,5.0,9.0,7.0,2.0,1.0,1.0,1.0,3.0,0.0,0.88,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2,1,4,0,1,4,155,155,0,455,0,1,0.0
File,ImportSemanticAnalyzer.java,43.0,2.0,34.0,6.0,7.0,6.0,8.0,2.0,1.5,40.0,0.0,2.0,19.0,0.0,24.0,5.0,1.0,24.0,0.0,15.0,0.0,9.0,1129.0,85.0,871.0,246.0,580.0,178.0,378.0,532.0,200.0,409.0,34.0,34.0,36.0,1.5,45.5,0.2,156.0,154.0,180.0,40.0,2.0,8.130434782608695,23.0,1.0,17.08695652173913,59.0,1.0,18130.217391304348,387076.0,0.0,1.8695652173913044,6.0,0,4,3,103,0,3,103,274,236,19,26,0,2,0.0
File,InitializeTableWriteIdsRequest.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,42.0,2.0,23.0,9.0,9.0,17.0,13.0,18.0,9.0,9.0,1.0,1.0,1.0,1.0,50.0,0.74,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,42,0,1,1,0,1,1,238,238,0,0,16,0,0.0
File,InjectableBehaviourObjectStore.java,5.0,0.0,5.0,0.0,2.0,2.0,2.0,1.0,1.3333333333333333,4.666666666666667,4.666666666666667,3.0,10.0,5.0,21.0,11.0,6.0,21.0,0.0,0.0,0.0,21.0,211.0,29.0,149.0,75.0,57.0,33.0,62.0,94.0,56.0,50.0,3.0,3.0,4.0,1.3333333333333333,53.66666666666666,0.22,33.0,33.0,37.0,21.0,1.0,4.315789473684211,14.0,1.0,3.1052631578947367,9.0,1.0,1.4210526315789471,3.0,0.0,0.4210526315789473,2.0,107,0,1,6,0,1,6,51,51,0,78,5,0,0.0
File,JSONAlterCatalogMessage.java,6.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,9.0,9.0,5.0,9.0,0.0,0.0,0.0,9.0,90.0,12.0,58.0,27.0,19.0,20.0,22.0,34.0,17.0,17.0,2.0,2.0,2.0,3.0,78.0,0.34,11.0,11.0,11.0,9.0,0.0,1.2857142857142858,2.0,1.0,1.4285714285714286,2.0,1.0,1.1428571428571428,2.0,0.0,0.1428571428571428,1.0,90,0,1,1,0,1,1,222,222,0,0,19,0,0.0
File,JSONMessageFactory.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,24.83333333333333,0.0,2.0,3.0,2.0,20.0,17.0,0.0,20.0,1.0,3.0,0.0,16.0,184.0,28.0,134.0,71.0,45.0,22.0,57.0,79.0,56.0,27.0,2.0,2.0,2.0,2.0,32.166666666666664,0.16,21.0,21.0,21.0,20.0,0.0,3.91044776119403,25.0,1.0,3.208955223880597,7.0,1.0,1.0746268656716418,3.0,0.0,0.0746268656716417,2.0,0,0,1,62,0,1,62,222,222,0,31,0,1,0.0
